taxonID	comparisonID	trt.code.1	trt.code.2	ape.obs	ape.boot.mean	ape.boot.median	ape.boot.CI.L	ape.boot.CI.U	b.obs	b.boot.mean	b.boot.median	b.boot.CI.L	b.boot.CI.U	f.gross.obs	f.gross.boot.mean	f.gross.boot.median	f.gross.boot.CI.L	f.gross.boot.CI.U	message	comparisonID.pop	group.code.0	group.code.t	r.net.obs	r.net.boot.mean	r.net.boot.median	r.net.boot.CI.L	r.net.boot.CI.U	f.net.obs	f.net.boot.mean	f.net.boot.median	f.net.boot.CI.L	f.net.boot.CI.U	N.tot.T0.obs.mean	N.tot.T0.boot.mean	N.tot.T0.boot.median	N.tot.T0.boot.CI.L	N.tot.T0.boot.CI.U	N.tot.Tt.obs.mean	N.tot.Tt.boot.mean	N.tot.Tt.boot.median	N.tot.Tt.boot.CI.L	N.tot.Tt.boot.CI.U	message.pop	d.obs	d.boot.mean	d.boot.median	d.boot.CI.L	d.boot.CI.U	f.death.obs	f.death.boot.mean	f.death.boot.median	f.death.boot.CI.L	f.death.boot.CI.U	N.light.Tt.obs	N.light.Tt.boot.mean	N.light.Tt.boot.median	N.light.Tt.boot.CI.L	N.light.Tt.boot.CI.U
sip1	2	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t24_18O	0.00392835940997187	0.0123242404625039	0.00292652374443907	0	0.0549799727602102	193733.029018911	228071.203292166	141233.002059891	-1932881.08944356	2805131.68204451	3228.88381698185	3801.1867215361	2353.88336766485	-32214.6848240593	46752.1947007418	none	T0.6	t0_16O	t24_16O.t24_18O	13115446.6882518	13123598.9080407	12707154.8508378	-1076541.27797176	31580394.2330787	218590.778137529	218726.648467344	211785.914180629	-17942.3546328627	526339.903884646	12140700.7496706	12104351.0236896	12140700.7496706	6740576.09077156	17690351.8035627	25256147.4379224	25227949.9317303	24665137.8626387	11425302.5065775	42819635.1499258	none	12921713.6592329	12895527.7047485	12530068.1251729	-1337361.26305474	31375416.3224302	215361.894320548	214925.461745808	208834.468752881	-22289.3543842457	522923.605373836	25062414.4089035	24999878.7284381	24446750.0352276	11108866.6477162	42995556.8572944
sip3	2	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t24_18O	0	0.00791602726149923	0	0	0.0549623451088817	-827854.893210305	-750417.008777472	-854734.97639188	-3643832.73265733	2340821.94902763	-13797.5815535051	-12506.9501462912	-14245.5829398647	-60730.5455442888	39013.6991504605	none	T0.6	t0_16O	t24_16O.t24_18O	-814560.68545166	-884918.051191315	-992146.782705361	-12110496.5682096	13205526.9286056	-13576.0114241943	-14748.6341865219	-16535.779711756	-201841.609470159	220092.115476759	28675315.8918142	28650264.8376255	28675315.8918142	25181931.1583951	32923767.4677958	27860755.2063626	27765346.7864342	27724189.6580014	16599085.4198956	41312537.2656852	none	13294.2077586452	-134501.042413844	-329929.551108508	-12087750.8931059	13644701.7424343	221.570129310754	-2241.68404023073	-5498.82585180845	-201462.514885099	227411.695707238	28688610.0995729	28515763.7952116	28512496.7512459	16934863.3977252	41952231.3847733
sip4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip5	2	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t24_18O	0	0.0159218903699492	0	0	0.12063926252335	-702219.938453918	-666104.359458002	-653399.134231226	-2357563.30320636	801504.331533558	-11703.6656408986	-11101.7393243	-10889.9855705204	-39292.721720106	13358.4055255593	Warning: no occurrences in rep rC_t48_16O (t72_16O/t48_16O/t24_16O/t168_16O/t3_16O)	T0.6	t0_16O	t24_16O.t24_18O	-843832.689779086	-843407.94015694	-866657.889553454	-3377636.06231934	1778844.72181413	-14063.8781629848	-14056.7990026157	-14444.2981592242	-56293.9343719891	29647.4120302354	4858241.96693983	4864886.18389407	4858241.96693983	3084363.61488623	6054004.74988955	4014409.27716074	4021478.24373713	4002505.26493768	1983029.06123685	6150761.19641379	none	-141612.751325168	-177303.580698938	-185974.968290206	-3200148.76806969	3047095.12222362	-2360.21252208613	-2955.05967831563	-3099.58280483674	-53335.8128011616	50784.918703727	4716629.21561466	4687582.60319513	4669577.77431049	2008877.49326602	7505991.02585325
sip7	2	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t24_18O	0.00053805783071658	0.0117994073208992	0	0	0.0576084919389231	17746.1483230858	31870.0036398053	-36695.3018652201	-1460638.01667566	2034102.50397288	295.769138718097	531.166727330088	-611.588364420336	-24343.9669445944	33901.7083995481	none	T0.6	t0_16O	t24_16O.t24_18O	-3640152.82205822	-3644042.63433627	-3886668.71657844	-22099760.3667961	18614698.0829874	-60669.2137009703	-60734.0439056046	-64777.811942974	-368329.339446601	310244.968049789	26419261.2994023	26399755.0573106	26419261.2994023	18684670.9280903	40158272.8924575	22779108.477344	22755712.4229744	22236796.1485911	9648410.90244082	42369832.1465271	none	-3657898.9703813	-3675912.63797608	-4126784.83651723	-22344159.2461001	18134609.8012529	-60964.9828396884	-61265.2106329346	-68779.7472752871	-372402.654101668	302243.496687549	22761362.329021	22723842.4193346	22086213.6115146	9454582.94015327	42274546.4905157
sip8	2	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t24_18O	0.00385755905138881	0.0142597878578826	0.00203937046120446	0	0.0684053597487993	362899.62935465	253124.622196184	175550.148261849	-5262709.27641605	6221355.21593278	6048.32715591083	4218.74370326973	2925.83580436416	-87711.8212736009	103689.25359888	none	T0.6	t0_16O	t24_16O.t24_18O	-3508377.17230608	-3769993.75067048	-3378708.08070974	-49085869.3270946	42401103.3525315	-58472.952871768	-62833.2291778414	-56311.8013451623	-818097.822118244	706685.055875524	67064029.9018611	67072485.5390155	67064029.9018611	39483756.2905805	107543919.191296	63555652.729555	63302491.788345	62188007.5278133	35643288.2894535	99983037.4082358	none	-3871276.80166073	-4023118.37286667	-3391841.10987037	-50316233.629063	42305759.1184684	-64521.2800276789	-67051.9728811112	-56530.6851645061	-838603.893817717	705095.985307807	63192753.1002004	63049367.1661488	61536197.4201556	35012840.7716613	99542820.3373328
sip9	2	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t24_18O	0.0157097924477145	0.0185269167152658	0.0141434116633872	0	0.0616237375188172	432848.939765574	410887.614845049	378810.385407078	-703308.624381794	1685225.78919699	7214.1489960929	6848.12691408415	6313.50642345129	-11721.8104063632	28087.0964866165	none	T0.6	t0_16O	t24_16O.t24_18O	3891863.11221077	3901413.83425581	3620869.33364853	-5275505.35952709	17697304.1586384	64864.3852035128	65023.5639042635	60347.8222274755	-87925.0893254515	294955.069310639	14586660.853749	14583159.7147026	14586660.853749	13783773.9956918	15380135.1426155	18478523.9659597	18484573.5489584	18327152.8169045	9348689.97902217	32320578.673378	none	3459014.17244519	3490526.21941076	3152483.79198097	-5812785.13811287	17223530.6300037	57650.2362074199	58175.4369901794	52541.3965330161	-96879.7523018812	287058.843833394	18045675.0261942	18073685.9341134	17777884.8494571	8660383.59295513	31839164.4742007
sip11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip13	2	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t24_18O	0.12921622139961	0.128871090498759	0.127626762817295	0.0758475492078758	0.193912136394184	33502491.3030302	33699774.787569	32405980.1929292	14352201.7354409	62250902.9114948	558374.855050504	561662.91312615	540099.669882153	239203.362257348	1037515.04852491	none	T0.6	t0_16O	t24_16O.t24_18O	201446612.658015	199148813.655428	194509271.664437	50570914.418509	379452478.145498	3357443.54430025	3319146.89425713	3241821.19440729	842848.573641816	6324207.96909164	43842185.6334992	43829318.2794382	43842185.6334992	28800323.8381593	69952900.8711767	245288798.291514	242978131.934866	238946530.429682	99134087.7384807	424597342.364034	none	167944121.354985	165449038.867859	161688249.856748	16420195.7811129	348262970.371527	2799068.68924974	2757483.98113098	2694804.16427913	273669.929685214	5804382.83952544	211786306.988484	209278357.147297	204453350.421553	62116972.8273158	388378513.051467
sip15	2	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t24_18O	0	0.0041685156840064	0	0	0.050611502290239	-1254127.22870392	-1294689.2496065	-1269561.32325169	-3553028.26030927	834928.858764556	-20902.1204783986	-21578.1541601083	-21159.3553875282	-59217.1376718211	13915.4809794093	none	T0.6	t0_16O	t24_16O.t24_18O	5369688.50607203	5418179.75199345	4817863.95298593	-4855731.88479733	19858385.9951402	89494.8084345338	90302.9958665574	80297.7325497656	-80928.8647466222	330973.099919003	7239658.83715696	7242876.47381802	7239658.83715696	4169486.04096193	11220470.0633659	12609347.343229	12661056.2258115	12182735.1694341	3340005.73456562	26687181.4679236	none	6623815.73477595	6712869.00159995	6096278.92544464	-3941021.77408297	21910142.2793422	110396.928912932	111881.150026666	101604.648757411	-65683.6962347162	365169.037989037	13863474.5719329	13955745.475418	13378200.430113	4420819.74837031	28141647.9318162
