taxonID	comparisonID	trt.code.1	trt.code.2	ape.obs	ape.boot.mean	ape.boot.median	ape.boot.CI.L	ape.boot.CI.U	b.obs	b.boot.mean	b.boot.median	b.boot.CI.L	b.boot.CI.U	f.gross.obs	f.gross.boot.mean	f.gross.boot.median	f.gross.boot.CI.L	f.gross.boot.CI.U	message	comparisonID.pop	group.code.0	group.code.t	r.net.obs	r.net.boot.mean	r.net.boot.median	r.net.boot.CI.L	r.net.boot.CI.U	f.net.obs	f.net.boot.mean	f.net.boot.median	f.net.boot.CI.L	f.net.boot.CI.U	N.tot.T0.obs.mean	N.tot.T0.boot.mean	N.tot.T0.boot.median	N.tot.T0.boot.CI.L	N.tot.T0.boot.CI.U	N.tot.Tt.obs.mean	N.tot.Tt.boot.mean	N.tot.Tt.boot.median	N.tot.Tt.boot.CI.L	N.tot.Tt.boot.CI.U	message.pop	d.obs	d.boot.mean	d.boot.median	d.boot.CI.L	d.boot.CI.U	f.death.obs	f.death.boot.mean	f.death.boot.median	f.death.boot.CI.L	f.death.boot.CI.U	N.light.Tt.obs	N.light.Tt.boot.mean	N.light.Tt.boot.median	N.light.Tt.boot.CI.L	N.light.Tt.boot.CI.U
sip1	1	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t3_18O	0	0.0243207929291838	0	0	0.113071231039564	-51490771.1576213	-49725543.2183523	-49444273.2407039	-186373386.888635	43968128.9456414	-858179.519293689	-828759.053639205	-824071.220678399	-3106223.11481058	732802.149094024	none	T0.2	t0_16O	t3_18O	-63260960.5177992	-62184171.3536755	-62964734.5372636	-111608184.989399	-15813721.225608	-1054349.34196332	-1036402.85589459	-1049412.24228773	-1860136.41648998	-263562.0204268	12140700.7496706	12104351.0236896	12140700.7496706	6740576.09077156	17690351.8035627	4233080.6849457	4331329.60448019	4233080.6849457	1458349.00596093	8301288.02774153	none	-11770189.3601779	-12458628.1353232	-15291194.5770003	-128897903.833859	133323163.137578	-196169.822669632	-207643.802255387	-254853.242950004	-2148298.39723098	2222052.71895963	10669427.0796484	10547022.5067742	10333986.9475171	-2284161.81370505	27854758.7555094
sip3	1	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t3_18O	0.00432320921187741	0.0105093897130652	0.00347990822189961	0	0.0411912178050923	1379263.89393575	871935.481409014	1140850.73585852	-14307224.7454942	12608715.9115445	22987.7315655958	14532.2580234836	19014.1789309753	-238453.745758236	210145.265192409	none	T0.2	t0_16O	t3_18O	-106863450.245201	-104660216.415124	-106863450.245201	-172266725.665431	-30407444.8988259	-1781057.50408669	-1744336.94025207	-1781057.50408669	-2871112.09442385	-506790.748313764	28675315.8918142	28650264.8376255	28675315.8918142	25181931.1583951	32923767.4677958	15317384.6111641	15567737.7857349	15317384.6111641	8089993.30627553	24874385.279461	none	-108242714.139137	-105532151.896533	-106496527.492753	-172837819.210691	-31736502.2652803	-1804045.23565229	-1758869.19827555	-1774942.12487923	-2880630.32017818	-528941.704421339	15144976.6244221	15458745.8505588	15348393.1808356	8546641.53292111	24417132.4769393
sip4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip5	1	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t3_18O	0.0731053896594702	0.0764874609076843	0.0768602140441001	0	0.14597982780693	3959596.66529505	4097244.97936803	4227379.19099207	-874913.811456428	8255634.93844242	65993.2777549174	68287.4163228005	70456.3198498679	-14581.8968576071	137593.915640707	Warning: no occurrences in rep rC_t48_16O (t72_16O/t48_16O/t24_16O/t168_16O/t3_16O)	T0.2	t0_16O	t3_18O	-23180769.3617905	-23265851.6394638	-23356452.9626264	-32544594.690375	-8989742.54536165	-386346.156029841	-387764.193991063	-389274.216043773	-542409.91150625	-149829.042422694	4858241.96693983	4864886.18389407	4858241.96693983	3084363.61488623	6054004.74988955	1960645.79671602	1956654.7289611	1960645.79671602	1780048.00897739	2163204.03455915	none	-27140366.0270855	-27363096.6188318	-27625425.0885047	-38094962.8971254	-13812797.0026803	-452339.433784758	-456051.610313863	-460423.751475078	-634916.048285422	-230213.283378005	1465696.21355414	1444499.1065401	1422110.96909664	867643.756098155	2108985.05755698
sip7	1	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t3_18O	0.0150003574664025	0.0168585719474829	0.0143096814062978	0	0.050244186938821	3693143.49290309	3586355.17896803	3407793.9309375	-4745871.9336606	13030162.3701592	61552.3915483848	59772.5863161339	56796.5655156249	-79097.86556101	217169.372835986	none	T0.2	t0_16O	t3_18O	-148902105.799341	-147974570.068282	-145940976.539722	-248232427.398665	-73482482.4241077	-2481701.76332236	-2466242.83447136	-2432349.60899536	-4137207.12331109	-1224708.04040179	26419261.2994023	26399755.0573106	26419261.2994023	18684670.9280903	40158272.8924575	7806498.07448459	7902933.79877545	7806498.07448459	4590048.26672739	11398805.0680728	none	-152595249.292244	-151560925.247249	-150505010.042248	-248748249.163574	-78053067.7246761	-2543254.15487074	-2526015.42078749	-2508416.83403748	-4145804.15272624	-1300884.46207793	7344855.1378717	7454639.40140445	7449249.74334198	4252215.52787247	10816525.5877385
sip8	1	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t3_18O	0.00398850346733547	0.0154027811592571	0.00198445104164031	0	0.0743583448980078	2779046.04115823	2186791.3047308	1417307.64115484	-40078146.8315166	52145332.742504	46317.4340193038	36446.5217455133	23621.7940192473	-667969.11385861	869088.879041733	none	T0.2	t0_16O	t3_18O	-275941636.35327	-273728534.412048	-273507265.417785	-568998017.351626	-50430705.5920558	-4599027.27255449	-4562142.24020081	-4558454.42362976	-9483300.28919376	-840511.759867597	67064029.9018611	67072485.5390155	67064029.9018611	39483756.2905805	107543919.191296	32571325.3577024	32856418.7375094	32571325.3577024	21636393.0976517	42897664.8838821	none	-278720682.394428	-275915325.716779	-270015256.526604	-549978668.488435	-33318563.3732684	-4645344.7065738	-4598588.76194632	-4500254.27544339	-9166311.14147391	-555309.389554473	32223944.6025576	32583069.824418	32740595.8745215	20867384.2295288	43398187.4319839
sip9	1	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t3_18O	0.0133622004303261	0.0199525767022714	0.0158731352961385	0	0.0579584271421553	2761851.29650926	2992161.56462445	3217440.45496495	-9196265.1417635	12282917.5659879	46030.8549418211	49869.3594104076	53624.0075827493	-153271.085696058	204715.292766465	none	T0.2	t0_16O	t3_18O	-68925996.8583599	-68472829.7468364	-68925996.8583599	-82235334.4002496	-53132582.5877951	-1148766.614306	-1141213.82911394	-1148766.614306	-1370588.90667083	-885543.043129918	14586660.853749	14583159.7147026	14586660.853749	13783773.9956918	15380135.1426155	5970911.24645397	6024055.99634806	5970911.24645397	4498524.29879681	8012394.07608702	none	-71687848.1548692	-71464991.3114609	-71886257.3994537	-88423534.7553829	-52997743.7819509	-1194797.46924782	-1191083.18852435	-1198104.2899909	-1473725.57925638	-883295.729699181	5625679.83439032	5650035.80077	5608050.12915449	3620619.41049879	7796051.75871747
sip11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip13	1	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t3_18O	0.0881810684040023	0.0869150543841002	0.0867096940585261	0.00913355897390313	0.158419467031346	147722242.071595	144128889.993886	138954522.460108	14661323.9197617	301435638.878646	2462037.36785992	2402148.16656476	2315908.70766846	244355.398662696	5023927.3146441	none	T0.2	t0_16O	t3_18O	15297868.9421868	15041212.0148326	15297868.9421868	-222793103.071264	253139625.745671	254964.48236978	250686.866913877	254964.48236978	-3713218.38452106	4218993.76242785	43842185.6334992	43829318.2794382	43842185.6334992	28800323.8381593	69952900.8711767	45754419.2512726	45709469.7812923	45754419.2512726	24876144.9159203	72914226.6842096	none	-132424373.129409	-129087677.979053	-121671665.528988	-404895698.495778	140068107.996936	-2207072.88549014	-2151461.29965088	-2027861.09214979	-6748261.6415963	2334468.4666156	27289138.9923231	27693358.5320566	28049132.2068575	71855.3210404525	54478127.8095593
sip15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
