taxonID	comparisonID	trt.code.1	trt.code.2	ape.obs	ape.boot.mean	ape.boot.median	ape.boot.CI.L	ape.boot.CI.U	b.obs	b.boot.mean	b.boot.median	b.boot.CI.L	b.boot.CI.U	f.gross.obs	f.gross.boot.mean	f.gross.boot.median	f.gross.boot.CI.L	f.gross.boot.CI.U	message	comparisonID.pop	group.code.0	group.code.t	r.net.obs	r.net.boot.mean	r.net.boot.median	r.net.boot.CI.L	r.net.boot.CI.U	f.net.obs	f.net.boot.mean	f.net.boot.median	f.net.boot.CI.L	f.net.boot.CI.U	N.tot.T0.obs.mean	N.tot.T0.boot.mean	N.tot.T0.boot.median	N.tot.T0.boot.CI.L	N.tot.T0.boot.CI.U	N.tot.Tt.obs.mean	N.tot.Tt.boot.mean	N.tot.Tt.boot.median	N.tot.Tt.boot.CI.L	N.tot.Tt.boot.CI.U	message.pop	d.obs	d.boot.mean	d.boot.median	d.boot.CI.L	d.boot.CI.U	f.death.obs	f.death.boot.mean	f.death.boot.median	f.death.boot.CI.L	f.death.boot.CI.U	N.light.Tt.obs	N.light.Tt.boot.mean	N.light.Tt.boot.median	N.light.Tt.boot.CI.L	N.light.Tt.boot.CI.U
sip1	4	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t72_18O	0.161205826944256	0.161111392105494	0.160537355697854	0.0929700008941512	0.225588625046748	3310636.27471178	3339057.26232506	3301096.86411111	1631879.29661374	5243202.72800919	55177.2712451964	55650.9543720844	55018.2810685185	27197.9882768956	87386.7121334865	none	T0.11	t0_16O	t72_18O	17031258.7530921	17684378.6124484	17031258.7530921	1743720.28329495	42163381.0106046	283854.312551535	294739.643540807	283854.312551535	29062.0047215825	702723.016843411	12140700.7496706	12104351.0236896	12140700.7496706	6740576.09077156	17690351.8035627	63234477.0089469	65157486.8610349	63234477.0089469	17371861.5995555	138630843.781485	none	13720622.4783803	14345321.3501234	13776233.9730632	-1856139.61210178	38813088.4970855	228677.041306338	239088.689168723	229603.899551054	-30935.6602016964	646884.808284758	56613204.4595233	58479372.3363849	56863832.250696	11567395.7691625	132012749.973751
sip3	4	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t72_18O	0.0222328181741978	0.0254510127710318	0.0206480178922999	0	0.08151591978297	323528.112197946	282056.531269255	295061.725152706	-659765.249260883	1097146.53628328	5392.1352032991	4700.94218782092	4917.69541921176	-10996.0874876814	18285.7756047213	none	T0.11	t0_16O	t72_18O	69310.7608879084	180174.977500645	225091.70339613	-3978906.50295585	3717362.47629055	1155.17934813181	3002.91629167742	3751.52838993551	-66315.1083825975	61956.0412715091	28675315.8918142	28650264.8376255	28675315.8918142	25181931.1583951	32923767.4677958	28883248.174478	29190789.7701274	28883248.174478	16138802.6740368	39827403.3206859	none	-254217.351310037	-101881.55376861	-53461.5598521813	-4180926.56449271	3762071.2140654	-4236.95585516729	-1698.02589614349	-891.025997536337	-69682.1094082118	62701.1869010899	28236191.9500821	28626676.7075889	28996438.7564233	16475272.9834076	38983181.1983595
sip4	4	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t72_18O	0.124452759732718	0.124972712370005	0.128620910427505	0.0050743259074458	0.229105620397563	672343.483402759	681008.784950974	674355.604253496	27843.5593288331	1401371.93102605	11205.7247233793	11350.1464158496	11239.2600708916	464.059322147218	23356.1988504341	Warning: no occurrences in rep rA_t24_16O & rA_t3_16O & rC_t3_16O (t48_16O/t3_16O/t24_16O/t72_16O/t168_16O)	T0.11	t0_16O	t72_18O	3778413.35476234	3790600.69102096	3778413.35476234	1629744.44380707	5777020.33703275	62973.5559127056	63176.6781836827	62973.5559127056	27162.4073967846	96283.6722838792	338506.102551221	342229.669679285	338506.102551221	0	1015518.30765366	11673746.1668382	11714031.7427422	11673746.1668382	5227739.43397244	17669567.1136495	Warning: no occurrences in rep rB_t0_16O & rC_t0_16O (t0_16O)	3106069.87135958	3109591.90606999	3153778.60836079	1020044.3337092	5059885.20171722	51767.8311893263	51826.5317678332	52562.9768060131	17000.7388951534	84331.4200286203	10329059.2000327	10352014.1728402	10474716.4170213	4165185.93173861	15921459.137722
sip5	4	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t72_18O	0	0	0	0	0	-527699.230416604	-517587.934817192	-516246.831449792	-733479.353613332	-319176.01166915	-8794.98717361007	-8626.46558028654	-8604.11385749653	-12224.6558935555	-5319.60019448583	Warning: no occurrences in rep rC_t48_16O (t72_16O/t48_16O/t24_16O/t168_16O/t3_16O)	T0.11	t0_16O	t72_18O	-744294.462696192	-736038.179093833	-744294.462696192	-1270925.77816743	-153001.678678325	-12404.9077116032	-12267.3029848972	-12404.9077116032	-21182.0963027904	-2550.02797797208	4858241.96693983	4864886.18389407	4858241.96693983	3084363.61488623	6054004.74988955	2625358.57885125	2656771.64661257	2625358.57885125	1830573.42888334	3847596.97862193	none	-216595.232279587	-218450.244276641	-228633.138105994	-796805.028288965	395569.1546475	-3609.92053799312	-3640.83740461068	-3810.55230176657	-13280.083804816	6592.81924412501	3680757.03968446	3691947.51624696	3658181.3568657	2706174.36488166	4861796.69969049
sip7	4	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t72_18O	0.0571224804201293	0.0558480818045212	0.0546717056284138	0.00914027714199404	0.116474762748875	635989.22219063	609971.561249735	589116.504372316	86437.916743539	1337337.43317936	10599.8203698438	10166.1926874956	9818.60840620528	1440.63194572565	22288.957219656	none	T0.11	t0_16O	t72_18O	-3059498.90407819	-3019681.449646	-3059498.90407819	-7639169.4350966	827656.435517899	-50991.6484013031	-50328.0241607667	-50991.6484013031	-127319.490584943	13794.2739252983	26419261.2994023	26399755.0573106	26419261.2994023	18684670.9280903	40158272.8924575	17240764.5871677	17340710.7083726	17240764.5871677	8896438.90509718	22893651.9741524	none	-3695488.12626882	-3629653.01089574	-3499295.96230172	-8164682.84717062	344327.317790999	-61591.468771147	-60494.2168482623	-58321.5993716953	-136078.047452844	5738.78862984998	15968786.1427864	16120767.5858732	16184051.2534194	8151096.15751262	21617104.5545103
sip8	4	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t72_18O	0	0.0112351990465829	0	0	0.0594537142944452	-80184.2759677714	-119406.916426767	-123945.741228762	-2076904.53618569	1884614.31400491	-1336.40459946286	-1990.11527377945	-2065.76235381271	-34615.0756030949	31410.2385667486	none	T0.11	t0_16O	t72_18O	-4018485.18930408	-3977965.93905794	-4018485.18930408	-18601812.5749208	10564842.1963127	-66974.753155068	-66299.4323176323	-66974.753155068	-310030.209582014	176080.703271878	67064029.9018611	67072485.5390155	67064029.9018611	39483756.2905805	107543919.191296	55008574.3339489	55138587.7218416	55008574.3339489	23762271.3577689	86952054.9276037	none	-3938300.91333631	-3858559.02263117	-3887030.59335897	-18973303.4347909	10856783.4216103	-65638.3485556052	-64309.3170438529	-64783.8432226494	-316221.723913182	180946.390360172	55168942.8858844	55377401.5546952	55324837.0426192	25783236.9379028	85872293.7065169
sip9	4	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t72_18O	0.0569241268905132	0.0572300415974081	0.0576903752862589	0.0215747742268492	0.0917945954142223	575064.730400788	577023.035506291	579374.490530079	206941.847155358	970050.287516785	9584.41217334646	9617.05059177152	9656.24150883465	3449.03078592263	16167.5047919464	none	T0.11	t0_16O	t72_18O	2481936.72528317	2663010.5122177	2481936.72528317	-2624361.46439413	9263096.50388479	41365.6120880529	44383.5085369617	41365.6120880529	-43739.3577399022	154384.941731413	14586660.853749	14583159.7147026	14586660.853749	13783773.9956918	15380135.1426155	22032471.0295985	22572191.2513557	22032471.0295985	6458756.40167189	42637304.271962	none	1906871.99488239	2085987.47671141	1936146.37490895	-3226862.19247493	8671043.77492219	31781.1999147064	34766.4579451902	32269.1062484826	-53781.0365412488	144517.396248703	20882341.5687969	21418145.1803431	20915437.5893478	5458361.35271614	41451762.399234
sip11	4	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t72_18O	0.233904240071983	0.227678243338224	0.232165698570844	0.0192444743834233	0.420211361636224	274375.169930892	266726.647344123	238968.954696676	24813.6970587172	624414.198036028	4572.9194988482	4445.44412240204	3982.81591161127	413.561617645286	10406.9033006005	Warning: no occurrences in rep rA_t24_16O & rA_t3_16O & rA_t72_16O & rB_t24_16O & rB_t3_16O & rB_t72_16O & rC_t24_16O & rC_t3_16O & rC_t72_16O (t48_16O/t3_16O/t24_16O/t168_16O/t72_16O)	T0.11	t0_16O	t72_18O	775282.299450262	786466.634256507	775282.299450262	283611.228399387	1167482.43803883	12921.3716575044	13107.7772376085	12921.3716575044	4726.85380665645	19458.0406339804	0	0	0	0	0	2325846.89835079	2359399.90276952	2325846.89835079	850833.685198161	3502447.31411648	Warning: no occurrences in rep rA_t0_16O & rB_t0_16O & rC_t0_16O (t0_16O)	500907.12951937	519739.986912385	537436.021334568	-13318.269345246	978183.587681027	8348.45215865616	8662.33311520641	8957.26702224282	-221.971155754096	16303.0597946837	1777096.558489	1825946.60808128	1886640.86709861	305128.377466801	3072549.40563461
sip13	4	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t72_18O	0.159696738431546	0.159680455561527	0.159370283168807	0.112471640039589	0.204823175291881	13195652.6486296	12977768.9275537	12776457.1433017	7865744.12476	19409831.3505315	219927.544143827	216296.148792562	212940.952388362	131095.735412667	323497.189175525	none	T0.11	t0_16O	t72_18O	46728781.957626	46807469.3973075	46728781.957626	10016666.5934208	83689208.5106428	778813.0326271	780124.489955125	778813.0326271	166944.443223681	1394820.14184405	43842185.6334992	43829318.2794382	43842185.6334992	28800323.8381593	69952900.8711767	184028531.506377	184251726.471361	184028531.506377	73892185.4137617	306993170.986433	none	33533129.3089964	33829700.4697538	33563822.0644693	-2273331.13996321	72323932.1850633	558885.488483273	563828.341162563	559397.034407822	-37888.8523327218	1205398.86975106	157637226.209118	158296188.616253	157497216.74152	50268278.4518145	278108731.139577
sip15	4	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t72_18O	0.0367619428879403	0.0425829701923739	0.0358354413581243	0	0.126088329910055	283327.278751159	336756.878792995	270422.479115089	-214932.267675957	1243736.89313756	4722.12131251932	5612.61464654991	4507.04131858481	-3582.20446126595	20728.9482189594	none	T0.11	t0_16O	t72_18O	5725008.66229759	6007265.16713746	5725008.66229759	-1842133.72628167	16426930.3661613	95416.8110382932	100121.086118958	95416.8110382932	-30702.2287713612	273782.172769356	7239658.83715696	7242876.47381802	7239658.83715696	4169486.04096193	11220470.0633659	24414684.8240497	25264671.9752304	24414684.8240497	1713257.65831193	57240294.724368	none	5441681.38354643	5670508.28834446	5514100.18273671	-1998147.94667134	16088964.0094528	90694.6897257739	94508.4714724077	91901.6697122786	-33302.4657778556	268149.400157548	23848030.2665474	24591158.2176444	23962433.6504525	1297629.42735398	56568074.7695302
