taxonID	comparisonID	trt.code.1	trt.code.2	ape.obs	ape.boot.mean	ape.boot.median	ape.boot.CI.L	ape.boot.CI.U	b.obs	b.boot.mean	b.boot.median	b.boot.CI.L	b.boot.CI.U	f.gross.obs	f.gross.boot.mean	f.gross.boot.median	f.gross.boot.CI.L	f.gross.boot.CI.U	message	comparisonID.pop	group.code.0	group.code.t	r.net.obs	r.net.boot.mean	r.net.boot.median	r.net.boot.CI.L	r.net.boot.CI.U	f.net.obs	f.net.boot.mean	f.net.boot.median	f.net.boot.CI.L	f.net.boot.CI.U	N.tot.T0.obs.mean	N.tot.T0.boot.mean	N.tot.T0.boot.median	N.tot.T0.boot.CI.L	N.tot.T0.boot.CI.U	N.tot.Tt.obs.mean	N.tot.Tt.boot.mean	N.tot.Tt.boot.median	N.tot.Tt.boot.CI.L	N.tot.Tt.boot.CI.U	message.pop	d.obs	d.boot.mean	d.boot.median	d.boot.CI.L	d.boot.CI.U	f.death.obs	f.death.boot.mean	f.death.boot.median	f.death.boot.CI.L	f.death.boot.CI.U	N.light.Tt.obs	N.light.Tt.boot.mean	N.light.Tt.boot.median	N.light.Tt.boot.CI.L	N.light.Tt.boot.CI.U
sip1	5	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t168_18O	0.247377472885577	0.246380194770736	0.245706762726909	0.197726217638884	0.296439447771564	2000835.80151849	1987386.28169069	1972203.01012769	1404573.78656965	2676128.18162405	33347.2633586414	33123.1046948449	32870.0501687948	23409.5631094942	44602.1363604009	none	T0.14	t0_16O	t168_18O	4736528.782107	4782863.25341409	4842947.24642047	2412675.60048059	6483762.95294744	78942.14636845	79714.3875569015	80715.7874403412	40211.2600080099	108062.715882457	12140700.7496706	12104351.0236896	12140700.7496706	6740576.09077156	17690351.8035627	45296402.2244196	45584393.7975883	45296402.2244196	28879903.5580418	54622045.4329	none	2735692.98058852	2795476.9717234	2883958.5716529	535403.962174493	4689940.85318878	45594.8830098086	46591.2828620567	48065.976194215	8923.39936957498	78165.6808864798	39293894.8198642	39622234.9525162	39627050.2312387	23547461.557434	49206366.229141
sip3	5	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t168_18O	0.0776037572843998	0.0761067565423247	0.0765153534398699	0.00936841728989336	0.126782226035792	454285.115700405	440685.124612613	450193.036742841	53616.8709554824	747930.920270963	7571.41859500675	7344.75207687689	7503.21727904736	893.614515924706	12465.5153378494	none	T0.14	t0_16O	t168_18O	-1344867.2570411	-1323908.62511312	-1308257.17170298	-2353667.66107721	-483933.837027654	-22414.4542840184	-22065.1437518853	-21804.2861950497	-39227.7943512869	-8065.5639504609	28675315.8918142	28650264.8376255	28675315.8918142	25181931.1583951	32923767.4677958	19261245.0925265	19382904.4618337	19261245.0925265	13002172.0032947	23339937.5141765	none	-1799152.37274151	-1764593.74972573	-1749891.10068948	-2715129.32375016	-808777.177883855	-29985.8728790251	-29409.8958287621	-29164.8516781581	-45252.1553958361	-13479.6196313976	17898389.7454253	18060849.0879958	18154606.0122128	12172180.3025732	22194067.6812085
sip4	5	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t168_18O	0.260088258654226	0.258965957789235	0.262433206045651	0.161291453182221	0.34021759141886	648552.971159595	651615.95149385	653308.844573891	316733.917340832	1018439.73615979	10809.2161859933	10860.2658582308	10888.4807428982	5278.89862234719	16973.9956026632	Warning: no occurrences in rep rA_t24_16O & rA_t3_16O & rC_t3_16O (t48_16O/t3_16O/t24_16O/t72_16O/t168_16O)	T0.14	t0_16O	t168_18O	2259822.98759339	2268389.05576503	2259822.98759339	1292225.75685624	3025248.78056529	37663.7164598899	37806.4842627505	37663.7164598899	21537.0959476041	50420.8130094215	338506.102551221	342229.669679285	338506.102551221	0	1015518.30765366	16157267.015705	16220953.0600345	16157267.015705	9384086.40054494	21515247.5665082	Warning: no occurrences in rep rB_t0_16O & rC_t0_16O (t0_16O)	1611270.0164338	1616773.10427118	1629297.89984981	667636.92113778	2400304.14013258	26854.5002738966	26946.2184045196	27154.9649974969	11127.2820189631	40005.0690022097	14211608.1022262	14266105.2055529	14307151.155212	7750887.47700232	19227442.4007954
sip5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip7	5	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t168_18O	0.164892965213058	0.163336284177752	0.165347587869145	0.0943118066382771	0.217892841261262	778781.837194066	766748.867194352	760194.777107826	388848.379349648	1206175.04716833	12979.6972865678	12779.1477865725	12669.9129517971	6480.80632249413	20102.9174528055	none	T0.14	t0_16O	t168_18O	-1486064.5717617	-1486516.58756676	-1486064.5717617	-3360486.88420206	269555.223506894	-24767.7428626951	-24775.2764594461	-24767.7428626951	-56008.1147367009	4492.58705844824	26419261.2994023	26399755.0573106	26419261.2994023	18684670.9280903	40158272.8924575	16016809.2970703	15994138.9443433	16016809.2970703	9491415.45783376	24885829.1941071	none	-2264846.40895577	-2253265.45476112	-2207973.32093395	-4200502.65732183	-466440.674745293	-37747.4401492628	-37554.4242460186	-36799.5553488991	-70008.3776220305	-7774.01124575484	13680463.7854881	13693892.3427602	13643398.3642428	7472848.42731032	22139805.6046975
sip8	5	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t168_18O	0	0.0109021931143688	0	0	0.0964051059447388	-975782.989475483	-1029319.9596189	-992253.180344267	-3419973.83448792	1244348.68759072	-16263.0498245914	-17155.3326603151	-16537.5530057378	-56999.563908132	20739.1447931786	none	T0.14	t0_16O	t168_18O	-4483767.53430432	-4506931.61467754	-4483767.53430432	-9407804.49265244	-254049.956031654	-74729.458905072	-75115.5269112923	-74729.458905072	-156796.741544207	-4234.16593386089	67064029.9018611	67072485.5390155	67064029.9018611	39483756.2905805	107543919.191296	35677657.1617309	35523964.2362727	35677657.1617309	27846683.5807224	48610589.8237326	none	-3507984.54482883	-3477611.65505863	-3389697.31709195	-9019881.84419225	1826588.07272888	-58466.4090804806	-57960.1942509772	-56494.9552848658	-150331.36406987	30443.1345454813	38605006.1301574	38611924.1151294	38327526.3225843	27084720.6313873	51399399.4769813
sip9	5	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t168_18O	0.135931379661825	0.134000381713815	0.13499281780259	0.0512030978164588	0.194184941120096	521047.333791669	508112.730243948	511391.364622824	187409.222760097	791604.147609711	8684.12222986114	8468.5455040658	8523.1894103804	3123.48704600161	13193.4024601618	none	T0.14	t0_16O	t168_18O	-719755.025144835	-716341.228156865	-719755.025144835	-1004456.20591471	-484842.845706588	-11995.9170857472	-11939.0204692811	-11995.9170857472	-16740.9367652452	-8080.7140951098	14586660.853749	14583159.7147026	14586660.853749	13783773.9956918	15380135.1426155	9548375.67773512	9568771.11760455	9548375.67773512	7510794.49701549	11105660.0484809	none	-1240802.3589365	-1224453.95840081	-1222918.85467563	-1606652.27253316	-828423.912087073	-20680.0393156084	-20407.5659733469	-20381.9809112605	-26777.5378755525	-13807.0652014512	7985233.67636012	8044432.92687271	8148737.30652908	6126266.82683298	9809644.92494734
sip11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip13	5	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t168_18O	0.128559659247634	0.1271420001383	0.126339329834913	0.0626909439260494	0.190680404726901	3852829.13607678	3760052.70183844	3618020.53523163	1574110.40405462	6607717.99069522	64213.818934613	62667.5450306407	60300.3422538605	26235.1734009103	110128.633178254	none	T0.14	t0_16O	t168_18O	469486.462983064	455420.184633944	469486.462983064	-2745749.47042578	3076736.8198704	7824.77438305107	7590.33641056574	7824.77438305107	-45762.4911737629	51278.9469978399	43842185.6334992	43829318.2794382	43842185.6334992	28800323.8381593	69952900.8711767	47128590.8743807	47017259.5718758	47128590.8743807	41666200.9371185	55265881.3987351	none	-3383342.67309371	-3304632.5172045	-3224252.91699348	-7484104.88742068	410769.664139312	-56389.0445515619	-55077.2086200749	-53737.548616558	-124735.081457011	6846.1610689885	35570103.4661503	35737101.4663605	35735066.333242	25027494.2950385	45190561.1079363
sip15	5	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t168_18O	0.151065076494572	0.15040085190208	0.150132962396376	0.0825593662672199	0.220026906099433	410757.996745496	401602.73924046	395789.260382091	202610.572516739	620745.865309961	6845.96661242493	6693.37898734099	6596.48767303486	3376.84287527899	10345.7644218327	none	T0.14	t0_16O	t168_18O	355542.495504731	355764.784117482	355542.495504731	-265041.394927855	976111.728175006	5925.70825841218	5929.41306862471	5925.70825841218	-4417.35658213091	16268.5288029168	7239658.83715696	7242876.47381802	7239658.83715696	4169486.04096193	11220470.0633659	9728456.30569007	9733229.96264039	9728456.30569007	6921610.16181908	12902580.0254908	none	-55215.501240765	-45837.9551229771	-37864.2162921265	-703461.158648839	560607.654767784	-920.258354012749	-763.965918716283	-631.070271535445	-11724.3526441473	9343.46091279637	8496182.31545358	8528421.74491901	8523934.99018154	5827846.8250562	11403080.8299362
