taxonID	comparisonID	trt.code.1	trt.code.2	ape.obs	ape.boot.mean	ape.boot.median	ape.boot.CI.L	ape.boot.CI.U	b.obs	b.boot.mean	b.boot.median	b.boot.CI.L	b.boot.CI.U	f.gross.obs	f.gross.boot.mean	f.gross.boot.median	f.gross.boot.CI.L	f.gross.boot.CI.U	message	comparisonID.pop	group.code.0	group.code.t	r.net.obs	r.net.boot.mean	r.net.boot.median	r.net.boot.CI.L	r.net.boot.CI.U	f.net.obs	f.net.boot.mean	f.net.boot.median	f.net.boot.CI.L	f.net.boot.CI.U	N.tot.T0.obs.mean	N.tot.T0.boot.mean	N.tot.T0.boot.median	N.tot.T0.boot.CI.L	N.tot.T0.boot.CI.U	N.tot.Tt.obs.mean	N.tot.Tt.boot.mean	N.tot.Tt.boot.median	N.tot.Tt.boot.CI.L	N.tot.Tt.boot.CI.U	message.pop	d.obs	d.boot.mean	d.boot.median	d.boot.CI.L	d.boot.CI.U	f.death.obs	f.death.boot.mean	f.death.boot.median	f.death.boot.CI.L	f.death.boot.CI.U	N.light.Tt.obs	N.light.Tt.boot.mean	N.light.Tt.boot.median	N.light.Tt.boot.CI.L	N.light.Tt.boot.CI.U
sip1	2	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t24_18O	0.00392835940997187	0.0123242404625039	0.00292652374443907	0	0.0549799727602102	193733.029018911	228071.203292166	141233.002059891	-1932881.08944356	2805131.68204451	3228.88381698185	3801.1867215361	2353.88336766485	-32214.6848240593	46752.1947007418	none	T0.5	t0_16O	t24_18O	6925395.4480136	7339116.43199607	7301752.43654172	-8104458.44656297	20479745.7344896	115423.257466893	122318.607199934	121695.873942362	-135074.307442716	341329.095574827	12140700.7496706	12104351.0236896	12140700.7496706	6740576.09077156	17690351.8035627	19066096.1976842	19443467.4556857	19066096.1976842	4036242.30310764	32620446.4841602	none	6731662.4189947	7111045.2287039	7148699.83580115	-7985719.27972212	20914225.8321468	112194.373649912	118517.420478398	119144.997263353	-133095.321328702	348570.430535781	18872363.1686653	19215396.2523935	19577432.0869803	4482070.27094096	32012840.4554574
sip3	2	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t24_18O	0	0.00791602726149923	0	0	0.0549623451088817	-827854.893210305	-750417.008777472	-854734.97639188	-3643832.73265733	2340821.94902763	-13797.5815535051	-12506.9501462912	-14245.5829398647	-60730.5455442888	39013.6991504605	none	T0.5	t0_16O	t24_18O	-4406010.07199461	-3990279.42046342	-3493237.44170907	-20335262.896611	9394847.52633986	-73433.5011999101	-66504.6570077236	-58220.6240284845	-338921.04827685	156580.792105664	28675315.8918142	28650264.8376255	28675315.8918142	25181931.1583951	32923767.4677958	24269305.8198196	24659985.4171621	24269305.8198196	7584986.15264076	38070163.4181541	none	-3578155.1787843	-3239862.41168595	-3164438.38279548	-19281035.9231129	9957964.48369803	-59635.919646405	-53997.7068614324	-52740.6397132579	-321350.598718547	165966.0747283	25097160.7130299	25410402.4259395	25816133.4916214	9082615.96669251	38456011.3830962
sip4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip5	2	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t24_18O	0	0.0159218903699492	0	0	0.12063926252335	-702219.938453918	-666104.359458002	-653399.134231226	-2357563.30320636	801504.331533558	-11703.6656408986	-11101.7393243	-10889.9855705204	-39292.721720106	13358.4055255593	Warning: no occurrences in rep rC_t48_16O (t72_16O/t48_16O/t24_16O/t168_16O/t3_16O)	T0.5	t0_16O	t24_18O	-3199597.92556336	-3199175.85014323	-3199597.92556336	-4447499.97879387	-1425719.57350976	-53326.6320927226	-53319.5975023872	-53326.6320927226	-74124.9996465645	-23761.9928918293	4858241.96693983	4864886.18389407	4858241.96693983	3084363.61488623	6054004.74988955	1658644.04137647	1665710.33375084	1658644.04137647	1166408.71603046	1940473.74071868	none	-2497377.98710944	-2533071.49068523	-2631465.79536197	-4715763.75272703	-63112.6108657492	-41622.966451824	-42217.8581780872	-43857.7632560328	-78596.0625454505	-1051.87684776249	2360863.97983039	2331814.69320884	2294941.38308281	788952.447872559	4139001.62427901
sip7	2	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t24_18O	0.00053805783071658	0.0117994073208992	0	0	0.0576084919389231	17746.1483230858	31870.0036398053	-36695.3018652201	-1460638.01667566	2034102.50397288	295.769138718097	531.166727330088	-611.588364420336	-24343.9669445944	33901.7083995481	none	T0.5	t0_16O	t24_18O	-10685619.3347253	-10459085.6397523	-10636156.5565093	-24424630.9277806	2751829.71875628	-178093.655578755	-174318.093995871	-177269.275941822	-407077.182129676	45863.828645938	26419261.2994023	26399755.0573106	26419261.2994023	18684670.9280903	40158272.8924575	15733641.9646769	15940669.4175584	15733641.9646769	3512302.80376935	22351047.9998469	none	-10703365.4830484	-10490955.6433921	-10490698.8436666	-25014633.8140136	2719084.73153989	-178389.424717474	-174849.260723201	-174844.980727777	-416910.563566893	45318.0788589981	15715895.8163539	15908799.4139186	15964486.0725508	3995529.62082683	23062019.7818733
sip8	2	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t24_18O	0.00385755905138881	0.0142597878578826	0.00203937046120446	0	0.0684053597487993	362899.62935465	253124.622196184	175550.148261849	-5262709.27641605	6221355.21593278	6048.32715591083	4218.74370326973	2925.83580436416	-87711.8212736009	103689.25359888	none	T0.5	t0_16O	t24_18O	-9417036.06518317	-9226547.65166635	-9417036.06518317	-50727152.8236116	31893080.6932453	-156950.601086386	-153775.794194439	-156950.601086386	-845452.547060194	531551.344887422	67064029.9018611	67072485.5390155	67064029.9018611	39483756.2905805	107543919.191296	57646993.836678	57845937.8873491	57646993.836678	28340294.5467837	84210481.9213534	none	-9779935.69453782	-9479672.27386254	-8917509.57912578	-53338375.5841497	32029215.4824463	-162998.928242297	-157994.537897709	-148625.159652097	-888972.926402496	533820.258040771	57284094.2073233	57592813.265153	58071814.7575709	29878238.7387549	82457367.1470425
sip9	2	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t24_18O	0.0157097924477145	0.0185269167152658	0.0141434116633872	0	0.0616237375188172	432848.939765574	410887.614845049	378810.385407078	-703308.624381794	1685225.78919699	7214.1489960929	6848.12691408415	6313.50642345129	-11721.8104063632	28087.0964866165	none	T0.5	t0_16O	t24_18O	-2449100.42923826	-2227946.94120379	-2187746.52267962	-10729076.8812259	5134691.19084981	-40818.3404873044	-37132.4490200632	-36462.4420446603	-178817.948020431	85578.1865141635	14586660.853749	14583159.7147026	14586660.853749	13783773.9956918	15380135.1426155	12137560.4245107	12355212.7734988	12137560.4245107	3602763.91362841	19982705.9511574	none	-2881949.36900384	-2638834.55604884	-2517833.07119888	-10997459.2368918	4642304.74945437	-48032.4894833973	-43980.5759341474	-41963.8845199814	-183290.98728153	77371.7458242394	11704711.4847451	11944325.1586538	12001465.8950004	3580771.04688982	19296589.6729447
sip11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip13	2	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t24_18O	0.12921622139961	0.128871090498759	0.127626762817295	0.0758475492078758	0.193912136394184	33502491.3030302	33699774.787569	32405980.1929292	14352201.7354409	62250902.9114948	558374.855050504	561662.91312615	540099.669882153	239203.362257348	1037515.04852491	none	T0.5	t0_16O	t24_18O	181095115.593589	180877657.50341	181095115.593589	15186551.2239363	379239382.405386	3018251.92655981	3014627.62505683	3018251.92655981	253109.187065605	6320656.37342311	43842185.6334992	43829318.2794382	43842185.6334992	28800323.8381593	69952900.8711767	224937301.227088	224706975.782848	224937301.227088	59028736.8574355	435164927.859891	none	147592624.290558	147177882.715841	145923710.09794	-12061661.9979609	346891224.783342	2459877.07150931	2452964.71193068	2432061.83496567	-201027.699966015	5781520.4130557	191434809.924058	191007200.995279	190348228.428992	33454740.0442147	394904248.703662
sip15	2	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t24_18O	0	0.0041685156840064	0	0	0.050611502290239	-1254127.22870392	-1294689.2496065	-1269561.32325169	-3553028.26030927	834928.858764556	-20902.1204783986	-21578.1541601083	-21159.3553875282	-59217.1376718211	13915.4809794093	none	T0.5	t0_16O	t24_18O	454245.892153298	638477.979583614	454245.892153298	-6182394.05692784	7534321.27597514	7570.76486922164	10641.2996597269	7570.76486922164	-103039.900948797	125572.021266252	7239658.83715696	7242876.47381802	7239658.83715696	4169486.04096193	11220470.0633659	7693904.72931025	7881354.45340163	7693904.72931025	1915044.2882927	14773980.1131321	none	1708373.12085721	1933167.22919012	1942195.87004156	-4947441.63602724	8777942.30225087	28472.8853476202	32219.4538198352	32369.9311673594	-82457.3606004536	146299.038370848	8948031.95801417	9176043.70300814	9178060.48432457	2858199.20750538	15621431.5420954
