taxonID	comparisonID	trt.code.1	trt.code.2	ape.obs	ape.boot.mean	ape.boot.median	ape.boot.CI.L	ape.boot.CI.U	b.obs	b.boot.mean	b.boot.median	b.boot.CI.L	b.boot.CI.U	f.gross.obs	f.gross.boot.mean	f.gross.boot.median	f.gross.boot.CI.L	f.gross.boot.CI.U	message	comparisonID.pop	group.code.0	group.code.t	r.net.obs	r.net.boot.mean	r.net.boot.median	r.net.boot.CI.L	r.net.boot.CI.U	f.net.obs	f.net.boot.mean	f.net.boot.median	f.net.boot.CI.L	f.net.boot.CI.U	N.tot.T0.obs.mean	N.tot.T0.boot.mean	N.tot.T0.boot.median	N.tot.T0.boot.CI.L	N.tot.T0.boot.CI.U	N.tot.Tt.obs.mean	N.tot.Tt.boot.mean	N.tot.Tt.boot.median	N.tot.Tt.boot.CI.L	N.tot.Tt.boot.CI.U	message.pop	d.obs	d.boot.mean	d.boot.median	d.boot.CI.L	d.boot.CI.U	f.death.obs	f.death.boot.mean	f.death.boot.median	f.death.boot.CI.L	f.death.boot.CI.U	N.light.Tt.obs	N.light.Tt.boot.mean	N.light.Tt.boot.median	N.light.Tt.boot.CI.L	N.light.Tt.boot.CI.U
sip1	3	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t48_18O	0.155711790185521	0.154589192621551	0.155019524479674	0.0908700531430908	0.212581346736116	4152886.83382734	4119918.90197954	4076614.45067422	2191647.79596585	6245967.00515104	69214.7805637889	68665.3150329924	67943.5741779036	36527.4632660975	104099.450085851	none	T0.9	t0_16O	t48_16O.t48_18O	10065999.2798664	10004597.4332647	10078880.8794799	6192489.41504058	13453975.1305816	167766.65466444	166743.290554411	167981.347991331	103208.156917343	224232.918843026	12140700.7496706	12104351.0236896	12140700.7496706	6740576.09077156	17690351.8035627	32272699.3094034	32113545.8902189	32250528.9185346	26657126.4670874	37130894.952027	none	5913112.44603906	5884678.53128511	5946235.81653897	1618608.25539522	10070283.8390704	98551.874100651	98077.9755214185	99103.93027565	26976.8042565869	167838.063984506	28119812.4755761	27993626.9882394	28090639.1131837	22325632.5757356	33526211.038768
sip3	3	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t48_18O	0.0953107327573275	0.0945183758084497	0.0933892455112604	0.0351816352613086	0.159997586540536	2106465.02858651	2062554.10983693	2031921.73543157	855032.939610825	3454286.55142725	35107.7504764418	34375.9018306156	33865.3622571929	14250.5489935137	57571.4425237875	none	T0.9	t0_16O	t48_16O.t48_18O	-1139834.65991138	-1155979.50704198	-1322254.73603157	-5572317.32307877	3729105.30103822	-18997.2443318563	-19266.3251173663	-22037.5789338595	-92871.9553846462	62151.7550173037	28675315.8918142	28650264.8376255	28675315.8918142	25181931.1583951	32923767.4677958	26395646.5719915	26338305.8235415	26125734.4092557	18933176.4008438	35529362.0592509	none	-3246299.68849788	-3218533.61687891	-3300314.49858135	-7852768.65377675	2203494.61460247	-54104.9948082981	-53642.2269479819	-55005.2416430227	-130879.477562946	36724.9102433745	24289181.543405	24275751.7137046	24020537.8105668	16718164.8182709	33847368.1983505
sip4	3	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t48_18O	0.218574872912751	0.218822158120371	0.218964821434839	0.079651229537356	0.362556573464265	1722747.17622327	1734291.41643939	1682414.68320228	562881.428868189	3129253.08059955	28712.4529370545	28904.8569406564	28040.244720038	9381.35714780315	52154.2180099925	Warning: no occurrences in rep rA_t24_16O & rA_t3_16O & rC_t3_16O (t48_16O/t3_16O/t24_16O/t72_16O/t168_16O)	T0.9	t0_16O	t48_16O.t48_18O	5752167.23499059	5765537.1181409	5791362.58890986	4153673.50191462	7179226.89821586	95869.4539165098	96092.2853023483	96522.7098151644	69227.891698577	119653.781636931	338506.102551221	342229.669679285	338506.102551221	0	1015518.30765366	11842840.5725324	11873303.9059611	11928483.8526931	8708852.56465765	14687910.2497357	Warning: no occurrences in rep rB_t0_16O & rC_t0_16O (t0_16O)	4029420.05876731	4031245.70170151	4069534.33572687	1891932.49523603	5872817.98345615	67157.0009794552	67187.4283616919	67825.5722621147	31532.2082539338	97880.2997242686	10120093.3963091	10139012.4895217	10231777.4493159	6805321.24627804	13156702.5432229
sip5	3	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t48_18O	0.0756348218102819	0.0785838863972625	0.0793900181741974	0	0.14597982780693	287940.739752252	301655.006889325	305911.47642759	-36287.5928482674	592712.442846942	4799.0123292042	5027.58344815542	5098.52460712649	-604.79321413779	9878.5407141157	Warning: no occurrences in rep rC_t48_16O (t72_16O/t48_16O/t24_16O/t168_16O/t3_16O)	T0.9	t0_16O	t48_16O.t48_18O	-436263.522451698	-455629.870679354	-469814.839245965	-1613258.67983872	747776.651528578	-7271.0587075283	-7593.83117798923	-7830.24732076608	-26887.6446639787	12462.944192143	4858241.96693983	4864886.18389407	4858241.96693983	3084363.61488623	6054004.74988955	3985714.92203643	3953626.44253536	3965410.41623567	1979212.10114209	5618748.02373675	Warning: no occurrences in rep rC_t48_16O (t48_16O/t48_18O)	-724204.26220395	-757284.877568679	-762487.996506453	-1914689.06172094	503607.803686745	-12070.0710367325	-12621.4146261447	-12708.1332751075	-31911.4843620157	8393.46339477904	3697774.18228418	3651971.43564604	3689776.37291719	1750645.56487785	5305234.55354213
sip7	3	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t48_18O	0.103929096071937	0.10278069767246	0.103044010419046	0.0454565559014724	0.15659696623602	1815951.53659703	1786125.81926279	1759891.3881587	714841.57829467	3088424.26132194	30265.8589432838	29768.7636543799	29331.5231359783	11914.0263049112	51473.737688699	none	T0.9	t0_16O	t48_16O.t48_18O	-3626239.69537378	-3698396.04201835	-3595676.15066682	-9914885.63308226	2004627.34680666	-60437.3282562297	-61639.9340336392	-59927.935844447	-165248.093884704	33410.4557801109	26419261.2994023	26399755.0573106	26419261.2994023	18684670.9280903	40158272.8924575	19166781.9086547	19002962.9732739	18958875.7545661	13515184.6659911	24648944.6040354	none	-5442191.23197081	-5484521.86128114	-5437846.35340109	-11906623.8216409	230523.439309838	-90703.1871995135	-91408.697688019	-90630.7725566849	-198443.730360682	3842.05732183083	17350830.3720577	17216837.1540111	17131065.0709935	11731676.9228826	22926845.4258189
sip8	3	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t48_18O	0.0529540379256106	0.0530439131198556	0.052517046728381	0.00381579727621498	0.105825298437974	2671580.50588344	2723432.47226342	2613225.48065611	164003.473402626	5761293.41234313	44526.341764724	45390.5412043903	43553.7580109352	2733.3912233771	96021.5568723854	none	T0.9	t0_16O	t48_16O.t48_18O	-858737.769950405	-1157914.78551213	-1429360.13003944	-20799825.4009756	17757777.8485518	-14312.2961658401	-19298.5797585355	-23822.6688339907	-346663.756682926	295962.964142531	67064029.9018611	67072485.5390155	67064029.9018611	39483756.2905805	107543919.191296	65346554.3619603	64756655.9679912	63774453.3762608	46897979.4976584	86728124.0387559	none	-3530318.27583384	-3881347.25777555	-4156754.71053203	-23485237.1021602	15154025.6945959	-58838.6379305641	-64689.1209629259	-69279.2451755338	-391420.618369337	252567.094909932	62674973.8560769	62033223.4957278	61060470.31011	43564106.955054	84521280.5538263
sip9	3	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t48_18O	0.099560353346225	0.0989844410180262	0.0980554532970084	0.054777862713549	0.147381982738105	1479724.38685267	1461567.75020082	1443892.11413844	773500.218096378	2286759.74507002	24662.0731142112	24359.462503347	24064.8685689741	12891.6703016063	38112.6624178337	none	T0.9	t0_16O	t48_16O.t48_18O	1883514.04303487	1819858.0125499	1870078.06942882	-357209.479579534	3870554.51196202	31391.9007172478	30330.9668758317	31167.9678238137	-5953.49132632557	64509.2418660337	14586660.853749	14583159.7147026	14586660.853749	13783773.9956918	15380135.1426155	18353688.9398187	18222875.7398024	18278574.1808398	13909373.2573515	22175294.9567031	none	403789.656182197	358290.26234908	363814.263085087	-1869820.08361764	2543847.58307635	6729.82760303662	5971.50437248467	6063.5710514181	-31163.6680602941	42397.4597179392	16873964.552966	16761307.9896016	16822686.2654389	12567614.1129947	20782114.218091
sip11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip13	3	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t48_18O	0.208949314674709	0.209075632711011	0.208265559591535	0.17307188677599	0.247058084054325	30101459.1059721	29961542.3584132	29534984.9700674	18200213.3052732	44585564.7486646	501690.985099534	499359.039306886	492249.749501124	303336.888421221	743092.745811076	none	T0.9	t0_16O	t48_16O.t48_18O	97620050.3873988	96047067.2708603	93155128.4251605	47676599.318848	154182388.366097	1627000.83978998	1600784.45451434	1552585.47375268	794609.988647467	2569706.47276828	43842185.6334992	43829318.2794382	43842185.6334992	28800323.8381593	69952900.8711767	239082286.408297	235923452.821159	229164615.216388	143575951.946705	352427986.253478	none	67518591.2814268	66085524.9124471	64140803.4959237	14545645.4509332	126132764.129147	1125309.85469045	1101425.41520745	1069013.39159873	242427.42418222	2102212.73548579	208980827.302325	205961910.462746	200805283.519556	109986148.983147	322873568.946643
sip15	3	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t48_18O	0.0562484058350894	0.0567486606839316	0.0559070184796928	0	0.129827917487937	538814.591662137	523171.81266127	505888.649751788	-153653.595623236	1241432.71069495	8980.24319436895	8719.53021102117	8431.47749586314	-2560.89326038727	20690.5451782491	none	T0.9	t0_16O	t48_16O.t48_18O	1137537.73360007	1108190.56545293	1110955.58072588	-1092659.65406203	3132571.34807825	18958.9622266678	18469.8427575489	18515.9263454314	-18210.9942343672	52209.5224679709	7239658.83715696	7242876.47381802	7239658.83715696	4169486.04096193	11220470.0633659	9514734.30435709	9459257.60472388	9453244.42206096	7132786.68307702	12288146.6070679	none	598723.141937929	585018.752791664	591885.32103617	-1858838.92079405	2789219.63455745	9978.71903229882	9750.31254652773	9864.75535060288	-30980.6486799009	46486.9939092908	8975919.71269495	8936085.79206261	8889906.59807907	6423659.50609333	11910133.5931802
