taxonID	comparisonID	trt.code.1	trt.code.2	ape.obs	ape.boot.mean	ape.boot.median	ape.boot.CI.L	ape.boot.CI.U	b.obs	b.boot.mean	b.boot.median	b.boot.CI.L	b.boot.CI.U	f.gross.obs	f.gross.boot.mean	f.gross.boot.median	f.gross.boot.CI.L	f.gross.boot.CI.U	message	comparisonID.pop	group.code.0	group.code.t	r.net.obs	r.net.boot.mean	r.net.boot.median	r.net.boot.CI.L	r.net.boot.CI.U	f.net.obs	f.net.boot.mean	f.net.boot.median	f.net.boot.CI.L	f.net.boot.CI.U	N.tot.T0.obs.mean	N.tot.T0.boot.mean	N.tot.T0.boot.median	N.tot.T0.boot.CI.L	N.tot.T0.boot.CI.U	N.tot.Tt.obs.mean	N.tot.Tt.boot.mean	N.tot.Tt.boot.median	N.tot.Tt.boot.CI.L	N.tot.Tt.boot.CI.U	message.pop	d.obs	d.boot.mean	d.boot.median	d.boot.CI.L	d.boot.CI.U	f.death.obs	f.death.boot.mean	f.death.boot.median	f.death.boot.CI.L	f.death.boot.CI.U	N.light.Tt.obs	N.light.Tt.boot.mean	N.light.Tt.boot.median	N.light.Tt.boot.CI.L	N.light.Tt.boot.CI.U
sip1	5	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t168_18O	0.247377472885577	0.246380194770736	0.245706762726909	0.197726217638884	0.296439447771564	2000835.80151849	1987386.28169069	1972203.01012769	1404573.78656965	2676128.18162405	33347.2633586414	33123.1046948449	32870.0501687948	23409.5631094942	44602.1363604009	none	T0.13	t0_16O	t168_16O	4256840.1549622	4292714.98411529	4256840.1549622	1475175.2432515	8636303.67273281	70947.3359160367	71545.2497352549	70947.3359160367	24586.2540541917	143938.394545547	12140700.7496706	12104351.0236896	12140700.7496706	6740576.09077156	17690351.8035627	41938581.834406	42153355.9124967	41938581.834406	22500326.3879066	74494552.2750953	none	2256004.35344372	2305328.7024246	2255115.77064772	-798143.343161797	6369874.8909146	37600.0725573953	38422.14504041	37585.2628441288	-13302.3890526965	106164.581515243	35936074.4298506	36191197.0674246	35893228.7615871	17146783.2827754	67631072.6158723
sip3	5	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t168_18O	0.0776037572843998	0.0761067565423247	0.0765153534398699	0.00936841728989336	0.126782226035792	454285.115700405	440685.124612613	450193.036742841	53616.8709554824	747930.920270963	7571.41859500675	7344.75207687689	7503.21727904736	893.614515924706	12465.5153378494	none	T0.13	t0_16O	t168_16O	-1012386.92444187	-1000708.09602185	-1012386.92444187	-2162055.35566198	137281.506778229	-16873.1154073646	-16678.4682670308	-16873.1154073646	-36034.2559276996	2288.02511297048	28675315.8918142	28650264.8376255	28675315.8918142	25181931.1583951	32923767.4677958	21588607.4207211	21645308.1654725	21588607.4207211	13247315.4755334	29648516.2217548	none	-1466672.04014228	-1441393.22063446	-1433776.20166236	-2611705.63468475	-311651.534887674	-24444.5340023713	-24023.2203439077	-23896.2700277061	-43528.4272447458	-5194.1922481279	20225752.0736199	20323252.7916347	20269115.7484496	12434703.5300993	27850606.298705
sip4	5	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t168_18O	0.260088258654226	0.258965957789235	0.262433206045651	0.161291453182221	0.34021759141886	648552.971159595	651615.95149385	653308.844573891	316733.917340832	1018439.73615979	10809.2161859933	10860.2658582308	10888.4807428982	5278.89862234719	16973.9956026632	Warning: no occurrences in rep rA_t24_16O & rA_t3_16O & rC_t3_16O (t48_16O/t3_16O/t24_16O/t72_16O/t168_16O)	T0.13	t0_16O	t168_16O	1966054.7667951	1975517.31324843	1966054.7667951	1042288.39883656	3485564.13066669	32767.579446585	32925.2885541404	32767.579446585	17371.4733139427	58092.7355111116	338506.102551221	342229.669679285	338506.102551221	0	1015518.30765366	14100889.4701169	14170850.8624183	14100889.4701169	8177062.91166705	25067498.4672055	Warning: no occurrences in rep rB_t0_16O & rC_t0_16O (t0_16O)	1317501.7956355	1323901.36175458	1311412.66698424	270650.615008864	2709598.9258489	21958.3632605917	22065.0226959096	21856.8777830707	4510.84358348104	45159.9820974816	12155230.5566381	12216003.0079367	12109330.6019661	5520137.6710579	22633527.1388947
sip5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip7	5	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t168_18O	0.164892965213058	0.163336284177752	0.165347587869145	0.0943118066382771	0.217892841261262	778781.837194066	766748.867194352	760194.777107826	388848.379349648	1206175.04716833	12979.6972865678	12779.1477865725	12669.9129517971	6480.80632249413	20102.9174528055	none	T0.13	t0_16O	t168_16O	-442742.982084437	-417978.437596977	-442742.982084437	-3193424.14962839	2833578.48983743	-7379.04970140729	-6966.30729328295	-7379.04970140729	-53223.7358271399	47226.3081639572	26419261.2994023	26399755.0573106	26419261.2994023	18684670.9280903	40158272.8924575	23320060.4248112	23473905.9941318	23320060.4248112	10540331.2240647	46831033.7781205	none	-1221524.8192785	-1184727.30479133	-1229691.0818022	-3992258.64137465	1860754.40369585	-20358.7469879751	-19745.4550798555	-20494.85136337	-66537.6440229108	31012.573394931	20983714.913229	21173659.3925487	21030678.7616464	8145651.19985951	43827490.7024827
sip8	5	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t168_18O	0	0.0109021931143688	0	0	0.0964051059447388	-975782.989475483	-1029319.9596189	-992253.180344267	-3419973.83448792	1244348.68759072	-16263.0498245914	-17155.3326603151	-16537.5530057378	-56999.563908132	20739.1447931786	none	T0.13	t0_16O	t168_16O	-2871973.88360592	-2839981.54983085	-2871973.88360592	-9057269.61208728	3313321.84487544	-47866.231393432	-47333.0258305142	-47866.231393432	-150954.493534788	55222.030747924	67064029.9018611	67072485.5390155	67064029.9018611	39483756.2905805	107543919.191296	46960212.7166197	47192614.6901995	46960212.7166197	19243350.5557054	81074397.9530981	none	-1896190.89413043	-1810661.59021195	-1917359.00442894	-8630730.47459354	4919733.02110631	-31603.1815688406	-30177.6931701991	-31955.9834071491	-143845.507909892	81995.5503517717	49887561.6850462	50280574.5690562	49743705.464888	23214341.3532656	80651723.2359661
sip9	5	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t168_18O	0.135931379661825	0.134000381713815	0.13499281780259	0.0512030978164588	0.194184941120096	521047.333791669	508112.730243948	511391.364622824	187409.222760097	791604.147609711	8684.12222986114	8468.5455040658	8523.1894103804	3123.48704600161	13193.4024601618	none	T0.13	t0_16O	t168_16O	-207575.115193924	-198885.357310373	-207575.115193924	-975238.190004487	984285.820153144	-3459.58525323207	-3314.75595517289	-3459.58525323207	-16253.9698334081	16404.7636692191	14586660.853749	14583159.7147026	14586660.853749	13783773.9956918	15380135.1426155	13133635.0473915	13190962.21353	13133635.0473915	7489227.04796828	21747428.0705703	none	-728622.448985593	-706998.087554322	-737909.705283488	-1578950.07298726	371647.99531038	-12143.7074830932	-11783.3014592387	-12298.4950880581	-26315.8345497877	6194.13325517306	11570493.0460165	11666624.0227982	11555513.7520347	6112769.77760408	19864042.8367389
sip11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip13	5	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t168_18O	0.128559659247634	0.1271420001383	0.126339329834913	0.0626909439260494	0.190680404726901	3852829.13607678	3760052.70183844	3618020.53523163	1574110.40405462	6607717.99069522	64213.818934613	62667.5450306407	60300.3422538605	26235.1734009103	110128.633178254	none	T0.13	t0_16O	t168_16O	1605252.79188672	1655583.35147267	1605252.79188672	-4476924.81846823	8641016.49668328	26754.213198112	27593.0558578778	26754.213198112	-74615.4136411371	144016.941611388	43842185.6334992	43829318.2794382	43842185.6334992	28800323.8381593	69952900.8711767	55078955.1767062	55418401.7397469	55078955.1767062	19080484.4435132	105653637.22795	none	-2247576.34419006	-2104469.35036577	-2263507.34028897	-8548023.10349585	5046010.4007127	-37459.605736501	-35074.4891727629	-37725.1223381496	-142467.051724931	84100.1733452119	43520467.7684759	44138243.6342316	43539754.1066198	9304501.75248687	91663446.8103988
sip15	5	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t168_18O	0.151065076494572	0.15040085190208	0.150132962396376	0.0825593662672199	0.220026906099433	410757.996745496	401602.73924046	395789.260382091	202610.572516739	620745.865309961	6845.96661242493	6693.37898734099	6596.48767303486	3376.84287527899	10345.7644218327	none	T0.13	t0_16O	t168_16O	506368.12015205	511068.937824338	506368.12015205	-274559.652767427	1287295.89307153	8439.46866920084	8517.81563040563	8439.46866920084	-4575.99421279045	21454.9315511921	7239658.83715696	7242876.47381802	7239658.83715696	4169486.04096193	11220470.0633659	10784235.6782213	10820359.0385884	10784235.6782213	6790708.70095035	16139207.9098554	none	95610.1234065546	109466.198583878	109635.229864123	-701319.523008133	955608.757066663	1593.50205677591	1824.43664306464	1827.25383106872	-11688.6587168022	15926.8126177776	9551961.68798482	9615550.82086699	9555368.06332278	5813418.42258645	14510793.3349207
