taxonID	comparisonID	trt.code.1	trt.code.2	ape.obs	ape.boot.mean	ape.boot.median	ape.boot.CI.L	ape.boot.CI.U	b.obs	b.boot.mean	b.boot.median	b.boot.CI.L	b.boot.CI.U	f.gross.obs	f.gross.boot.mean	f.gross.boot.median	f.gross.boot.CI.L	f.gross.boot.CI.U	message	comparisonID.pop	group.code.0	group.code.t	r.net.obs	r.net.boot.mean	r.net.boot.median	r.net.boot.CI.L	r.net.boot.CI.U	f.net.obs	f.net.boot.mean	f.net.boot.median	f.net.boot.CI.L	f.net.boot.CI.U	N.tot.T0.obs.mean	N.tot.T0.boot.mean	N.tot.T0.boot.median	N.tot.T0.boot.CI.L	N.tot.T0.boot.CI.U	N.tot.Tt.obs.mean	N.tot.Tt.boot.mean	N.tot.Tt.boot.median	N.tot.Tt.boot.CI.L	N.tot.Tt.boot.CI.U	message.pop	d.obs	d.boot.mean	d.boot.median	d.boot.CI.L	d.boot.CI.U	f.death.obs	f.death.boot.mean	f.death.boot.median	f.death.boot.CI.L	f.death.boot.CI.U	N.light.Tt.obs	N.light.Tt.boot.mean	N.light.Tt.boot.median	N.light.Tt.boot.CI.L	N.light.Tt.boot.CI.U
sip1	3	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t48_18O	0.155711790185521	0.154589192621551	0.155019524479674	0.0908700531430908	0.212581346736116	4152886.83382734	4119918.90197954	4076614.45067422	2191647.79596585	6245967.00515104	69214.7805637889	68665.3150329924	67943.5741779036	36527.4632660975	104099.450085851	none	T0.8	t0_16O	t48_18O	10691699.7454934	10838228.51003	10833180.6398362	4303284.08101166	16115061.203435	178194.995758223	180637.141833833	180553.010663937	71721.4013501944	268584.353390584	12140700.7496706	12104351.0236896	12140700.7496706	6740576.09077156	17690351.8035627	33524100.2406573	33780808.0437496	33524100.2406573	20597742.5167009	42188135.5515599	none	6538812.91166602	6718309.60805043	6924520.96220823	253525.513421938	12704577.606687	108980.215194434	111971.826800841	115408.68270347	4225.42522369903	211742.960111451	29371213.40683	29660889.14177	29853930.0899303	17128911.8716002	38297748.3575121
sip3	3	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t48_18O	0.0953107327573275	0.0945183758084497	0.0933892455112604	0.0351816352613086	0.159997586540536	2106465.02858651	2062554.10983693	2031921.73543157	855032.939610825	3454286.55142725	35107.7504764418	34375.9018306156	33865.3622571929	14250.5489935137	57571.4425237875	none	T0.8	t0_16O	t48_18O	1085830.40248634	1323102.3729635	1085830.40248634	-4855437.28233347	9949633.72700997	18097.1733747723	22051.7062160583	18097.1733747723	-80923.9547055578	165827.228783499	28675315.8918142	28650264.8376255	28675315.8918142	25181931.1583951	32923767.4677958	30846976.6967869	31296469.5835525	30846976.6967869	20632590.3995404	48574583.3458342	none	-1020634.62610017	-739451.736873436	-869305.896720002	-7079249.95247508	7479160.67989723	-17010.5771016695	-12324.1956145573	-14488.4316120001	-117987.499207918	124652.677998287	28740511.6682004	29233915.4737155	28825226.7120814	18480683.8435497	46233391.2834216
sip4	3	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t48_18O	0.218574872912751	0.218822158120371	0.218964821434839	0.079651229537356	0.362556573464265	1722747.17622327	1734291.41643939	1682414.68320228	562881.428868189	3129253.08059955	28712.4529370545	28904.8569406564	28040.244720038	9381.35714780315	52154.2180099925	Warning: no occurrences in rep rA_t24_16O & rA_t3_16O & rC_t3_16O (t48_16O/t3_16O/t24_16O/t72_16O/t168_16O)	T0.8	t0_16O	t48_18O	4870474.69085048	4930052.81905776	4870474.69085048	2788664.0457037	7502604.28919012	81174.5781808413	82167.546984296	81174.5781808413	46477.7340950617	125043.404819835	338506.102551221	342229.669679285	338506.102551221	0	1015518.30765366	10079455.4842522	10202335.3077948	10079455.4842522	5577328.0914074	15343714.6809315	Warning: no occurrences in rep rB_t0_16O & rC_t0_16O (t0_16O)	3147727.51462721	3195761.40261837	3168554.8276606	634419.895743214	5898337.06417179	52462.1252437868	53262.6900436395	52809.2471276767	10573.6649290536	98305.617736196	8356708.30802891	8468043.89135542	8340956.72760879	3804620.31461058	13590377.7609672
sip5	3	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t48_18O	0.0756348218102819	0.0785838863972625	0.0793900181741974	0	0.14597982780693	287940.739752252	301655.006889325	305911.47642759	-36287.5928482674	592712.442846942	4799.0123292042	5027.58344815542	5098.52460712649	-604.79321413779	9878.5407141157	Warning: no occurrences in rep rC_t48_16O (t72_16O/t48_16O/t24_16O/t168_16O/t3_16O)	T0.8	t0_16O	t48_18O	66672.8551725424	77877.6946767634	66672.8551725424	-913960.2487253	1047305.95907038	1111.21425287571	1297.96157794606	1111.21425287571	-15232.6708120883	17455.0993178397	4858241.96693983	4864886.18389407	4858241.96693983	3084363.61488623	6054004.74988955	4991587.67728491	5020641.5732476	4991587.67728491	3089425.02996395	6003582.51834768	none	-221267.88457971	-223777.312212562	-218242.263067155	-1313734.02750662	818436.776639031	-3687.79807632849	-3729.62187020936	-3637.37105111924	-21895.5671251104	13640.6129439839	4703646.93753266	4718986.56635827	4715652.00970203	2822849.97511045	5884385.12143983
sip7	3	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t48_18O	0.103929096071937	0.10278069767246	0.103044010419046	0.0454565559014724	0.15659696623602	1815951.53659703	1786125.81926279	1759891.3881587	714841.57829467	3088424.26132194	30265.8589432838	29768.7636543799	29331.5231359783	11914.0263049112	51473.737688699	none	T0.8	t0_16O	t48_18O	-1814484.91358677	-1730622.27071838	-1814484.91358677	-8683990.71011439	4735770.34305576	-30241.4152264462	-28843.704511973	-30241.4152264462	-144733.178501906	78929.505717596	26419261.2994023	26399755.0573106	26419261.2994023	18684670.9280903	40158272.8924575	22790291.4722287	22938510.5158739	22790291.4722287	11487096.9869016	29881538.7790131	none	-3630436.4501838	-3516748.08998117	-3450330.3732977	-10834879.4494411	3035222.47170117	-60507.27416973	-58612.4681663529	-57505.5062216283	-180581.324157351	50587.0411950195	20974339.9356317	21152384.6966111	21252749.8505699	10187997.8639436	27998609.9516393
sip8	3	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t48_18O	0.0529540379256106	0.0530439131198556	0.052517046728381	0.00381579727621498	0.105825298437974	2671580.50588344	2723432.47226342	2613225.48065611	164003.473402626	5761293.41234313	44526.341764724	45390.5412043903	43553.7580109352	2733.3912233771	96021.5568723854	none	T0.8	t0_16O	t48_18O	7555362.09566624	7559498.5890211	7555362.09566624	-15063328.3806027	30162754.8609078	125922.701594437	125991.643150352	125922.701594437	-251055.473010045	502712.58101513	67064029.9018611	67072485.5390155	67064029.9018611	39483756.2905805	107543919.191296	82174754.0931936	82191482.7170576	82174754.0931936	51202013.8094472	118786207.500181	none	4883781.5897828	4836066.11675768	5039547.44761511	-18504344.7131754	26853546.0994149	81396.3598297134	80601.1019459613	83992.4574602518	-308405.745219589	447559.101656915	79503173.5873102	79468050.2447942	79385446.661264	49375446.6254422	114870722.314338
sip9	3	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t48_18O	0.099560353346225	0.0989844410180262	0.0980554532970084	0.054777862713549	0.147381982738105	1479724.38685267	1461567.75020082	1443892.11413844	773500.218096378	2286759.74507002	24662.0731142112	24359.462503347	24064.8685689741	12891.6703016063	38112.6624178337	none	T0.8	t0_16O	t48_18O	2677880.31935481	2747310.46355764	2677932.19017349	-1712262.22366946	5270331.90622435	44631.3386559136	45788.5077259606	44632.2031695582	-28537.7037278244	87838.8651037391	14586660.853749	14583159.7147026	14586660.853749	13783773.9956918	15380135.1426155	19942421.4924586	20077780.6418179	19942421.4924586	10907316.3475154	24865968.1660981	none	1198155.93250214	1285742.71335681	1354151.30255758	-3058528.23120282	4087263.05975098	19969.2655417024	21429.0452226136	22569.1883759595	-50975.470520047	68121.0509958497	18462697.1056059	18616212.8916171	18638084.389576	9706926.87161334	23595166.9348464
sip11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip13	3	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t48_18O	0.208949314674709	0.209075632711011	0.208265559591535	0.17307188677599	0.247058084054325	30101459.1059721	29961542.3584132	29534984.9700674	18200213.3052732	44585564.7486646	501690.985099534	499359.039306886	492249.749501124	303336.888421221	743092.745811076	none	T0.8	t0_16O	t48_18O	142369109.339969	142345479.117721	142369109.339969	63965122.5412882	232199762.007814	2372818.48899949	2372424.65196202	2372818.48899949	1066085.37568814	3869996.03346357	43842185.6334992	43829318.2794382	43842185.6334992	28800323.8381593	69952900.8711767	328580404.313437	328520276.51488	328580404.313437	171772430.716076	520325069.470132	none	112267650.233997	112383936.759308	111586063.766907	35385810.0445296	203160878.450599	1871127.50389995	1873065.61265513	1859767.72944845	589763.500742165	3386014.64084332	298478945.207465	298558734.156467	297752536.470743	146116081.510744	487376851.998771
sip15	3	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t48_18O	0.0562484058350894	0.0567486606839316	0.0559070184796928	0	0.129827917487937	538814.591662137	523171.81266127	505888.649751788	-153653.595623236	1241432.71069495	8980.24319436895	8719.53021102117	8431.47749586314	-2560.89326038727	20690.5451782491	none	T0.8	t0_16O	t48_18O	1468655.04829098	1420347.8442177	1465937.00462821	-1398071.37521762	4334349.32087664	24477.584138183	23672.464070295	24432.2834104702	-23301.1895869603	72239.1553479439	7239658.83715696	7242876.47381802	7239658.83715696	4169486.04096193	11220470.0633659	10176968.9337389	10083572.1622534	10176968.9337389	5781484.12777692	15908357.4789102	none	929840.456628843	897176.031556431	807804.771306822	-2113073.26464413	3951371.87989609	15497.3409438141	14952.9338592739	13463.4128551137	-35217.8877440689	65856.1979982682	9638154.34207678	9560400.34959215	9578528.41444918	5257429.54537308	15061255.4401862
sip16	3	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t48_18O	0.216883819031189	0.216953551599267	0.216327488552305	0.177242361174443	0.259163249996015	33347930.0439822	33230417.6094855	32600143.9560392	19661850.5706184	50752949.6721943	555798.83406637	553840.293491425	543335.732600654	327697.509510306	845882.494536572	none	T0.8	t0_16O	t48_18O	152494819.973749	152520383.380517	152494819.973749	67134554.183713	250134394.280722	2541580.33289582	2542006.38967528	2541580.33289582	1118909.23639522	4168906.57134537	48797984.3812955	48741686.1298623	48797984.3812955	29542777.8269286	79685038.2080836	353787624.328794	353782452.890895	353787624.328794	180525972.988073	562948943.793999	none	119146889.929767	119289965.771031	117946030.372021	34865019.8675044	217620892.241873	1985781.49882945	1988166.09618385	1965767.17286702	581083.664458405	3627014.87069788	320439694.284812	320552035.28141	319532828.834505	152294226.827101	526920449.506638
sip17	3	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t48_18O	0.0932210820679047	0.0934566118742983	0.0924767418596816	0.0553117056672961	0.138676830200071	1609685.90971244	1617453.00658096	1578297.88797388	858773.626264335	2560154.70289727	26828.0984952074	26957.5501096827	26304.9647995647	14312.8937710723	42669.2450482878	none	T0.8	t0_16O	t48_18O	4777585.31646624	4901521.88982844	5119199.18932383	-2061735.92646004	10713302.6263699	79626.421941104	81692.0314971407	85319.9864887305	-34362.2654410007	178555.043772832	18022866.0425362	17995840.8530447	18022866.0425362	11984872.9628971	23692050.7736988	27578036.6754687	27798884.6327016	27578036.6754687	12323180.3887703	36230306.4373907	none	3167899.4067538	3284068.88324748	3434755.78139573	-4005306.26949651	8821203.28497968	52798.3234458966	54734.4813874579	57245.9296899288	-66755.1044916085	147020.054749662	25968350.7657563	26181431.6261206	26099891.1226529	10917033.8538018	34562377.2070028
sip18	3	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t48_18O	0.0515666166658035	0.0514233539926983	0.0514303157931903	0.0220088090945467	0.0831817880839004	1360435.02443732	1358339.97143213	1321783.87439194	551797.015220179	2332656.36410974	22673.9170739553	22638.9995238689	22029.7312398657	9196.61692033632	38877.6060684957	none	T0.8	t0_16O	t48_18O	241477.216766302	485060.00396446	596684.422569133	-11886920.414986	11073985.8437635	4024.62027943836	8084.33339940766	9944.74037615222	-198115.340249767	184566.430729392	41435987.6478842	41361084.8876985	41435987.6478842	25972360.1922481	53516597.4415659	41918942.0814168	42331204.8956275	41918942.0814168	17662146.8179121	55112961.3305776	none	-1118957.80767102	-873279.967467674	-564260.529657755	-12869798.3665171	9667596.52313105	-18649.296794517	-14554.6661244612	-9404.34216096259	-214496.639441953	161126.608718851	40558507.0569795	40972864.9241953	40749217.492814	16487666.4177494	53682473.7382403
sip19	3	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t48_18O	0.0649287194769866	0.0650873348887078	0.0647052409783889	0.0335432325636989	0.0993540552887205	684737.983521679	682902.843818196	670220.806488351	357978.929775916	1068965.78984281	11412.2997253613	11381.7140636366	11170.3467748059	5966.31549626527	17816.0964973801	none	T0.8	t0_16O	t48_18O	1132516.96195212	1158305.41497993	1132516.96195212	-2528167.12094473	4793201.04484898	18875.282699202	19305.0902496655	18875.282699202	-42136.1186824122	79886.6840808163	12083296.2400989	12106256.9726426	12083296.2400989	5289506.08145559	17236650.5125399	14348330.1640032	14422867.8026025	14348330.1640032	8316555.49529529	18333515.5615921	none	447778.978430442	475402.571161736	501605.597909046	-3238506.7679871	4159597.32322823	7462.9829738407	7923.37618602893	8360.09329848407	-53975.1127997849	69326.6220538039	13663592.1804815	13739964.9587843	13751337.2829402	7744575.81589654	17472919.4511666
sip20	3	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t48_18O	0.044619776192238	0.0447370527522321	0.0434097664978807	0.00384965317262536	0.0960657654440064	652741.930154993	657380.31535124	621777.167371171	55704.4871664882	1528409.25477501	10879.0321692499	10956.3385891873	10362.9527895195	928.40811944147	25473.4875795835	none	T0.8	t0_16O	t48_18O	1395281.01664973	1384062.67213565	1395281.01664973	-3688849.42450538	6479411.45780484	23254.6836108288	23067.7112022609	23254.6836108288	-61480.8237417563	107990.190963414	16941782.4035025	16970007.7085471	16941782.4035025	9195623.94631935	22345417.3273393	19732344.436802	19738133.0528184	19732344.436802	11748976.9825937	29103966.2485043	none	742539.086494737	726682.356784413	685558.837540161	-4122500.86685598	6073374.09032337	12375.651441579	12111.3726130736	11425.9806256693	-68708.3477809329	101222.90150539	19079602.506647	19080752.7374672	19029612.8768975	11327700.1905378	28112775.6060918
