taxonID	comparisonID	trt.code.1	trt.code.2	ape.obs	ape.boot.mean	ape.boot.median	ape.boot.CI.L	ape.boot.CI.U	b.obs	b.boot.mean	b.boot.median	b.boot.CI.L	b.boot.CI.U	f.gross.obs	f.gross.boot.mean	f.gross.boot.median	f.gross.boot.CI.L	f.gross.boot.CI.U	message	comparisonID.pop	group.code.0	group.code.t	r.net.obs	r.net.boot.mean	r.net.boot.median	r.net.boot.CI.L	r.net.boot.CI.U	f.net.obs	f.net.boot.mean	f.net.boot.median	f.net.boot.CI.L	f.net.boot.CI.U	N.tot.T0.obs.mean	N.tot.T0.boot.mean	N.tot.T0.boot.median	N.tot.T0.boot.CI.L	N.tot.T0.boot.CI.U	N.tot.Tt.obs.mean	N.tot.Tt.boot.mean	N.tot.Tt.boot.median	N.tot.Tt.boot.CI.L	N.tot.Tt.boot.CI.U	message.pop	d.obs	d.boot.mean	d.boot.median	d.boot.CI.L	d.boot.CI.U	f.death.obs	f.death.boot.mean	f.death.boot.median	f.death.boot.CI.L	f.death.boot.CI.U	N.light.Tt.obs	N.light.Tt.boot.mean	N.light.Tt.boot.median	N.light.Tt.boot.CI.L	N.light.Tt.boot.CI.U
sip1	2	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t24_18O	0.00392835940997187	0.0123242404625039	0.00292652374443907	0	0.0549799727602102	193733.029018911	228071.203292166	141233.002059891	-1932881.08944356	2805131.68204451	3228.88381698185	3801.1867215361	2353.88336766485	-32214.6848240593	46752.1947007418	none	T0.4	t0_16O	t24_16O	19305497.9284899	19561713.3140079	19305497.9284899	-2002408.6525308	50498730.9381911	321758.298808165	326028.555233465	321758.298808165	-33373.47754218	841645.515636518	12140700.7496706	12104351.0236896	12140700.7496706	6740576.09077156	17690351.8035627	31446198.6781605	31666064.3376975	31446198.6781605	10138292.0971398	64539157.5041567	none	19111764.899471	19333642.1107157	19290074.3226753	-2833432.71143377	49372024.180157	318529.414991183	322227.368511929	321501.238711255	-47223.8785238961	822867.069669282	31252465.6491416	31437993.1344054	31410628.8701298	10668600.946075	62623860.127774
sip3	2	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t24_18O	0	0.00791602726149923	0	0	0.0549623451088817	-827854.893210305	-750417.008777472	-854734.97639188	-3643832.73265733	2340821.94902763	-13797.5815535051	-12506.9501462912	-14245.5829398647	-60730.5455442888	39013.6991504605	none	T0.4	t0_16O	t24_16O	2776888.70109129	2955346.75811076	2776888.70109129	-11270157.8024566	24373481.5037251	46281.4783515214	49255.779301846	46281.4783515214	-187835.963374276	406224.691728752	28675315.8918142	28650264.8376255	28675315.8918142	25181931.1583951	32923767.4677958	31452204.5929055	31605611.5957362	31452204.5929055	17631795.415099	54716636.8683874	none	3604743.59430159	3705763.76688823	3692677.64201198	-11798502.1564611	24126560.4171567	60079.0599050265	61762.7294481371	61544.6273668664	-196641.702607685	402109.340285945	32280059.4861158	32356028.6045137	32264809.454373	17854613.0595339	53732133.5190439
sip4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip5	2	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t24_18O	0	0.0159218903699492	0	0	0.12063926252335	-702219.938453918	-666104.359458002	-653399.134231226	-2357563.30320636	801504.331533558	-11703.6656408986	-11101.7393243	-10889.9855705204	-39292.721720106	13358.4055255593	Warning: no occurrences in rep rC_t48_16O (t72_16O/t48_16O/t24_16O/t168_16O/t3_16O)	T0.4	t0_16O	t24_16O	1511932.54600519	1518788.85105806	1511932.54600519	-741973.54750786	3765838.63951824	25198.8757667531	25313.1475176344	25198.8757667531	-12366.2257917977	62763.9773253039	4858241.96693983	4864886.18389407	4858241.96693983	3084363.61488623	6054004.74988955	6370174.51294502	6383675.03495214	6370174.51294502	4519786.33972584	8311863.48526166	none	2214152.48445911	2184893.21051607	2162795.38440581	-574417.981116221	5184317.55006273	36902.5414076518	36414.8868419344	36046.5897400969	-9573.63301860365	86405.2925010454	7072394.45139894	7049779.39441014	7020854.11595981	4753708.21938745	9581880.58583625
sip7	2	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t24_18O	0.00053805783071658	0.0117994073208992	0	0	0.0576084919389231	17746.1483230858	31870.0036398053	-36695.3018652201	-1460638.01667566	2034102.50397288	295.769138718097	531.166727330088	-611.588364420336	-24343.9669445944	33901.7083995481	none	T0.4	t0_16O	t24_16O	3405313.6906089	3673737.2605566	3405313.6906089	-23734367.0486274	40622968.1613023	56755.2281768149	61228.95434261	56755.2281768149	-395572.784143791	677049.469355038	26419261.2994023	26399755.0573106	26419261.2994023	18684670.9280903	40158272.8924575	29824574.9900112	30073492.3178672	29824574.9900112	7673512.25721897	67618952.5105608	none	3387567.54228581	3641867.2569168	3614788.96960373	-23668509.6390391	39518632.7460989	56459.4590380968	60697.7876152799	60246.4828267287	-394475.160650652	658643.879101648	29806828.8416881	30041622.3142275	29879718.6130273	7956552.28757198	66468706.6682983
sip8	2	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t24_18O	0.00385755905138881	0.0142597878578826	0.00203937046120446	0	0.0684053597487993	362899.62935465	253124.622196184	175550.148261849	-5262709.27641605	6221355.21593278	6048.32715591083	4218.74370326973	2925.83580436416	-87711.8212736009	103689.25359888	none	T0.4	t0_16O	t24_16O	2400281.72057099	2864735.44551082	2400281.72057099	-57487772.3350142	69767801.6418145	40004.6953428498	47745.5907585136	40004.6953428498	-958129.538916903	1162796.69403024	67064029.9018611	67072485.5390155	67064029.9018611	39483756.2905805	107543919.191296	69464311.6224321	69937220.9845263	69464311.6224321	30121384.9220113	141725384.188051	none	2037382.09121634	2611610.82331463	917339.235311314	-57981329.2618048	69523587.7149151	33956.368186939	43526.8470552437	15288.9872551885	-966355.487696747	1158726.46191525	69101411.9930775	69684096.36233	68876985.8276286	28938289.9768048	138171832.325978
sip9	2	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t24_18O	0.0157097924477145	0.0185269167152658	0.0141434116633872	0	0.0616237375188172	432848.939765574	410887.614845049	378810.385407078	-703308.624381794	1685225.78919699	7214.1489960929	6848.12691408415	6313.50642345129	-11721.8104063632	28087.0964866165	none	T0.4	t0_16O	t24_16O	10232826.6536598	10400011.5167235	10232826.6536598	-3098981.02334691	35018992.6045577	170547.11089433	173333.525278725	170547.11089433	-51649.6837224485	583649.876742628	14586660.853749	14583159.7147026	14586660.853749	13783773.9956918	15380135.1426155	24819487.5074088	24983171.2314261	24819487.5074088	11477358.0499596	49876419.9340559	none	9799977.71389422	9989123.90187844	9825883.13545269	-3802464.83774887	34059516.200006	163332.961898237	166485.398364641	163764.718924212	-63374.4139624812	567658.603333433	24386638.5676432	24572283.616581	24427017.6570121	10831449.2774239	48857382.123814
sip11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip13	2	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t24_18O	0.12921622139961	0.128871090498759	0.127626762817295	0.0758475492078758	0.193912136394184	33502491.3030302	33699774.787569	32405980.1929292	14352201.7354409	62250902.9114948	558374.855050504	561662.91312615	540099.669882153	239203.362257348	1037515.04852491	none	T0.4	t0_16O	t24_16O	221798109.722441	223917904.258644	221798109.722441	27613240.6336139	551158983.391301	3696635.16204069	3731965.0709774	3696635.16204069	460220.677226898	9185983.05652169	43842185.6334992	43829318.2794382	43842185.6334992	28800323.8381593	69952900.8711767	265640295.35594	267747222.538082	265640295.35594	86122129.9725785	596325505.142468	none	188295618.419411	190218129.471075	187057106.860567	-15777698.9138196	507007144.072033	3138260.30699018	3170302.15785125	3117618.44767613	-262961.648563658	8450119.06786722	232137804.05291	234047447.750513	231647732.528839	30091607.4972147	548367630.287317
sip15	2	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t24_18O	0	0.0041685156840064	0	0	0.050611502290239	-1254127.22870392	-1294689.2496065	-1269561.32325169	-3553028.26030927	834928.858764556	-20902.1204783986	-21578.1541601083	-21159.3553875282	-59217.1376718211	13915.4809794093	none	T0.4	t0_16O	t24_16O	10285131.1199908	10464188.5632899	10285131.1199908	-6317568.16319083	37468879.5578771	171418.851999846	174403.142721498	171418.851999846	-105292.802719847	624481.325964618	7239658.83715696	7242876.47381802	7239658.83715696	4169486.04096193	11220470.0633659	17524789.9571477	17707065.0371079	17524789.9571477	2671269.35662026	45428383.183761	none	11539258.3486947	11758877.8128964	11371328.9943852	-5367969.26358151	38255653.8168991	192320.972478245	195981.296881607	189522.149906421	-89466.1543930252	637594.230281652	18778917.1858516	19001754.2867144	18751321.9559814	3375683.24328289	45791144.5952446
