taxonID	comparisonID	trt.code.1	trt.code.2	ape.obs	ape.boot.mean	ape.boot.median	ape.boot.CI.L	ape.boot.CI.U	b.obs	b.boot.mean	b.boot.median	b.boot.CI.L	b.boot.CI.U	f.gross.obs	f.gross.boot.mean	f.gross.boot.median	f.gross.boot.CI.L	f.gross.boot.CI.U	message	comparisonID.pop	group.code.0	group.code.t	r.net.obs	r.net.boot.mean	r.net.boot.median	r.net.boot.CI.L	r.net.boot.CI.U	f.net.obs	f.net.boot.mean	f.net.boot.median	f.net.boot.CI.L	f.net.boot.CI.U	N.tot.T0.obs.mean	N.tot.T0.boot.mean	N.tot.T0.boot.median	N.tot.T0.boot.CI.L	N.tot.T0.boot.CI.U	N.tot.Tt.obs.mean	N.tot.Tt.boot.mean	N.tot.Tt.boot.median	N.tot.Tt.boot.CI.L	N.tot.Tt.boot.CI.U	message.pop	d.obs	d.boot.mean	d.boot.median	d.boot.CI.L	d.boot.CI.U	f.death.obs	f.death.boot.mean	f.death.boot.median	f.death.boot.CI.L	f.death.boot.CI.U	N.light.Tt.obs	N.light.Tt.boot.mean	N.light.Tt.boot.median	N.light.Tt.boot.CI.L	N.light.Tt.boot.CI.U
sip1	4	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t72_18O	0.161205826944256	0.161111392105494	0.160537355697854	0.0929700008941512	0.225588625046748	3310636.27471178	3339057.26232506	3301096.86411111	1631879.29661374	5243202.72800919	55177.2712451964	55650.9543720844	55018.2810685185	27197.9882768956	87386.7121334865	none	T0.12	t0_16O	t72_16O.t72_18O	13268139.0291904	13224793.1363324	12641006.8573052	4847701.04999117	25834831.76264	221135.650486507	220413.218938874	210683.447621753	80795.0174998528	430580.529377334	12140700.7496706	12104351.0236896	12140700.7496706	6740576.09077156	17690351.8035627	51945117.8372419	51778730.4326869	50065903.4707973	27414016.8538284	89643337.5926643	none	9957502.75447866	9885735.87400736	9434430.88278399	971688.111728977	22601863.4812526	165958.379241311	164762.264566789	157240.514713066	16194.8018621496	376697.724687544	45323845.2878184	45100615.9080368	43781342.922177	19455650.7138889	82561640.8214856
sip3	4	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t72_18O	0.0222328181741978	0.0254510127710318	0.0206480178922999	0	0.08151591978297	323528.112197946	282056.531269255	295061.725152706	-659765.249260883	1097146.53628328	5392.1352032991	4700.94218782092	4917.69541921176	-10996.0874876814	18285.7756047213	none	T0.12	t0_16O	t72_16O.t72_18O	-213763.549789501	-243783.165199429	-244263.118681049	-2560648.29406633	2179812.32458258	-3562.72582982501	-4063.05275332381	-4071.05197801748	-42677.4715677721	36330.2054097096	28675315.8918142	28650264.8376255	28675315.8918142	25181931.1583951	32923767.4677958	28034025.2424457	27918915.3420272	27868307.4573579	21773767.0417088	34164419.7517244	none	-537291.661987447	-525839.696468684	-560850.469978527	-2998873.97358431	2093935.00865133	-8954.86103312411	-8763.99494114473	-9347.50783297545	-49981.2328930718	34898.9168108555	27386969.0180498	27354802.2794887	27279322.0378615	21225935.7141358	33713401.9741169
sip4	4	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t72_18O	0.124452759732718	0.124972712370005	0.128620910427505	0.0050743259074458	0.229105620397563	672343.483402759	681008.784950974	674355.604253496	27843.5593288331	1401371.93102605	11205.7247233793	11350.1464158496	11239.2600708916	464.059322147218	23356.1988504341	Warning: no occurrences in rep rA_t24_16O & rA_t3_16O & rC_t3_16O (t48_16O/t3_16O/t24_16O/t72_16O/t168_16O)	T0.12	t0_16O	t72_16O.t72_18O	3928434.40967344	3897086.09161954	3893285.64850117	2383023.56930103	5566710.42297203	65473.9068278906	64951.4348603256	64888.0941416861	39717.0594883505	92778.5070495339	338506.102551221	342229.669679285	338506.102551221	0	1015518.30765366	12123809.3315715	12033487.9445379	12086074.9791961	7413267.21648641	17161624.0187396	Warning: no occurrences in rep rB_t0_16O & rC_t0_16O (t0_16O)	3256090.92627068	3216077.30666856	3207059.14078455	1599876.7746798	5028573.98594109	54268.1821045113	53601.288444476	53450.9856797426	26664.6129113299	83809.5664323513	10779122.364766	10671470.3746359	10621892.9889362	5990830.06289881	15745221.4215884
sip5	4	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t72_18O	0	0	0	0	0	-527699.230416604	-517587.934817192	-516246.831449792	-733479.353613332	-319176.01166915	-8794.98717361007	-8626.46558028654	-8604.11385749653	-12224.6558935555	-5319.60019448583	Warning: no occurrences in rep rC_t48_16O (t72_16O/t48_16O/t24_16O/t168_16O/t3_16O)	T0.12	t0_16O	t72_16O.t72_18O	-566552.621387219	-570456.820721204	-579682.890337153	-1059317.56764481	24886.87224687	-9442.54368978699	-9507.61367868673	-9661.38150561921	-17655.2927940801	414.781204114501	4858241.96693983	4864886.18389407	4858241.96693983	3084363.61488623	6054004.74988955	3158584.10277817	3153515.72173046	3137403.27491511	2397756.44329568	3934218.82973795	none	-38853.390970615	-52868.8859040114	-61770.8952253045	-602256.697237757	553768.386070931	-647.556516176915	-881.148098400189	-1029.51492042175	-10037.6116206293	9229.47310118218	4213982.56361138	4188691.59136484	4177898.13894354	3289444.16354685	5068825.48849653
sip7	4	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t72_18O	0.0571224804201293	0.0558480818045212	0.0546717056284138	0.00914027714199404	0.116474762748875	635989.22219063	609971.561249735	589116.504372316	86437.916743539	1337337.43317936	10599.8203698438	10166.1926874956	9818.60840620528	1440.63194572565	22288.957219656	none	T0.12	t0_16O	t72_16O.t72_18O	-2680680.98584515	-2701954.88628634	-2553166.88772697	-7009047.69674872	1011567.64514138	-44678.0164307526	-45032.5814381057	-42552.7814621161	-116817.461612479	16859.4607523563	26419261.2994023	26399755.0573106	26419261.2994023	18684670.9280903	40158272.8924575	18377218.3418668	18293890.3984516	18116881.7301721	12928889.5611682	25067424.2016511	none	-3316670.20803578	-3311926.44753608	-3160209.11503238	-7681667.77867892	629993.185005962	-55277.8368005964	-55198.7741256013	-52670.1519172064	-128027.796311316	10499.886416766	17105239.8974855	17073947.2759521	17035335.3693604	11604477.2902869	23887785.4144087
sip8	4	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t72_18O	0	0.0112351990465829	0	0	0.0594537142944452	-80184.2759677714	-119406.916426767	-123945.741228762	-2076904.53618569	1884614.31400491	-1336.40459946286	-1990.11527377945	-2065.76235381271	-34615.0756030949	31410.2385667486	none	T0.12	t0_16O	t72_16O.t72_18O	-3050987.88739735	-3185350.42241994	-2843350.83223325	-17198470.4665785	10524703.5003854	-50849.7981232891	-53089.173706999	-47389.1805372208	-286641.174442975	175411.725006423	67064029.9018611	67072485.5390155	67064029.9018611	39483756.2905805	107543919.191296	57911066.2396691	57516434.2717556	56801696.7592197	34576863.9526517	85012080.4635149	none	-2970803.61142958	-3065943.50599318	-2968586.51930836	-17619519.7617488	10836049.7781301	-49513.3935238263	-51099.0584332196	-49476.4419884727	-293658.662695813	180600.829635501	58071434.7916046	57755248.1046092	56984927.4434496	35178661.3099618	85319816.9625295
sip9	4	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t72_18O	0.0569241268905132	0.0572300415974081	0.0576903752862589	0.0215747742268492	0.0917945954142223	575064.730400788	577023.035506291	579374.490530079	206941.847155358	970050.287516785	9584.41217334646	9617.05059177152	9656.24150883465	3449.03078592263	16167.5047919464	none	T0.12	t0_16O	t72_16O.t72_18O	1766023.36589231	1735042.44626904	1638161.21509479	-805084.584709097	5120560.76928195	29433.7227648719	28917.3741044841	27302.6869182465	-13418.0764118183	85342.6794880325	14586660.853749	14583159.7147026	14586660.853749	13783773.9956918	15380135.1426155	19884730.9514259	19788287.0535097	19398236.2325207	12171943.8446113	30188999.3277864	none	1190958.63549153	1158019.41076275	1077840.36551701	-1433848.71641645	4514411.67658777	19849.3105915254	19300.3235127126	17964.0060919502	-23897.4786069407	75240.1946097961	18734601.4906243	18634240.9824972	18427651.1949448	10991733.3270996	28917370.0940472
sip11	4	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t72_18O	0.233904240071983	0.227678243338224	0.232165698570844	0.0192444743834233	0.420211361636224	274375.169930892	266726.647344123	238968.954696676	24813.6970587172	624414.198036028	4572.9194988482	4445.44412240204	3982.81591161127	413.561617645286	10406.9033006005	Warning: no occurrences in rep rA_t24_16O & rA_t3_16O & rA_t72_16O & rB_t24_16O & rB_t3_16O & rB_t72_16O & rC_t24_16O & rC_t3_16O & rC_t72_16O (t48_16O/t3_16O/t24_16O/t168_16O/t72_16O)	T0.12	t0_16O	t72_16O.t72_18O	387641.149725131	381304.687714866	387641.149725131	47268.5380665645	776801.96240474	6460.68582875218	6355.0781285811	6460.68582875218	787.808967776075	12946.6993734123	0	0	0	0	0	1162923.44917539	1143914.0631446	1162923.44917539	141805.614199693	2330405.88721422	Warning: no occurrences in rep rA_t0_16O & rB_t0_16O & rC_t0_16O (t0_16O) and rep rA_t72_16O & rB_t72_16O & rC_t72_16O (t72_16O/t72_18O)	113265.979794239	114578.040370743	122508.828992638	-384581.317933541	599847.46222063	1887.76632990398	1909.63400617906	2041.81381654396	-6409.68863222571	9997.45770367719	614173.109313609	610460.768456353	607523.670517386	-669639.030671747	1932066.77855343
sip13	4	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t72_18O	0.159696738431546	0.159680455561527	0.159370283168807	0.112471640039589	0.204823175291881	13195652.6486296	12977768.9275537	12776457.1433017	7865744.12476	19409831.3505315	219927.544143827	216296.148792562	212940.952388362	131095.735412667	323497.189175525	none	T0.12	t0_16O	t72_16O.t72_18O	44262156.9901185	43720475.3810445	43474596.2209079	19043383.2844674	72144509.4660278	737702.616501975	728674.589684075	724576.603681799	317389.72140779	1202408.49110046	43842185.6334992	43829318.2794382	43842185.6334992	28800323.8381593	69952900.8711767	176628656.603855	174990744.422572	172928719.152593	104932042.724646	258198961.921648	none	31066504.3414889	30742706.4534908	30859810.3825152	5669805.32510817	60214917.5952634	517775.072358148	512378.440891513	514330.17304192	94496.7554184682	1003581.95992105	150237351.306595	149035206.567464	148382792.510954	81081425.6628183	231240501.70782
sip15	4	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t72_18O	0.0367619428879403	0.0425829701923739	0.0358354413581243	0	0.126088329910055	283327.278751159	336756.878792995	270422.479115089	-214932.267675957	1243736.89313756	4722.12131251932	5612.61464654991	4507.04131858481	-3582.20446126595	20728.9482189594	none	T0.12	t0_16O	t72_16O.t72_18O	3493853.9215053	3446554.2218414	3251134.04005391	-428521.249848148	9223304.68347077	58230.8986917549	57442.5703640234	54185.5673342318	-7142.02083080247	153721.744724513	7239658.83715696	7242876.47381802	7239658.83715696	4169486.04096193	11220470.0633659	17721220.6016728	17582539.1393422	17480043.6528197	7156796.70137531	34300238.6384831	none	3210526.64275414	3109797.34304841	2970996.33089559	-920606.771977618	8971424.54930114	53508.7773792356	51829.9557174735	49516.6055149266	-15343.446199627	149523.742488352	17154566.0441705	16909025.3817562	16692278.8481842	5973731.52893646	33711872.6095352
