taxonID	comparisonID	trt.code.1	trt.code.2	wad1.obs.mean	wad2.obs.mean	wad1.boot.mean	wad1.boot.median	wad1.boot.CI.L	wad1.boot.CI.U	wad2.boot.mean	wad2.boot.median	wad2.boot.CI.L	wad2.boot.CI.U	wad.diff.obs	wad.diff.boot.mean	wad.diff.boot.median	wad.diff.boot.CI.L	wad.diff.boot.CI.U	wad.diff.p.value	ape.obs	ape.boot.mean	ape.boot.median	ape.boot.CI.L	ape.boot.CI.U	r.obs	r.boot.mean	r.boot.median	r.boot.CI.L	r.boot.CI.U	f.obs	f.boot.mean	f.boot.median	f.boot.CI.L	f.boot.CI.U	N1.obs.mean	N2.obs.mean	N1.boot.mean	N1.boot.median	N1.boot.CI.L	N1.boot.CI.U	N2.boot.mean	N2.boot.median	N2.boot.CI.L	N2.boot.CI.U	N.obs.mean	N.boot.mean	N.boot.median	N.boot.CI.L	N.boot.CI.U	message
sip1	2	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t24_18O	1.71133385610239	1.71159793273912	1.71132190975848	1.71129728702121	1.70936124568176	1.71328378439551	1.71158422293255	1.71159793273912	1.70969049607628	1.71496135852137	0.000264076636729005	0.000262313174071814	0.000196746432537198	-0.00270081708259392	0.00369577857675464	0.442	0.00392835940997187	0.0123242404625039	0.00292652374443907	0	0.0549799727602102	193733.029018911	228071.203292166	141233.002059891	-1932881.08944356	2805131.68204451	3228.88381698185	3801.1867215361	2353.88336766485	-32214.6848240593	46752.1947007418	31623646.6361415	19066096.1976842	31452480.2399803	31247480.6917424	22239285.4921565	41463426.2283281	19466950.1026307	19066096.1976842	4036242.30310764	32620446.4841602	29530721.5630652	29454891.8837553	29329370.4745695	21594857.4719578	38397120.3922315	none
sip3	2	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t24_18O	1.71001410942526	1.70870167500858	1.7100075351671	1.70998061440716	1.70852243517132	1.71157997042111	1.70874467682728	1.70870167500858	1.70355150240792	1.71384773054236	-0.00131243441667883	-0.00126285833981774	-0.00135021373280642	-0.00611521857658597	0.00369219793399507	0.733	0	0.00791602726149923	0	0	0.0549623451088817	-827854.893210305	-750417.008777472	-854734.97639188	-3643832.73265733	2340821.94902763	-13797.5815535051	-12506.9501462912	-14245.5829398647	-60730.5455442888	39013.6991504605	25592418.190873	24269305.8198196	25462588.6671658	25283497.7317165	20918715.9253721	31154371.4851022	24688959.2548789	24269305.8198196	7584986.15264076	38070163.4181541	25371899.4623641	25333650.4317846	25257191.4483389	20554344.8066705	30446754.0248959	none
sip5	2	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t24_18O	1.71523518521907	1.7081595999347	1.71520290806304	1.71522093381709	1.71312794384698	1.71727513122149	1.70843791112624	1.7081595999347	1.68878596669515	1.7235	-0.00707558528436913	-0.00676499693680013	-0.00660758369324954	-0.0255721137214052	0.00812827275738927	0.875	0	0.0159218903699492	0	0	0.12063926252335	-702219.938453918	-666104.359458002	-653399.134231226	-2357563.30320636	801504.331533558	-11703.6656408986	-11101.7393243	-10889.9855705204	-39292.721720106	13358.4055255593	4472776.4424568	1658644.04137647	4461298.0344021	4466561.17590677	3268906.3906445	5598540.8464608	1667024.25014976	1658644.04137647	1166408.71603046	1940473.74071868	4003754.37561008	3995585.73702671	3997858.81396843	2961949.62026794	4944439.03351236	Warning: no occurrences in rep rC_t48_16O (t72_16O/t48_16O/t24_16O/t168_16O/t3_16O)
sip7	2	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t24_18O	1.71263839776581	1.71267459436202	1.71263949257264	1.71266839433996	1.7111568348986	1.71419370304725	1.71265649596055	1.71267459436202	1.71033065001473	1.71686925695706	3.6196596214344e-05	1.70033879065458e-05	-8.12253200959123e-05	-0.00305339341037352	0.00387628043084137	0.48	0.00053805783071658	0.0117994073208992	0	0	0.0576084919389231	17746.1483230858	31870.0036398053	-36695.3018652201	-1460638.01667566	2034102.50397288	295.769138718097	531.166727330088	-611.588364420336	-24343.9669445944	33901.7083995481	20552707.1184277	15733641.9646769	20319260.3366856	19799050.1575603	13581059.2872876	29658523.527124	15970040.3803996	15733641.9646769	3512302.80376935	22351047.9998469	19749529.5928026	19594390.3439713	19303569.3015989	13544214.254729	27548300.0171918	none
sip8	2	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t24_18O	1.70030746099496	1.70056516217152	1.7002977964816	1.70029051862039	1.69762004237904	1.70289141392105	1.70049864354362	1.70056516217152	1.69839410299191	1.70442551674872	0.000257701176558989	0.00020084706202116	0.000136247378716647	-0.00384507129040197	0.00456843054879851	0.479	0.00385755905138881	0.0142597878578826	0.00203937046120446	0	0.0684053597487993	362899.62935465	253124.622196184	175550.148261849	-5262709.27641605	6221355.21593278	6048.32715591083	4218.74370326973	2925.83580436416	-87711.8212736009	103689.25359888	56069059.7814562	57646993.836678	55699668.277647	55299030.3895882	41456716.8805582	73659224.2612759	57946994.9585999	57646993.836678	28340294.5467837	84210481.9213534	56332048.7906599	56074222.7244724	55597252.6634976	42929155.1778059	71813337.3535891	none
sip9	2	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t24_18O	1.71467736533294	1.71573542190843	1.71466662003049	1.71467133446183	1.71336100519379	1.71597660484252	1.71570194715782	1.71573542190843	1.71367122108439	1.71881930266961	0.00105805657549296	0.00103532712732609	0.000952619194799165	-0.00157115044412693	0.00415034642373034	0.281	0.0157097924477145	0.0185269167152658	0.0141434116633872	0	0.0616237375188172	432848.939765574	410887.614845049	378810.385407078	-703308.624381794	1685225.78919699	7214.1489960929	6848.12691408415	6313.50642345129	-11721.8104063632	28087.0964866165	17370827.1715925	12137560.4245107	17224801.0934833	16852935.0715823	13257692.1345845	22778843.1388453	12368201.6878099	12137560.4245107	3602763.91362841	19982705.9511574	16498616.0470788	16415367.8592044	16262929.4121836	12800371.5396078	21254769.6548461	none
sip13	2	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t24_18O	1.70388698525905	1.7125367481676	1.70387672539156	1.70386893294608	1.70171155393514	1.70612177939122	1.71250254382338	1.7125367481676	1.71015328292102	1.71663134730957	0.00864976290854758	0.00862581843182652	0.00854333591740819	0.00508145040937191	0.0129641049133776	0.004	0.12921622139961	0.128871090498759	0.127626762817295	0.0758475492078758	0.193912136394184	33502491.3030302	33699774.787569	32405980.1929292	14352201.7354409	62250902.9114948	558374.855050504	561662.91312615	540099.669882153	239203.362257348	1037515.04852491	141316856.248858	224937301.227088	139535591.216185	135465914.845629	82491628.5039435	220620639.80173	225418718.330818	224937301.227088	59028736.8574355	435164927.859891	155253597.078563	153849445.73529	151267491.00087	94996422.8980203	229026924.877962	none
sip15	2	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t24_18O	1.71077127931968	1.70620755372788	1.71073518835608	1.71079364262526	1.70689822348844	1.7141670526756	1.70611714214644	1.70620755372788	1.69951466480536	1.71410872778136	-0.00456372559180185	-0.00461804620963812	-0.00477096021906454	-0.0117507960229604	0.00340105586056825	0.82	0	0.0041685156840064	0	0	0.050611502290239	-1254127.22870392	-1294689.2496065	-1269561.32325169	-3553028.26030927	834928.858764556	-20902.1204783986	-21578.1541601083	-21159.3553875282	-59217.1376718211	13915.4809794093	11731056.6892781	7693904.72931025	11558926.5765857	11275847.1331186	7728361.24932192	17161142.5370777	7886023.43245644	7693904.72931025	1915044.2882927	14773980.1131321	11058198.0292835	10946776.0525641	10740209.7634333	7476358.83896174	15650979.7866497	none
sip16	2	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t24_18O	1.70353827439848	1.71257512749134	1.70352618103194	1.70350936456049	1.70121893560972	1.70582041807074	1.7125494119252	1.71257512749134	1.71044646427631	1.71681186101424	0.00903685309286106	0.00902323089325396	0.00891932922282002	0.00534621205669217	0.0135247800555418	0.002	0.135025571973913	0.134835465775355	0.13326037725366	0.0798074558990435	0.202112446136585	37396317.3466204	37724136.0688697	36103475.1941605	15736050.7900905	69771273.5677485	623271.955777006	628735.601147828	601724.586569341	262267.513168174	1162854.55946248	150213116.690455	243986163.219841	148307774.133167	143553225.720667	85805701.4464241	240521205.031938	244462251.09102	243986163.219841	64179093.6983646	474070497.077381	165841957.778686	164333520.292809	161216575.367116	100129802.347385	248487926.65094	none
sip17	2	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t24_18O	1.71152151085986	1.7099802417874	1.71149902005404	1.71150421822137	1.71000029387679	1.71303049319655	1.71000097221785	1.7099802417874	1.70670325927573	1.71358072055217	-0.00154126907246344	-0.00149804783618376	-0.00155302921576828	-0.0048193216346898	0.00216386866442841	0.755	0	0.00325580783308664	0	0	0.0322125191043708	-740454.867410198	-691529.440824885	-738205.705839616	-2229313.74502786	1105048.02602296	-12340.9144568366	-11525.4906804147	-12303.4284306603	-37155.2290837977	18417.4671003827	19299710.9316204	19544137.9520049	19160767.8493565	18973089.8414936	14736863.8524866	25034083.0851011	19923665.5298014	19544137.9520049	3558524.50857193	31657947.743868	19340448.7683512	19287917.462764	19208598.5879678	14716361.3458917	24650790.3361992	none
