taxonID	comparisonID	trt.code.1	trt.code.2	wad1.obs.mean	wad2.obs.mean	wad1.boot.mean	wad1.boot.median	wad1.boot.CI.L	wad1.boot.CI.U	wad2.boot.mean	wad2.boot.median	wad2.boot.CI.L	wad2.boot.CI.U	wad.diff.obs	wad.diff.boot.mean	wad.diff.boot.median	wad.diff.boot.CI.L	wad.diff.boot.CI.U	wad.diff.p.value	ape.obs	ape.boot.mean	ape.boot.median	ape.boot.CI.L	ape.boot.CI.U	r.obs	r.boot.mean	r.boot.median	r.boot.CI.L	r.boot.CI.U	f.obs	f.boot.mean	f.boot.median	f.boot.CI.L	f.boot.CI.U	N1.obs.mean	N2.obs.mean	N1.boot.mean	N1.boot.median	N1.boot.CI.L	N1.boot.CI.U	N2.boot.mean	N2.boot.median	N2.boot.CI.L	N2.boot.CI.U	N.obs.mean	N.boot.mean	N.boot.median	N.boot.CI.L	N.boot.CI.U	message
sip1	3	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t48_18O	1.70875101084594	1.71783112819433	1.70870978351546	1.70869615687357	1.70590918111585	1.71118215531932	1.71777273536785	1.71783112819433	1.71552028690266	1.72150717235967	0.00908011734838587	0.0090629518523996	0.0090563843926641	0.00529026313168742	0.0131834885055867	0.003	0.135271724574144	0.135034716189695	0.134971905863806	0.0787435697722914	0.196451130965303	1565408.74429687	1555408.00779791	1535010.94028049	919618.195986292	2291043.21423081	26090.1457382812	25923.4667966318	25583.5156713416	15326.9699331049	38184.0535705136	10407174.1886202	31118212.2602183	10417448.9800113	10384487.4324436	6765406.36509518	14178997.0020322	31386389.4676736	31118212.2602183	21200597.3339716	43356258.7197753	13859013.8672199	13912272.3946217	13889112.0423561	10423492.1936783	17458861.5338646	none
sip2	3	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t48_18O	1.71299305156506	1.71728852978173	1.71294601677553	1.71323465551715	1.70560475962008	1.71879567598661	1.71729864405054	1.71728852978173	1.71252989618024	1.7235	0.00429547821667708	0.00435262727501115	0.00407105222257298	-0.00362099155515367	0.0132218384764542	0.327	0.0638389579164972	0.0692772269178839	0.0604955196856066	0	0.196824224102617	187108.173586189	177213.890482629	176550.433880419	-173820.642324388	517944.956128442	3118.46955976981	2953.56484137716	2942.50723134032	-2897.01070540647	8632.41593547403	2760883.11217974	7256139.91119716	2758558.49798543	2728858.66712558	1846871.26880559	3886984.24668255	7460688.65717211	7256139.91119716	656056.540109991	16310190.1693604	3510092.57868264	3542246.85784988	3499445.22307656	2134803.69565042	5242118.02763931	Warning: no occurrences in rep rA_t72_16O (t24_16O/t48_16O/t168_16O/t3_16O/t72_16O)
sip3	3	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t48_18O	1.70836830635782	1.71187801659262	1.70831300913641	1.70829256753117	1.70574880639233	1.71072858317921	1.71191151181259	1.71187801659262	1.7067664883761	1.71453236386389	0.00350971023479918	0.00359850267618043	0.00372015119226443	-0.00133797803208149	0.00779562312920249	0.135	0.0522974967833255	0.0550688458884071	0.0554400650530181	0	0.116280811027367	518930.199673189	528286.347419618	535345.342034694	-198608.7620901	1174945.99911336	8648.83666121981	8804.77245699363	8922.4223672449	-3310.146034835	19582.4333185559	9603963.67443618	23280405.7318713	9583015.39244692	9532675.68880361	7109567.16117325	12431721.2031388	23467116.1854089	23280405.7318713	17833301.0259384	30230467.091942	11883370.6840087	11897032.1912739	11905789.3486635	9582397.19097536	14470706.9993394	none
sip4	3	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t48_18O	1.71540916412852	1.72351487368623	1.71537185821246	1.71533798632186	1.70739638707724	1.72301502533364	1.72338679748886	1.72351487368623	1.71636386180372	1.73274521087741	0.00810570955770662	0.00801493927639257	0.007857569777308	-0.00298886186274114	0.0185907103592031	0.202	0.120302156106653	0.121794407633112	0.116417446819341	0	0.277591323932242	376313.624173642	355104.653014777	365801.956427827	-157281.618316012	817528.171143713	6271.89373622736	5918.41088357961	6096.69927379711	-2621.36030526687	13625.4695190619	2041426.71580406	12269920.063399	2066016.49147948	2061549.3513864	1022513.63800798	3224302.80935293	12423819.6462489	12269920.063399	4875226.88101094	19788130.2739704	3746175.60706989	3792317.01727438	3778453.22693813	2343544.76185559	5304701.55805232	Warning: no occurrences in rep rA_t24_16O & rA_t3_16O & rB_t3_16O & rC_t24_16O (t48_16O/t3_16O/t24_16O/t72_16O/t168_16O)
sip5	3	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t48_18O	1.71395048469523	1.71297736220613	1.71394785685604	1.71385633295638	1.71011901744342	1.71769312952212	1.71295523916235	1.71297736220613	1.7105	1.7155062950657	-0.000973122489102307	-0.00099261769368695	-0.000987547417408252	-0.00540243468341296	0.00356198637859946	0.602	0	0.00757032046920345	0	0	0.0530238954646649	-22945.2994172262	-23298.6658759016	-24060.2388007773	-126143.690183001	82687.4135363145	-382.421656953771	-388.311097931693	-401.003980012955	-2102.39483638334	1378.12355893858	1685017.34823817	2981335.82011169	1695113.6220639	1688271.96809701	1069315.0881255	2335841.72005703	3005751.73497957	2981335.82011169	1194845.50255546	4352382.36130421	1901070.42688376	1913553.30754984	1902709.40277361	1282917.17829869	2502898.30818616	Warning: no occurrences in rep rB_t168_16O (t72_16O/t48_16O/t24_16O/t168_16O/t3_16O)
sip7	3	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t48_18O	1.71272796316237	1.71475397296578	1.71268295138995	1.7126799895392	1.71065595422937	1.71469083884709	1.71476734103187	1.71475397296578	1.70836380980005	1.71882020267322	0.00202600980340861	0.00208438964192252	0.00223129046191806	-0.0038547638915888	0.00661822795096012	0.232	0.0301148569163367	0.0374868186356025	0.0331757846399832	0	0.0984386135003433	203175.813509136	209595.774676088	217047.839647521	-386869.23971015	682490.74889095	3386.2635584856	3493.26291126813	3617.46399412535	-6447.82066183583	11374.8458148492	6913206.78852154	13913010.8811304	6907490.66520131	6883095.69835696	4828889.96717662	9203910.85765208	14127727.323254	13913010.8811304	9078124.77406859	22491325.2039859	8079840.80395636	8110863.44154343	8108104.83584103	6112474.83540133	10252722.348755	none
sip8	3	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t48_18O	1.69679090133723	1.69948861139402	1.69672549400824	1.69670205147795	1.69293843257786	1.7001719669267	1.69948641469162	1.69948861139402	1.68705674886978	1.70838318954746	0.00269771005679798	0.00276092068338373	0.00297720332932827	-0.00888291063931156	0.011967917492301	0.351	0.0404632846848871	0.0594942644842211	0.0446627955214056	0	0.179552748786275	660120.66909706	730104.916354921	724700.142405522	-2103851.17169181	3350753.37968245	11002.0111516177	12168.415272582	12078.3357067587	-35064.1861948635	55845.8896613742	15974359.5179723	37354499.7530504	15998114.6976378	16022951.9661509	12993131.4363378	18831495.8222179	37061931.2380676	37354499.7530504	26981331.5062696	54918090.5437697	19537716.2238187	19508750.7877095	19464789.0911092	16272860.2382296	22860293.0248524	none
sip9	3	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t48_18O	1.71449618235058	1.71888352833405	1.71445401908095	1.71441708448405	1.71258223499705	1.71639662701307	1.71878130389979	1.71888352833405	1.71593563742774	1.72395760663359	0.00438734598346557	0.00432728481884027	0.00426666028016098	0.000325963249575018	0.00922565329783521	0.053	0.0651490093615739	0.0643427587655408	0.0633625737481442	0.00483641184858468	0.136975642170762	521315.87400512	497943.114072423	490844.635027681	44266.6404241847	1024378.56630262	8688.59790008533	8299.05190120705	8180.74391712802	737.777340403078	17072.9761050436	8042952.7097996	17283666.1516996	8018572.71049328	7883420.95602232	5819165.4043153	10473330.003712	17566978.8600546	17283666.1516996	11355905.7998682	28889853.7547313	9583071.61678293	9609973.73542016	9566818.12490228	7183148.87505094	12237328.6451405	none
sip13	3	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t48_18O	1.70002745946678	1.71044069751152	1.69997188640597	1.7000025620116	1.69602500504535	1.70346017623243	1.71046190202068	1.71044069751152	1.70229300936968	1.71548017947851	0.0104132380447377	0.0104900156147181	0.0106879845713976	0.00249355167295318	0.0170733543927169	0.01	0.15590180995469	0.157150958974834	0.159980452723584	0.0373351839614488	0.25650980424123	5713527.05622549	5888782.97492146	5873811.05969208	1305434.28299314	10845482.4465388	95225.4509370915	98146.3829153577	97896.850994868	21757.2380498856	180758.040775646	34362143.5423413	91528767.4960918	34379669.4713228	34309386.5457837	23431209.7174056	45766329.654287	91429639.4934774	91528767.4960918	46182430.9655498	127150983.033375	43889914.2012997	43887997.8083485	43858172.7238325	32496344.9421822	55101980.6149169	none
sip15	3	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t48_18O	1.7078138502976	1.71111114802378	1.70776005118583	1.70791129922144	1.70403658934669	1.71083427242204	1.71119069752742	1.71111114802378	1.70135565390182	1.71672203016322	0.00329729772617826	0.00343064634159403	0.00346794941545259	-0.00548585687574525	0.0108072563834528	0.251	0.0491478059031634	0.0605046515190019	0.0516966170918809	0	0.161311734567783	221881.666096618	229123.478771734	223909.789239182	-377001.503258358	745934.684564152	3698.02776827696	3818.72464619556	3731.82982065304	-6283.3583876393	12432.2447427359	4333823.0896133	10770831.4755638	4318881.81220383	4317710.36118505	2593371.25785835	6116928.84960058	10872387.8976402	10770831.4755638	8137356.08064354	14686116.4158264	5406657.82060506	5411132.82644322	5410031.41360718	3896833.01876761	7022941.17826185	Warning: no occurrences in rep rA_t3_16O (t48_16O/t24_16O/t168_16O/t72_16O/t3_16O)
