taxonID	comparisonID	trt.code.1	trt.code.2	ape.obs	ape.boot.mean	ape.boot.median	ape.boot.CI.L	ape.boot.CI.U	b.obs	b.boot.mean	b.boot.median	b.boot.CI.L	b.boot.CI.U	f.gross.obs	f.gross.boot.mean	f.gross.boot.median	f.gross.boot.CI.L	f.gross.boot.CI.U	message	comparisonID.pop	group.code.0	group.code.t	r.net.obs	r.net.boot.mean	r.net.boot.median	r.net.boot.CI.L	r.net.boot.CI.U	f.net.obs	f.net.boot.mean	f.net.boot.median	f.net.boot.CI.L	f.net.boot.CI.U	N.tot.T0.obs.mean	N.tot.T0.boot.mean	N.tot.T0.boot.median	N.tot.T0.boot.CI.L	N.tot.T0.boot.CI.U	N.tot.Tt.obs.mean	N.tot.Tt.boot.mean	N.tot.Tt.boot.median	N.tot.Tt.boot.CI.L	N.tot.Tt.boot.CI.U	message.pop	d.obs	d.boot.mean	d.boot.median	d.boot.CI.L	d.boot.CI.U	f.death.obs	f.death.boot.mean	f.death.boot.median	f.death.boot.CI.L	f.death.boot.CI.U	N.light.Tt.obs	N.light.Tt.boot.mean	N.light.Tt.boot.median	N.light.Tt.boot.CI.L	N.light.Tt.boot.CI.U
sip1	4	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t72_18O	0.230256677954406	0.229436838692926	0.229949673017311	0.152121181791341	0.305615795325969	2490186.84329575	2483667.84920362	2484028.16580947	1492831.9259624	3520946.97274579	41503.1140549291	41394.4641533936	41400.4694301579	24880.5320993734	58682.4495457631	none	T0.10	t0_16O	t72_16O	4558213.55484242	4592655.02973218	4558213.55484242	265877.322031725	9146535.5838216	75970.2259140404	76544.2504955364	75970.2259140404	4431.28870052875	152442.25973036	3007128.95036258	3001842.49080126	3007128.95036258	2261683.48945041	3888355.7635165	16681769.6148898	16779807.5799978	16681769.6148898	3267617.3593413	30785738.4236259	none	2068026.71154667	2108987.18052856	2101522.93703168	-1902589.49428489	6233082.85398289	34467.1118591112	35149.7863421427	35025.3822838614	-31709.8249047481	103884.714233048	11701395.9282983	11812471.8815906	11842944.1070586	-696943.177648682	24732487.4397698
sip2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip3	4	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t72_18O	0.108459609541889	0.108490004831736	0.108932077535445	0.0526435850792864	0.164892516574444	923576.843647777	927087.875473558	907825.429349729	436526.346917923	1516863.04154135	15392.9473941296	15451.464591226	15130.4238224955	7275.43911529871	25281.0506923558	none	T0.10	t0_16O	t72_16O	949024.013786858	976854.730269979	949024.013786858	-1929945.49087409	4385376.2026209	15817.0668964476	16280.9121711663	15817.0668964476	-32165.7581812348	73089.6033770149	8450740.41512547	8444002.69816886	8450740.41512547	6015083.03072826	11044575.2584758	11297812.456486	11374566.8889788	11297812.456486	1901743.96735517	22524206.4570893	none	25447.1701390812	49766.854796421	56838.2217543205	-2969256.60946475	3245105.41085977	424.119502318023	829.447579940355	947.30369590535	-49487.610157746	54085.0901809961	9450658.76919049	9520391.13803167	9464313.01427234	462312.054397258	19958920.406133
sip4	4	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t72_18O	0.189097549604967	0.188074874254791	0.185188423897131	0.0227063927644672	0.346837434600846	414044.560376502	418257.981027407	400671.281250787	40288.302064152	879995.211814402	6900.7426729417	6970.96635045679	6677.85468751312	671.471701069199	14666.5868635734	Warning: no occurrences in rep rA_t24_16O & rA_t3_16O & rB_t3_16O & rC_t24_16O (t48_16O/t3_16O/t24_16O/t72_16O/t168_16O)	T0.10	t0_16O	t72_16O	1468389.58372392	1477978.93177262	1468389.58372392	383791.787021852	2885847.95905671	24473.159728732	24632.9821962103	24473.159728732	6396.52978369754	48097.4659842785	0	0	0	0	0	4405168.75117175	4433936.79531785	4405168.75117175	1151375.36106556	8657543.87717013	Warning: no occurrences in rep rA_t0_16O & rB_t0_16O & rC_t0_16O (t0_16O)	1054345.02334742	1059720.95074521	1044464.47994355	-59802.91776749	2348515.16211002	17572.4170557903	17662.0158457535	17407.7413323926	-996.715296124852	39141.9193685003	3577079.63041875	3597420.83326303	3561560.749695	405726.264956747	7582878.28327674
sip5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip7	4	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t72_18O	0.127228359426646	0.127369013428658	0.126310283566266	0.0815831462801378	0.171738139060645	786382.960774356	786390.879106135	775623.006495991	515118.703227809	1106434.79301525	13106.3826795726	13106.5146517689	12927.0501082665	8585.31172046348	18440.5798835874	none	T0.10	t0_16O	t72_16O	976268.925671294	995573.033596207	976268.925671294	-1781131.64031386	3079825.84035716	16271.1487611882	16592.8838932701	16271.1487611882	-29685.5273385644	51330.4306726193	7282654.95622123	7274157.05639809	7282654.95622123	5996565.35585621	8536159.90832077	10211461.7332351	10260876.1571867	10211461.7332351	1102902.85365674	16929105.911904	none	189885.964896938	209182.154490073	266700.281795218	-2528364.42318921	2282281.8582857	3164.76608161564	3486.36924150121	4445.0046965869	-42139.4070531535	38038.0309714283	8638695.81168641	8688094.39897444	8752547.62764593	-267683.14795918	14974287.8844885
sip8	4	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t72_18O	0.0721110627946297	0.0736396436769037	0.0727246910941495	0.00113423805957015	0.15400437168877	821803.636529144	817475.723102951	819948.41335159	14275.9553413924	1672317.74736859	13696.7272754857	13624.5953850492	13665.8068891932	237.932589023207	27871.9624561432	none	T0.10	t0_16O	t72_16O	523711.183990706	528742.38437592	523711.183990706	-2630807.79603879	3586289.07880886	8728.51973317843	8812.37307293201	8728.51973317843	-43846.7966006465	59771.4846468143	15688782.2014077	15717766.4180689	15688782.2014077	8017198.54307907	22721468.981006	17259915.7533798	17303993.5711967	17259915.7533798	9651798.85794662	23338199.2402852	none	-298092.452538439	-288733.338727031	-278630.754696331	-3539605.02418983	2781685.03659694	-4968.20754230731	-4812.22231211718	-4643.8459116055	-58993.4170698306	46361.4172766157	15616308.4803215	15669042.1249908	15695703.8132323	8427298.64712191	21581041.4627495
sip9	4	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t72_18O	0.104147104901896	0.103641283727389	0.10462717794562	0.0500345462309884	0.153070667076495	692077.273810583	686730.839676975	682273.508941338	330443.9310978	1079296.47742103	11534.6212301764	11445.5139946162	11371.2251490223	5507.39885162999	17988.2746236838	none	T0.10	t0_16O	t72_16O	1339367.85384046	1358890.25553324	1339367.85384046	-876324.781006128	3185838.7122677	22322.7975640077	22648.170925554	22322.7975640077	-14605.4130167688	53097.3118711284	4896494.02663231	4876805.06868134	4896494.02663231	1669122.45849259	7340928.8076457	8914597.5881537	8953475.83528107	8914597.5881537	1560731.76893286	14168661.139512	none	647290.580029878	672159.415856267	694611.552315672	-1436472.06863458	2641048.36180407	10788.1763338313	11202.6569309378	11576.8592052612	-23941.2011439096	44017.4726967346	7530443.04053253	7580014.15592713	7647188.31126201	444384.056212236	12419838.4889284
sip13	4	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t72_18O	0.255617585043094	0.255908561321347	0.255816710940563	0.196237592633204	0.318578579395659	8139112.4667256	8089757.45860153	7948127.17882642	5422379.05005385	11319127.7157592	135651.874445427	134829.290976692	132468.786313774	90372.9841675642	188652.128595987	none	T0.10	t0_16O	t72_16O	7026077.13376189	7044074.92449769	7042726.91244288	1952290.14198889	11263897.4304382	117101.285562698	117401.248741628	117378.781874048	32538.1690331482	187731.623840636	10541591.3726499	10534605.3923868	10541591.3726499	5966645.58513277	14563203.1740136	31619822.7739356	31666830.1658798	31619822.7739356	13532942.602323	42071047.7898673	none	-1113035.33296371	-1045682.53410385	-939042.19699704	-7101664.66528412	4415961.46897382	-18550.5888827285	-17428.0422350642	-15650.7032832841	-118361.077754735	73599.3578162308	15341597.8404844	15487315.2486768	15744775.2488184	-1138126.10076027	29622378.6530271
sip15	4	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t72_18O	0.150782387905602	0.152158664824136	0.150802723717346	0.0845369734045994	0.226278250983215	602404.291190602	616988.407237009	604402.440405281	267983.241809013	1033089.4273429	10040.0715198434	10283.1401206168	10073.3740067547	4466.38736348355	17218.1571223817	Warning: no occurrences in rep rA_t3_16O (t48_16O/t24_16O/t168_16O/t72_16O/t3_16O)	T0.10	t0_16O	t72_16O	1432387.49134071	1450048.71428061	1432387.49134071	-285403.241092605	3116077.29573583	23873.1248556785	24167.4785713436	23873.1248556785	-4756.72068487675	51934.6215955972	2267781.26600538	2254950.40929795	2267781.26600538	0	3555126.07517992	6564943.7400275	6605096.55213979	6564943.7400275	677807.565233352	12275889.7296096	Warning: no occurrences in rep rA_t0_16O (t0_16O)	829983.200150106	833060.307043605	847518.84585222	-931849.986644065	2593144.4996034	13833.0533358351	13884.3384507268	14125.314097537	-15530.8331107344	43219.07499339	5360135.1576463	5371119.73766577	5439556.35931038	-272701.875656419	10670311.5618531
