taxonID	comparisonID	trt.code.1	trt.code.2	ape.obs	ape.boot.mean	ape.boot.median	ape.boot.CI.L	ape.boot.CI.U	b.obs	b.boot.mean	b.boot.median	b.boot.CI.L	b.boot.CI.U	f.gross.obs	f.gross.boot.mean	f.gross.boot.median	f.gross.boot.CI.L	f.gross.boot.CI.U	message	comparisonID.pop	group.code.0	group.code.t	r.net.obs	r.net.boot.mean	r.net.boot.median	r.net.boot.CI.L	r.net.boot.CI.U	f.net.obs	f.net.boot.mean	f.net.boot.median	f.net.boot.CI.L	f.net.boot.CI.U	N.tot.T0.obs.mean	N.tot.T0.boot.mean	N.tot.T0.boot.median	N.tot.T0.boot.CI.L	N.tot.T0.boot.CI.U	N.tot.Tt.obs.mean	N.tot.Tt.boot.mean	N.tot.Tt.boot.median	N.tot.Tt.boot.CI.L	N.tot.Tt.boot.CI.U	message.pop	d.obs	d.boot.mean	d.boot.median	d.boot.CI.L	d.boot.CI.U	f.death.obs	f.death.boot.mean	f.death.boot.median	f.death.boot.CI.L	f.death.boot.CI.U	N.light.Tt.obs	N.light.Tt.boot.mean	N.light.Tt.boot.median	N.light.Tt.boot.CI.L	N.light.Tt.boot.CI.U
sip1	1	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t3_18O	0.078522575848521	0.0806595154172689	0.0786641952211526	0.0214027613360601	0.150506207783801	10084147.1697775	10025147.4885384	9832489.07239189	3033074.95315867	17859350.6302101	168069.119496292	167085.79147564	163874.817873198	50551.2492193112	297655.843836835	none	T0.2	t0_16O	t3_18O	21055897.5596557	20367647.9118025	21055897.5596557	-10357638.8641186	50570076.3019291	350931.625994262	339460.798530041	350931.625994262	-172627.314401977	842834.605032151	3007128.95036258	3001842.49080126	3007128.95036258	2261683.48945041	3888355.7635165	5639116.14531954	5547798.47977657	5639116.14531954	1576642.74010599	9865532.04522016	none	10971750.3898782	10342500.4232641	9755944.7781374	-20731217.82669	42680490.5424735	182862.506497969	172375.007054401	162599.079635624	-345520.2971115	711341.509041225	4378597.74909735	4294655.04370928	4253123.06906843	470186.711395626	8369650.22287657
sip2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip3	1	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t3_18O	0	0.00969356401187111	0	0	0.0687177058460676	-5449564.10002007	-5316797.39030788	-5065010.55708281	-21746923.8427933	11007818.0697917	-90826.0683336678	-88613.2898384646	-84416.8426180468	-362448.730713222	183463.634496528	none	T0.2	t0_16O	t3_18O	61964353.3019314	60743800.3517545	56300030.4957518	865819.97782068	131074291.844213	1032739.22169886	1012396.67252924	938333.841595863	14430.332963678	2184571.53073688	8450740.41512547	8444002.69816886	8450740.41512547	6015083.03072826	11044575.2584758	16196284.5778669	16036977.7421382	16196284.5778669	8610087.53672864	26492545.3055226	none	67413917.4019514	66060597.7420624	64195122.3889896	78659.2266138172	138632648.953487	1123565.29003252	1101009.96236771	1069918.70648316	1310.98711023027	2310544.14922478	16877480.0903694	16701577.4159266	16534962.7282077	8996189.47112814	26138909.9059782
sip4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip5	1	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t3_18O	0.0339867001938012	0.0390394257737505	0.0365183871177271	0	0.110503427817994	904836.997658932	900580.651481138	957950.460673598	-1134894.57132269	2596099.87090454	15080.6166276489	15009.6775246856	15965.8410112266	-18914.9095220449	43268.3311817423	Warning: no occurrences in rep rB_t168_16O (t72_16O/t48_16O/t24_16O/t168_16O/t3_16O)	T0.2	t0_16O	t3_18O	9215909.87669368	8778475.22677797	9215909.87669368	-8980678.88264383	26703755.9185879	153598.497944895	146307.920446299	153598.497944895	-149677.981377397	445062.598643131	2379428.64916919	2391108.91202733	2379428.64916919	886473.888605424	4654002.24408638	3531417.3837559	3488418.31537457	3531417.3837559	1780761.13493084	4571175.0451602	none	8311072.87903475	7877894.57529683	8139179.01359493	-10411604.3413167	25459781.6788278	138517.881317246	131298.242921614	135652.983559916	-173526.739021945	424329.69464713	3418312.75904854	3375845.73393943	3401623.69382718	1710628.65081262	4501327.40382135
sip7	1	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t3_18O	0	0.0087852012737705	0	0	0.0514047928252079	-1969364.25713063	-2020004.94879688	-1798729.76916728	-10650594.4900906	5215558.52877106	-32822.7376188438	-33666.7491466146	-29978.8294861213	-177509.908168176	86925.9754795177	none	T0.2	t0_16O	t3_18O	7993798.94182185	7529387.36801594	7733121.75569788	-29849735.8117122	64285766.5490404	133229.982363698	125489.789466932	128885.362594965	-497495.59686187	1071429.44248401	7282654.95622123	7274157.05639809	7282654.95622123	5996565.35585621	8536159.90832077	8281879.82394897	8215330.47740008	8281879.82394897	4187904.53900921	16154732.9564742	none	9963163.19895248	9549392.31681282	8701891.23314005	-29827641.8481626	65582319.2210621	166052.719982541	159156.538613547	145031.520552334	-497127.364136044	1093038.65368437	8528050.3560903	8467831.09599968	8445626.37627536	3832364.73948318	15968000.9676006
sip8	1	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t3_18O	0.00127064679016517	0.0361435709634175	0.00304114911243945	0	0.150998678353988	297439.087903767	242490.881667841	709506.79250097	-41173359.6477738	36914078.219409	4957.31813172945	4041.51469446402	11825.1132083495	-686222.660796229	615234.63699015	none	T0.2	t0_16O	t3_18O	76534836.2913162	73737086.6074483	75806218.0731358	-21709829.31175	174779501.894383	1275580.60485527	1228951.44345747	1263436.9678856	-361830.488529167	2912991.69823971	15688782.2014077	15717766.4180689	15688782.2014077	8017198.54307907	22721468.981006	25255636.7378222	24934902.244	25255636.7378222	13176400.1974208	35313879.3606437	none	76237397.2034125	73494595.7257805	73511333.3987917	-35550956.1233466	180267797.055686	1270623.28672354	1224909.92876301	1225188.88997986	-592515.93538911	3004463.28426143	25218456.8518343	24904590.8837915	24946550.8289473	13212253.4098294	36948965.2812889
sip9	1	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t3_18O	0	0.00300096590274384	0	0	0.0356036956893451	-6374009.42447232	-6342729.4875532	-6025771.3349302	-17436135.7344388	4411048.7185482	-106233.490407872	-105712.158125887	-100429.522248837	-290602.262240647	73517.47864247	none	T0.2	t0_16O	t3_18O	50778450.8967824	50165126.6038693	48557968.6107061	4653669.45340706	100965002.617346	846307.514946374	836085.443397822	809299.476845102	77561.1575567843	1682750.04362243	4896494.02663231	4876805.06868134	4896494.02663231	1669122.45849259	7340928.8076457	11243800.3887301	11147445.894165	11243800.3887301	6537411.87430401	18162398.5664167	none	57152460.3212547	56507856.0914225	55274315.1755149	8883942.9881922	109865972.173075	952541.005354246	941797.601523709	921238.586258581	148065.71646987	1831099.53621792	12040551.5667892	11940287.0801092	11809128.2399272	6995131.87602729	18206714.9576308
sip13	1	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t3_18O	0.068825105924685	0.0770876122525705	0.0690991737091504	0	0.197239078714838	32885885.7485809	32364176.3796873	32491269.04216	-47152975.7149311	103475497.96222	548098.095809681	539402.939661454	541521.150702667	-785882.928582185	1724591.63270366	none	T0.2	t0_16O	t3_18O	257885889.308927	254075406.748468	257885889.308927	108071528.327359	368213532.57522	4298098.15514878	4234590.11247446	4298098.15514878	1801192.13878931	6136892.20958699	10541591.3726499	10534605.3923868	10541591.3726499	5966645.58513277	14563203.1740136	42777327.5362658	42294031.2359452	42777327.5362658	22894439.8084997	55670748.4444786	none	225000003.560346	221711230.36878	224216617.480267	65414084.277207	371353928.124426	3750000.0593391	3695187.172813	3736943.62467111	1090234.73795346	6189232.1354071	38666591.8176932	38248509.1884843	38701880.8847955	18787167.5853971	56087047.3689012
sip15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
