taxonID	comparisonID	trt.code.1	trt.code.2	ape.obs	ape.boot.mean	ape.boot.median	ape.boot.CI.L	ape.boot.CI.U	b.obs	b.boot.mean	b.boot.median	b.boot.CI.L	b.boot.CI.U	f.gross.obs	f.gross.boot.mean	f.gross.boot.median	f.gross.boot.CI.L	f.gross.boot.CI.U	message	comparisonID.pop	group.code.0	group.code.t	r.net.obs	r.net.boot.mean	r.net.boot.median	r.net.boot.CI.L	r.net.boot.CI.U	f.net.obs	f.net.boot.mean	f.net.boot.median	f.net.boot.CI.L	f.net.boot.CI.U	N.tot.T0.obs.mean	N.tot.T0.boot.mean	N.tot.T0.boot.median	N.tot.T0.boot.CI.L	N.tot.T0.boot.CI.U	N.tot.Tt.obs.mean	N.tot.Tt.boot.mean	N.tot.Tt.boot.median	N.tot.Tt.boot.CI.L	N.tot.Tt.boot.CI.U	message.pop	d.obs	d.boot.mean	d.boot.median	d.boot.CI.L	d.boot.CI.U	f.death.obs	f.death.boot.mean	f.death.boot.median	f.death.boot.CI.L	f.death.boot.CI.U	N.light.Tt.obs	N.light.Tt.boot.mean	N.light.Tt.boot.median	N.light.Tt.boot.CI.L	N.light.Tt.boot.CI.U
sip1	5	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t168_18O	0.252933795523481	0.252396459375791	0.252888197491644	0.197876012174943	0.304334571774897	1057667.8286078	1053826.57236297	1054032.65456257	693449.801425623	1399533.48993944	17627.7971434633	17563.7762060494	17567.2109093762	11557.4966904271	23325.5581656574	none	T0.14	t0_16O	t168_18O	7160358.468939	7100598.34638297	7160358.468939	4552744.34575238	9502834.1366206	119339.30781565	118343.30577305	119339.30781565	75879.0724292063	158380.568943677	3007128.95036258	3001842.49080126	3007128.95036258	2261683.48945041	3888355.7635165	53129638.2329356	52706030.9154821	53129638.2329356	34740558.0183875	70064111.4638232	none	6102690.6403312	6046771.77402	6114742.44075501	3545981.53984247	8303050.40723344	101711.510672187	100779.529567	101912.374012583	59099.692330708	138384.173453891	49956634.7471122	49544551.1983932	49980678.6743828	31697055.9921512	66462716.6850998
sip2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip3	5	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t168_18O	0.0859009893240801	0.084980653126331	0.0868600879623887	0	0.164143584489568	254848.675475375	252895.890088813	254360.958354267	-28801.1084318735	514707.360878746	4247.47792458958	4214.93150148021	4239.34930590445	-480.018473864558	8578.45601464577	none	T0.14	t0_16O	t168_18O	2591792.24792433	2559937.45025444	2534730.8248204	1178140.46511017	4002416.24979438	43196.5374654054	42665.6241709073	42245.5137470066	19635.6744185029	66706.937496573	8450740.41512547	8444002.69816886	8450740.41512547	6015083.03072826	11044575.2584758	26593286.1505958	26363564.8499499	26593286.1505958	16219989.6645104	38125172.5735566	none	2336943.57244895	2307041.56016562	2290186.57923726	863760.823318805	3789791.00856557	38949.0595408159	38450.692669427	38169.776320621	14396.01372198	63163.1834760929	25828740.1241696	25604877.1796835	25664541.6633546	15481619.1361921	36968482.9894325
sip4	5	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t168_18O	0.239710452863552	0.242574979521703	0.24326021740527	0.10394361756696	0.382105178238468	208789.972132684	205641.941869944	204450.27017963	81663.7527498451	343985.875297313	3479.83286887806	3427.3656978324	3407.50450299384	1361.06254583075	5733.09792162188	Warning: no occurrences in rep rA_t24_16O & rA_t3_16O & rB_t3_16O & rC_t24_16O (t48_16O/t3_16O/t24_16O/t72_16O/t168_16O)	T0.14	t0_16O	t168_18O	1671198.00514596	1636494.2001526	1671198.00514596	283711.938153462	2368509.60690148	27853.300085766	27274.9033358767	27853.300085766	4728.53230255771	39475.1601150246	0	0	0	0	0	11698386.0360217	11455459.4010682	11698386.0360217	1985983.56707424	16579567.2483103	Warning: no occurrences in rep rA_t0_16O & rB_t0_16O & rC_t0_16O (t0_16O)	1462408.03301328	1430852.25828266	1461738.32549793	115578.883351928	2251537.23630094	24373.4672168879	23847.5376380443	24362.3054249655	1926.31472253214	37525.6206050156	11072016.1196237	10838533.5754584	11067012.677088	1481584.40266964	16210714.9409123
sip5	5	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t168_18O	0	0.00773118183356851	0	0	0.0598754488637819	-9667.68871345016	-9803.38230616315	-10595.3863012891	-44792.0467900382	32482.7973287127	-161.128145224169	-163.389705102719	-176.589771688152	-746.534113167303	541.379955478545	Warning: no occurrences in rep rB_t168_16O (t72_16O/t48_16O/t24_16O/t168_16O/t3_16O)	T0.14	t0_16O	t168_18O	212472.170874365	206019.857419317	212472.170874365	-97675.2445718782	522619.586320607	3541.20284790608	3433.66429032195	3541.20284790608	-1627.92074286464	8710.32643867679	2379428.64916919	2391108.91202733	2379428.64916919	886473.888605424	4654002.24408638	3866733.84528975	3833247.91396255	3866733.84528975	2718218.0894168	5463785.45830694	none	222139.859587815	215823.23972548	217540.386565407	-107866.50027502	528496.996710284	3702.33099313024	3597.05399542467	3625.67310942344	-1797.77500458367	8808.28327850474	3895736.9114301	3862658.06088104	3859163.94284513	2769834.9999828	5480843.0746188
sip7	5	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t168_18O	0.155056243700498	0.155539721909262	0.156080563584304	0.122747367463316	0.187329395276779	352274.744453265	352555.699697125	350925.992692748	265384.291245156	452083.140386177	5871.24574088774	5875.92832828541	5848.76654487913	4423.07152075261	7534.71900643627	none	T0.14	t0_16O	t168_18O	2184151.78692261	2196166.35018162	2242290.84900995	918948.941246215	3140123.17042359	36402.5297820435	36602.7725030269	37371.5141501658	15315.8156874369	52335.3861737265	7282654.95622123	7274157.05639809	7282654.95622123	5996565.35585621	8536159.90832077	22571717.4646795	22647321.5076694	22571717.4646795	13715297.5449447	29916045.4712769	none	1831877.04246935	1843610.65048449	1864892.96743818	608510.700477825	2804131.80677639	30531.2840411558	30726.8441747415	31081.549457303	10141.8450079638	46735.5301129398	21514893.2313197	21589654.408578	21565056.387716	12700816.0184428	28779936.1048378
sip8	5	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t168_18O	0.102925617447545	0.102785615783105	0.101864202455281	0.0316613398440183	0.169765262713806	479751.606133644	479069.617801285	475056.440516056	145461.736251695	815344.797814435	7995.8601022274	7984.49363002142	7917.60734193426	2424.36227086159	13589.0799635739	none	T0.14	t0_16O	t168_18O	3095056.39183257	3044753.45214254	3003785.4091568	971134.389317757	5619790.26834993	51584.2731972094	50745.8908690424	50063.0901526133	16185.5731552959	93663.1711391655	15688782.2014077	15717766.4180689	15688782.2014077	8017198.54307907	22721468.981006	37354176.9442357	37031040.5830667	37354176.9442357	27153513.9646353	57051605.5795194	none	2615304.78569892	2565683.83434126	2461441.30531496	495630.427203259	5262502.06305273	43588.413094982	42761.397239021	41024.0217552494	8260.50712005427	87708.3677175455	35914922.1258347	35593831.7296629	35798577.7575959	25270596.1935797	55482331.3998622
sip9	5	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t168_18O	0.117920478420571	0.117261588821393	0.118831246146529	0.0632423777201228	0.163850519116953	258537.461829582	255224.560854945	256402.956375916	140032.36153054	372765.986334212	4308.9576971597	4253.74268091576	4273.38260626527	2333.87269217566	6212.76643890353	none	T0.14	t0_16O	t168_18O	1432648.14299396	1436627.50396236	1432648.14299396	704648.628094217	2162695.56330859	23877.4690498994	23943.7917327061	23877.4690498994	11744.1438015703	36044.9260551431	4896494.02663231	4876805.06868134	4896494.02663231	1669122.45849259	7340928.8076457	14925031.0275901	14933197.5964179	14925031.0275901	10382867.0879209	20042056.5653748	none	1174110.68116438	1181402.94310742	1171909.48161269	480107.440885931	1914635.29928229	19568.5113527397	19690.0490517903	19531.8246935448	8001.79068143218	31910.5883213715	14149418.6421013	14167523.9138531	14128813.274947	9753798.3072709	19104241.7860437
sip13	5	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t168_18O	0.189988964409525	0.189499976234876	0.18837502600222	0.120035391505719	0.261189633454402	1795963.5080137	1802373.70027585	1736178.71649938	934092.710985927	2969373.48265759	29932.7251335617	30039.5616712641	28936.3119416563	15568.2118497654	49489.5580442932	none	T0.14	t0_16O	t168_18O	7912352.85503405	7783854.53786681	7884682.74996298	3412998.60731008	16064671.4750413	131872.547583901	129730.908964447	131411.37916605	56883.3101218346	267744.524584022	10541591.3726499	10534605.3923868	10541591.3726499	5966645.58513277	14563203.1740136	65928061.3578883	65021587.1574544	65928061.3578883	37104410.0846166	122994291.697939	none	6116389.34702035	5981480.83759096	5998179.90188267	1205016.34733864	14094463.6937041	101939.822450339	99691.3472931827	99969.6650313781	20083.6057889773	234907.728228402	60540170.8338472	59614466.0566269	60375930.128883	29482373.4326123	117358371.794383
sip15	5	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t168_18O	0.155898353976106	0.156607070414677	0.154321291029459	0.103095789795792	0.220701548662179	221771.551719949	222574.134802097	217295.693822828	126745.19846686	349164.705812692	3696.19252866582	3709.56891336828	3621.59489704713	2112.41997444767	5819.41176354487	Warning: no occurrences in rep rA_t3_16O (t48_16O/t24_16O/t168_16O/t72_16O/t3_16O)	T0.14	t0_16O	t168_18O	1691340.70534523	1690456.78652334	1691340.70534523	636124.311136007	2914744.34544367	28189.0117557538	28174.2797753891	28189.0117557538	10602.0718522668	48579.0724240612	2267781.26600538	2254950.40929795	2267781.26600538	0	3555126.07517992	14107166.203422	14088147.9149614	14107166.203422	6720651.44395743	23853476.1395682	Warning: no occurrences in rep rA_t0_16O (t0_16O)	1469569.15362528	1467882.65172125	1454577.09246793	413334.30068476	2685360.88957223	24492.819227088	24464.7108620208	24242.9515411322	6888.90501141268	44756.0148262037	13441851.5482621	13420425.5105551	13415787.9456564	6158195.70081477	23040267.3105562
