taxonID	comparisonID	trt.code.1	trt.code.2	ape.obs	ape.boot.mean	ape.boot.median	ape.boot.CI.L	ape.boot.CI.U	b.obs	b.boot.mean	b.boot.median	b.boot.CI.L	b.boot.CI.U	f.gross.obs	f.gross.boot.mean	f.gross.boot.median	f.gross.boot.CI.L	f.gross.boot.CI.U	message	comparisonID.pop	group.code.0	group.code.t	r.net.obs	r.net.boot.mean	r.net.boot.median	r.net.boot.CI.L	r.net.boot.CI.U	f.net.obs	f.net.boot.mean	f.net.boot.median	f.net.boot.CI.L	f.net.boot.CI.U	N.tot.T0.obs.mean	N.tot.T0.boot.mean	N.tot.T0.boot.median	N.tot.T0.boot.CI.L	N.tot.T0.boot.CI.U	N.tot.Tt.obs.mean	N.tot.Tt.boot.mean	N.tot.Tt.boot.median	N.tot.Tt.boot.CI.L	N.tot.Tt.boot.CI.U	message.pop	d.obs	d.boot.mean	d.boot.median	d.boot.CI.L	d.boot.CI.U	f.death.obs	f.death.boot.mean	f.death.boot.median	f.death.boot.CI.L	f.death.boot.CI.U	N.light.Tt.obs	N.light.Tt.boot.mean	N.light.Tt.boot.median	N.light.Tt.boot.CI.L	N.light.Tt.boot.CI.U
sip1	2	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t24_18O	0.162551876440546	0.163244548760637	0.163808226350291	0.125222128071133	0.206303023942933	3961835.61122464	3940223.4078244	3873674.24315291	2780742.7262049	5277137.87337171	66030.5935204108	65670.3901304066	64561.2373858819	46345.7121034149	87952.2978895284	none	T0.4	t0_16O	t24_16O	6385742.5131613	6433767.49854374	6385742.5131613	1564237.87824653	12276719.3962124	106429.041886022	107229.458309062	106429.041886022	26070.6313041089	204611.989936873	3007128.95036258	3001842.49080126	3007128.95036258	2261683.48945041	3888355.7635165	9392871.46352387	9435609.989345	9392871.46352387	4034223.27149266	15622851.0683735	none	2423906.90193665	2493544.09071934	2525263.26612728	-2504682.90013673	7856821.60535646	40398.4483656109	41559.0681786557	42087.7211021214	-41744.7150022789	130947.026755941	5431035.85229923	5495386.58152061	5568449.80550747	469098.495723214	10945208.605783
sip2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip3	2	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t24_18O	0.0764664638654246	0.0772008546642841	0.0777968519889163	0.0397956147904719	0.114714525316914	1727822.23258558	1724799.49889858	1716277.74827496	948370.420225202	2542081.15987942	28797.0372097597	28746.6583149763	28604.629137916	15806.17367042	42368.0193313237	none	T0.4	t0_16O	t24_16O	3382148.54801713	3439067.3821256	3382148.54801713	-2937203.52682954	9873499.20388323	56369.1424669521	57317.7897020934	56369.1424669521	-48953.3921138257	164558.32006472	8450740.41512547	8444002.69816886	8450740.41512547	6015083.03072826	11044575.2584758	11832888.9631426	11883070.0802945	11832888.9631426	5154835.59736426	19083399.5941567	none	1654326.31543155	1714267.88322703	1756200.58674341	-4867367.11802912	8201401.42702409	27572.1052571924	28571.1313871171	29270.0097790568	-81122.7853004852	136690.023783735	10105066.730557	10158270.5813959	10089524.6583666	3780585.47352977	16681886.6743838
sip4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip7	2	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t24_18O	0.0842263960412288	0.0843418641389245	0.0839713255132175	0.0456433914871635	0.122370799512693	1253936.74124958	1230429.09793008	1226651.72756733	735252.192535324	1709727.80965028	20898.945687493	20507.1516321679	20444.1954594555	12254.2032089221	28495.4634941713	none	T0.4	t0_16O	t24_16O	212083.991240348	258486.513077444	212083.991240348	-3953273.22889679	5362154.88956398	3534.73318733913	4308.10855129074	3534.73318733913	-65887.8871482799	89369.2481593997	7282654.95622123	7274157.05639809	7282654.95622123	5996565.35585621	8536159.90832077	7494738.94746158	7532643.56947553	7494738.94746158	3127890.82071519	13084367.9286621	none	-1041852.75000923	-971942.584852632	-969735.071228118	-5199620.23912721	4023053.67840237	-17364.2125001539	-16199.0430808772	-16162.2511871353	-86660.3373187869	67050.8946400395	6240802.206212	6302214.47154545	6246077.28154282	2109099.67497525	11614587.0665612
sip8	2	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t24_18O	0.120495250661732	0.122268373730965	0.124062754666345	0.0360325610558426	0.201881477133605	4110562.28772548	4143655.62965608	4163563.74807583	1173177.92279928	6832077.90790013	68509.3714620913	69060.9271609347	69392.7291345971	19552.9653799879	113867.965131669	none	T0.4	t0_16O	t24_16O	4020565.53540226	3986543.73814969	4020565.53540226	-3012121.24419599	10994045.2258263	67009.4255900377	66442.3956358281	67009.4255900377	-50202.0207365998	183234.087097105	15688782.2014077	15717766.4180689	15688782.2014077	8017198.54307907	22721468.981006	19709347.73681	19704310.1562186	19709347.73681	17931339.4999477	22558711.4948771	none	-89996.7523232163	-157111.891506397	-174670.94984759	-8071331.1952281	7854371.93656158	-1499.94587205361	-2618.53152510661	-2911.18249745975	-134522.186587135	130906.198942693	15598785.4490845	15560654.5265625	15553799.5560833	12068740.5514343	19240051.5517727
sip9	2	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t24_18O	0.0842745061465922	0.0845399387187779	0.0852102304816368	0.0510426941762374	0.116139534580443	1422043.09945197	1409635.05156097	1414112.40916628	941963.951483066	1982722.5430378	23700.7183241995	23493.9175260162	23568.5401527714	15699.3991913844	33045.3757172967	none	T0.4	t0_16O	t24_16O	7073411.8005507	7139867.27005108	7073411.8005507	245200.937875276	13612721.0939314	117890.196675845	118997.787834185	117890.196675845	4086.68229792126	226878.684898856	4896494.02663231	4876805.06868134	4896494.02663231	1669122.45849259	7340928.8076457	11969905.827183	12016672.3387324	11969905.827183	4587862.29987857	18533983.8308675	none	5651368.70109873	5730232.21849011	5826882.3449015	-1078896.74978271	11906924.9138591	94189.4783516456	95503.8703081685	97114.7057483584	-17981.6124963784	198448.748564319	10547862.727731	10607037.2871715	10601865.80064	3436364.61029964	16833516.3138927
sip13	2	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t24_18O	0.238516328421736	0.238657091175481	0.238892579418422	0.178725065454263	0.304330178784756	23030155.1411755	23021583.2437162	22558882.7565911	14765300.0344042	32903463.9110397	383835.919019592	383693.054061937	375981.379276518	246088.333906736	548391.065183995	none	T0.4	t0_16O	t24_16O	50372077.5968384	50382711.9166131	50372077.5968384	37841250.199438	62902904.9942387	839534.626613973	839711.865276885	839534.626613973	630687.503323967	1048381.74990398	10541591.3726499	10534605.3923868	10541591.3726499	5966645.58513277	14563203.1740136	60913668.9694883	60917317.3089999	60913668.9694883	47250293.0362976	70578977.170595	none	27341922.4556629	27361128.6728969	27423572.810233	11378909.6656542	43366735.439258	455698.707594381	456018.811214948	457059.546837217	189648.494427571	722778.923987634	37883513.8283128	37895734.0652836	37903638.3792996	22192683.870318	53197779.6584049
sip15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
