taxonID	comparisonID	trt.code.1	trt.code.2	ape.obs	ape.boot.mean	ape.boot.median	ape.boot.CI.L	ape.boot.CI.U	b.obs	b.boot.mean	b.boot.median	b.boot.CI.L	b.boot.CI.U	f.gross.obs	f.gross.boot.mean	f.gross.boot.median	f.gross.boot.CI.L	f.gross.boot.CI.U	message	comparisonID.pop	group.code.0	group.code.t	r.net.obs	r.net.boot.mean	r.net.boot.median	r.net.boot.CI.L	r.net.boot.CI.U	f.net.obs	f.net.boot.mean	f.net.boot.median	f.net.boot.CI.L	f.net.boot.CI.U	N.tot.T0.obs.mean	N.tot.T0.boot.mean	N.tot.T0.boot.median	N.tot.T0.boot.CI.L	N.tot.T0.boot.CI.U	N.tot.Tt.obs.mean	N.tot.Tt.boot.mean	N.tot.Tt.boot.median	N.tot.Tt.boot.CI.L	N.tot.Tt.boot.CI.U	message.pop	d.obs	d.boot.mean	d.boot.median	d.boot.CI.L	d.boot.CI.U	f.death.obs	f.death.boot.mean	f.death.boot.median	f.death.boot.CI.L	f.death.boot.CI.U	N.light.Tt.obs	N.light.Tt.boot.mean	N.light.Tt.boot.median	N.light.Tt.boot.CI.L	N.light.Tt.boot.CI.U
sip1	3	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t48_18O	0.135271724574144	0.135034716189695	0.134971905863806	0.0787435697722914	0.196451130965303	1565408.74429687	1555408.00779791	1535010.94028049	919618.195986292	2291043.21423081	26090.1457382812	25923.4667966318	25583.5156713416	15326.9699331049	38184.0535705136	none	T0.8	t0_16O	t48_18O	14055541.6549279	14202297.0848279	14055541.6549279	9096734.19180451	20174564.8847064	234259.027582131	236704.951413799	234259.027582131	151612.236530075	336242.74807844	3007128.95036258	3001842.49080126	3007128.95036258	2261683.48945041	3888355.7635165	31118212.2602183	31406436.6604571	31118212.2602183	21200597.3339716	43356258.7197753	none	12490132.910631	12646889.07703	12474999.5634721	7792520.14845801	18558733.9648744	208168.88184385	210781.484617167	207916.659391201	129875.335807633	309312.232747907	29552803.5159215	29851028.6526592	29555252.198347	19915672.0101449	41772716.6568115
sip2	3	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t48_18O	0.0638389579164972	0.0692772269178839	0.0604955196856066	0	0.196824224102617	187108.173586189	177213.890482629	176550.433880419	-173820.642324388	517944.956128442	3118.46955976981	2953.56484137716	2942.50723134032	-2897.01070540647	8632.41593547403	Warning: no occurrences in rep rA_t72_16O (t24_16O/t48_16O/t168_16O/t3_16O/t72_16O)	T0.8	t0_16O	t48_18O	2804040.44129411	2917884.44980212	2804040.44129411	-496001.244249468	7331065.57037575	46734.0073549019	48631.407496702	46734.0073549019	-8266.68740415781	122184.426172929	1648059.02860893	1637047.99625097	1648059.02860893	0	3306391.84317471	7256139.91119716	7472816.89585521	7256139.91119716	656056.540109991	16310190.1693604	Warning: no occurrences in rep rA_t0_16O (t0_16O)	2616932.26770793	2740670.55931949	2589586.66692481	-642370.461500638	7034838.74483545	43615.5377951321	45677.8426553249	43159.7777820801	-10706.174358344	117247.312413924	7069031.73761097	7295603.00537258	7071430.02510194	574791.279408696	16078039.1351652
sip3	3	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t48_18O	0.0522974967833255	0.0550688458884071	0.0554400650530181	0	0.116280811027367	518930.199673189	528286.347419618	535345.342034694	-198608.7620901	1174945.99911336	8648.83666121981	8804.77245699363	8922.4223672449	-3310.146034835	19582.4333185559	none	T0.8	t0_16O	t48_18O	7414832.65837294	7509678.78991255	7414832.65837294	4510389.60941441	10889863.3384082	123580.544306216	125161.313165209	123580.544306216	75173.1601569069	181497.722306804	8450740.41512547	8444002.69816886	8450740.41512547	6015083.03072826	11044575.2584758	23280405.7318713	23463360.277994	23280405.7318713	17833301.0259384	30230467.091942	none	6895902.45869975	6981392.44249294	6968421.38384405	3890456.45027736	10371065.9572037	114931.707644996	116356.540708216	116140.356397401	64840.9408379561	172851.099286728	22761475.5321982	22935073.9305743	22781490.5305294	17283789.5610967	29613790.6644478
sip4	3	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t48_18O	0.120302156106653	0.121794407633112	0.116417446819341	0	0.277591323932242	376313.624173642	355104.653014777	365801.956427827	-157281.618316012	817528.171143713	6271.89373622736	5918.41088357961	6096.69927379711	-2621.36030526687	13625.4695190619	Warning: no occurrences in rep rA_t24_16O & rA_t3_16O & rB_t3_16O & rC_t24_16O (t48_16O/t3_16O/t24_16O/t72_16O/t168_16O)	T0.8	t0_16O	t48_18O	6134960.03169953	6220454.62048509	6134960.03169953	2437613.44050547	9894065.1369852	102249.333861659	103674.243674752	102249.333861659	40626.8906750911	164901.08561642	0	0	0	0	0	12269920.063399	12440909.2409702	12269920.063399	4875226.88101094	19788130.2739704	Warning: no occurrences in rep rA_t0_16O & rB_t0_16O & rC_t0_16O (t0_16O)	5758646.40752588	5865349.96747032	5802579.22394953	2238714.03333404	9536376.02425159	95977.4401254314	97755.8327911719	96709.6537324922	37311.9005555672	158939.600404193	11893606.4392254	12085804.5879554	11926312.8287868	4676327.47383951	19430441.1612368
sip5	3	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t48_18O	0	0.00757032046920345	0	0	0.0530238954646649	-22945.2994172262	-23298.6658759016	-24060.2388007773	-126143.690183001	82687.4135363145	-382.421656953771	-388.311097931693	-401.003980012955	-2102.39483638334	1378.12355893858	Warning: no occurrences in rep rB_t168_16O (t72_16O/t48_16O/t24_16O/t168_16O/t3_16O)	T0.8	t0_16O	t48_18O	300953.585471245	309682.612697513	309398.954594425	-853223.950233707	1455131.1211762	5015.89309118742	5161.37687829188	5156.64924324041	-14220.3991705618	24252.1853529366	2379428.64916919	2391108.91202733	2379428.64916919	886473.888605424	4654002.24408638	2981335.82011169	3010474.13742235	2981335.82011169	1194845.50255546	4352382.36130421	none	323898.884888472	332981.278573414	336412.103815684	-818328.292489344	1461351.78508398	5398.31474814119	5549.68797622357	5606.86839692807	-13638.8048748224	24355.8630847329	3004281.11952891	3033772.80329825	3023400.02413062	1282680.05952332	4366834.77518076
sip7	3	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t48_18O	0.0301148569163367	0.0374868186356025	0.0331757846399832	0	0.0984386135003433	203175.813509136	209595.774676088	217047.839647521	-386869.23971015	682490.74889095	3386.2635584856	3493.26291126813	3617.46399412535	-6447.82066183583	11374.8458148492	none	T0.8	t0_16O	t48_18O	3315177.9624546	3427929.20894168	3315177.9624546	677416.440766235	7588042.7997496	55252.96604091	57132.1534823614	55252.96604091	11290.2740127706	126467.379995827	7282654.95622123	7274157.05639809	7282654.95622123	5996565.35585621	8536159.90832077	13913010.8811304	14130015.4742815	13913010.8811304	9078124.77406859	22491325.2039859	none	3112002.14894547	3218333.43426559	3124186.5748772	315708.429781928	7327146.73361371	51866.7024824244	53638.8905710932	52069.7762479533	5261.80716303213	122119.112226895	13709835.0676213	13920419.6996054	13719691.4177214	8855228.91917514	22234413.2306151
sip8	3	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t48_18O	0.0404632846848871	0.0594942644842211	0.0446627955214056	0	0.179552748786275	660120.66909706	730104.916354921	724700.142405522	-2103851.17169181	3350753.37968245	11002.0111516177	12168.415272582	12078.3357067587	-35064.1861948635	55845.8896613742	none	T0.8	t0_16O	t48_18O	10832858.7758213	10695893.5001477	10302401.158681	3726020.52991682	19324777.1112357	180547.646263689	178264.891669129	171706.685978016	62100.3421652804	322079.618520594	15688782.2014077	15717766.4180689	15688782.2014077	8017198.54307907	22721468.981006	37354499.7530504	37109553.4183644	37354499.7530504	26981331.5062696	54918090.5437697	none	10172738.1067243	9965788.58379281	9686892.6900451	2791783.11309248	18717296.0587338	169545.635112071	166096.476396547	161448.211500751	46529.7185515414	311954.934312229	36694379.0839533	36379448.5020095	36245745.1476104	25608084.1762092	53624115.4690128
sip9	3	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t48_18O	0.0651490093615739	0.0643427587655408	0.0633625737481442	0.00483641184858468	0.136975642170762	521315.87400512	497943.114072423	490844.635027681	44266.6404241847	1024378.56630262	8688.59790008533	8299.05190120705	8180.74391712802	737.777340403078	17072.9761050436	none	T0.8	t0_16O	t48_18O	6193586.06253363	6348216.99792961	6193586.06253363	2325960.3451976	11719763.531735	103226.434375561	105803.61663216	103226.434375561	38766.0057532934	195329.392195583	4896494.02663231	4876805.06868134	4896494.02663231	1669122.45849259	7340928.8076457	17283666.1516996	17573239.0645406	17283666.1516996	11355905.7998682	28889853.7547313	none	5672270.18852851	5850273.88385719	5705613.20148045	1743122.48736119	11241633.3498095	94537.8364754752	97504.5647309531	95093.553358008	29052.0414560198	187360.555830158	16762350.2776945	17075295.9504681	16790489.1835451	10623333.490081	28312045.3555191
sip13	3	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t48_18O	0.15590180995469	0.157150958974834	0.159980452723584	0.0373351839614488	0.25650980424123	5713527.05622549	5888782.97492146	5873811.05969208	1305434.28299314	10845482.4465388	95225.4509370915	98146.3829153577	97896.850994868	21757.2380498856	180758.040775646	none	T0.8	t0_16O	t48_18O	40493588.0617209	40524169.2535225	40493588.0617209	18653765.2596714	58304695.8303625	674893.134362016	675402.820892041	674893.134362016	310896.087661191	971744.930506041	10541591.3726499	10534605.3923868	10541591.3726499	5966645.58513277	14563203.1740136	91528767.4960918	91582943.8994317	91528767.4960918	46182430.9655498	127150983.033375	none	34780061.0054955	34635386.278601	34877325.5446835	14194525.6753332	52127319.3254516	579667.683424924	577256.437976684	581288.759078058	236575.42792222	868788.655424192	85815240.4398663	85694160.9245103	86035615.5883374	42568136.0889686	120100711.077253
sip15	3	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t48_18O	0.0491478059031634	0.0605046515190019	0.0516966170918809	0	0.161311734567783	221881.666096618	229123.478771734	223909.789239182	-377001.503258358	745934.684564152	3698.02776827696	3818.72464619556	3731.82982065304	-6283.3583876393	12432.2447427359	Warning: no occurrences in rep rA_t3_16O (t48_16O/t24_16O/t168_16O/t72_16O/t3_16O)	T0.8	t0_16O	t48_18O	4251525.10477923	4308458.5383774	4293955.68191811	2567544.03638543	6251598.15204939	70858.7517463205	71807.64230629	71565.9280319685	42792.4006064239	104193.302534156	2267781.26600538	2254950.40929795	2267781.26600538	0	3555126.07517992	10770831.4755638	10871867.4860527	10770831.4755638	8137356.08064354	14686116.4158264	Warning: no occurrences in rep rA_t0_16O (t0_16O)	4029643.43868261	4079335.05960567	4046607.12693865	2290560.16820803	6100274.10036357	67160.7239780435	67988.9176600945	67443.4521156442	38176.0028034671	101671.235006059	10548949.8094672	10642744.007281	10573949.5557158	7879709.36725846	14447123.1792748
