taxonID	comparisonID	trt.code.1	trt.code.2	ape.obs	ape.boot.mean	ape.boot.median	ape.boot.CI.L	ape.boot.CI.U	b.obs	b.boot.mean	b.boot.median	b.boot.CI.L	b.boot.CI.U	f.gross.obs	f.gross.boot.mean	f.gross.boot.median	f.gross.boot.CI.L	f.gross.boot.CI.U	message	comparisonID.pop	group.code.0	group.code.t	r.net.obs	r.net.boot.mean	r.net.boot.median	r.net.boot.CI.L	r.net.boot.CI.U	f.net.obs	f.net.boot.mean	f.net.boot.median	f.net.boot.CI.L	f.net.boot.CI.U	N.tot.T0.obs.mean	N.tot.T0.boot.mean	N.tot.T0.boot.median	N.tot.T0.boot.CI.L	N.tot.T0.boot.CI.U	N.tot.Tt.obs.mean	N.tot.Tt.boot.mean	N.tot.Tt.boot.median	N.tot.Tt.boot.CI.L	N.tot.Tt.boot.CI.U	message.pop	d.obs	d.boot.mean	d.boot.median	d.boot.CI.L	d.boot.CI.U	f.death.obs	f.death.boot.mean	f.death.boot.median	f.death.boot.CI.L	f.death.boot.CI.U	N.light.Tt.obs	N.light.Tt.boot.mean	N.light.Tt.boot.median	N.light.Tt.boot.CI.L	N.light.Tt.boot.CI.U
sip1	4	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t72_18O	0.230256677954406	0.229436838692926	0.229949673017311	0.152121181791341	0.305615795325969	2490186.84329575	2483667.84920362	2484028.16580947	1492831.9259624	3520946.97274579	41503.1140549291	41394.4641533936	41400.4694301579	24880.5320993734	58682.4495457631	none	T0.11	t0_16O	t72_18O	20507838.1308669	20431636.9167186	20507838.1308669	17234969.2313422	23057112.0439311	341797.302181115	340527.28194531	341797.302181115	287249.487189037	384285.200732185	3007128.95036258	3001842.49080126	3007128.95036258	2261683.48945041	3888355.7635165	64530643.3429632	64296753.240957	64530643.3429632	54576255.2921475	72715608.6392723	none	18017651.2875711	17947969.067515	17979365.0205674	14775530.6995435	20601329.2414356	300294.188126185	299132.817791916	299656.083676124	246258.844992392	343355.48735726	59550269.6563717	59329417.5425498	59604103.2014399	49954778.4432787	67034307.3896096
sip2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip3	4	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t72_18O	0.108459609541889	0.108490004831736	0.108932077535445	0.0526435850792864	0.164892516574444	923576.843647777	927087.875473558	907825.429349729	436526.346917923	1516863.04154135	15392.9473941296	15451.464591226	15130.4238224955	7275.43911529871	25281.0506923558	none	T0.11	t0_16O	t72_18O	11770592.5556722	11749716.1506535	11770592.5556722	8706220.01258396	15789618.3527408	196176.542594536	195828.602510892	196176.542594536	145103.666876399	263160.305879013	8450740.41512547	8444002.69816886	8450740.41512547	6015083.03072826	11044575.2584758	43762518.082142	43693151.1501294	43762518.082142	34927253.2231719	57477113.8832183	none	10847015.7120244	10822628.27518	10781563.5109586	7680865.56008505	14859091.8927427	180783.595200406	180377.137919666	179692.725182643	128014.426001417	247651.531545712	41915364.3948464	41838975.3991823	41812227.1765807	33242089.2475474	55148959.8554835
sip4	4	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t72_18O	0.189097549604967	0.188074874254791	0.185188423897131	0.0227063927644672	0.346837434600846	414044.560376502	418257.981027407	400671.281250787	40288.302064152	879995.211814402	6900.7426729417	6970.96635045679	6677.85468751312	671.471701069199	14666.5868635734	Warning: no occurrences in rep rA_t24_16O & rA_t3_16O & rB_t3_16O & rC_t24_16O (t48_16O/t3_16O/t24_16O/t72_16O/t168_16O)	T0.11	t0_16O	t72_18O	4464348.3909301	4390747.48842628	4464348.3909301	1857493.20219966	7574102.29648493	74405.8065155016	73179.1248071047	74405.8065155016	30958.2200366609	126235.038274749	0	0	0	0	0	13393045.1727903	13172242.4652789	13393045.1727903	5572479.60659897	22722306.8894548	Warning: no occurrences in rep rA_t0_16O & rB_t0_16O & rC_t0_16O (t0_16O)	4050303.8305536	3972489.50739888	3898109.76001994	1525671.65405556	7163572.6283737	67505.0638425599	66208.158456648	64968.4960003323	25427.8609009258	119392.877139562	12564956.0520373	12335726.503224	12260567.91097	4908836.51031076	21901247.5532323
sip5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip7	4	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t72_18O	0.127228359426646	0.127369013428658	0.126310283566266	0.0815831462801378	0.171738139060645	786382.960774356	786390.879106135	775623.006495991	515118.703227809	1106434.79301525	13106.3826795726	13106.5146517689	12927.0501082665	8585.31172046348	18440.5798835874	none	T0.11	t0_16O	t72_18O	8257085.77416906	8286087.00782389	8392743.58570617	5715587.95352366	10031678.2589787	137618.096236151	138101.450130398	139879.05976177	95259.7992253943	167194.637649645	7282654.95622123	7274157.05639809	7282654.95622123	5996565.35585621	8536159.90832077	32053912.2787284	32132418.0798698	32053912.2787284	24429418.8167922	37784663.1677688	none	7470702.8133947	7499696.12871775	7552285.77116072	5041042.5464376	9326816.96389785	124511.713556578	124994.935478629	125871.429519346	84017.37577396	155446.949398297	30481146.3571797	30559636.3216575	30604651.1984654	22994044.9605882	35962437.1312734
sip8	4	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t72_18O	0.0721110627946297	0.0736396436769037	0.0727246910941495	0.00113423805957015	0.15400437168877	821803.636529144	817475.723102951	819948.41335159	14275.9553413924	1672317.74736859	13696.7272754857	13624.5953850492	13665.8068891932	237.932589023207	27871.9624561432	none	T0.11	t0_16O	t72_18O	9091298.26558105	9051895.64184357	9091298.26558105	4480196.55746559	13825219.6383518	151521.637759684	150864.92736406	151521.637759684	74669.9426244265	230420.327305863	15688782.2014077	15717766.4180689	15688782.2014077	8017198.54307907	22721468.981006	42962676.9981509	42873453.3435997	42962676.9981509	29773357.9680333	57164441.116463	none	8269494.6290519	8234419.91874062	8197148.53710991	3695298.05436327	13069273.3391387	137824.910484198	137240.33197901	136619.142285165	61588.3009060545	217821.222318979	41319069.7250926	41238501.8973938	41077748.4391095	28525479.0353397	55126584.1604114
sip9	4	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t72_18O	0.104147104901896	0.103641283727389	0.10462717794562	0.0500345462309884	0.153070667076495	692077.273810583	686730.839676975	682273.508941338	330443.9310978	1079296.47742103	11534.6212301764	11445.5139946162	11371.2251490223	5507.39885162999	17988.2746236838	none	T0.11	t0_16O	t72_18O	8837741.61169248	8866211.78598561	8837741.61169248	5934476.51675329	11280531.5294698	147295.693528208	147770.196433094	147295.693528208	98907.9419458882	188008.858824497	4896494.02663231	4876805.06868134	4896494.02663231	1669122.45849259	7340928.8076457	31409718.8617097	31475440.4266382	31409718.8617097	22699923.5768922	39013226.487735	none	8145664.33788189	8179480.94630864	8244215.1537299	5342353.09191163	10643143.9141217	135761.072298032	136324.682438477	137403.585895498	89039.2181985272	177385.731902029	30025564.3140886	30101978.7472842	30216372.5162347	21600058.1203432	37245117.8270897
sip13	4	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t72_18O	0.255617585043094	0.255908561321347	0.255816710940563	0.196237592633204	0.318578579395659	8139112.4667256	8089757.45860153	7948127.17882642	5422379.05005385	11319127.7157592	135651.874445427	134829.290976692	132468.786313774	90372.9841675642	188652.128595987	none	T0.11	t0_16O	t72_18O	53614093.4105232	53158568.1378182	53228729.2088332	30003334.9217002	90405211.7432568	893568.22350872	885976.135630304	887145.486813886	500055.582028337	1506753.52905428	10541591.3726499	10534605.3923868	10541591.3726499	5966645.58513277	14563203.1740136	171383871.60422	170010309.805841	171383871.60422	98884905.2113075	281757226.60242	none	45474980.9437976	45068810.6792167	45074592.580936	21802179.8706983	81679524.9912858	757916.349063293	751146.844653611	751243.209682268	363369.664511639	1361325.41652143	155105646.670768	153830794.888638	154324118.065736	84534357.9630349	264694407.905202
sip15	4	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t72_18O	0.150782387905602	0.152158664824136	0.150802723717346	0.0845369734045994	0.226278250983215	602404.291190602	616988.407237009	604402.440405281	267983.241809013	1033089.4273429	10040.0715198434	10283.1401206168	10073.3740067547	4466.38736348355	17218.1571223817	Warning: no occurrences in rep rA_t3_16O (t48_16O/t24_16O/t168_16O/t72_16O/t3_16O)	T0.11	t0_16O	t72_18O	6374946.96167876	6421840.21505686	6409047.88971695	1987798.92400744	9465178.76526614	106249.116027979	107030.670250948	106817.464828616	33129.9820667906	157752.979421102	2267781.26600538	2254950.40929795	2267781.26600538	0	3555126.07517992	21392622.1510417	21520471.0544685	21392622.1510417	8231178.03802769	31623382.547903	Warning: no occurrences in rep rA_t0_16O (t0_16O)	5772542.67048816	5804851.80781985	5860762.75203077	1474934.42234077	8993415.522765	96209.044508136	96747.5301303308	97679.3792005131	24582.2403723462	149890.25871275	20187813.5686605	20286494.2399945	20296051.8756694	7113393.43704286	30105557.0529849
