taxonID	comparisonID	trt.code.1	trt.code.2	ape.obs	ape.boot.mean	ape.boot.median	ape.boot.CI.L	ape.boot.CI.U	b.obs	b.boot.mean	b.boot.median	b.boot.CI.L	b.boot.CI.U	f.gross.obs	f.gross.boot.mean	f.gross.boot.median	f.gross.boot.CI.L	f.gross.boot.CI.U	message	comparisonID.pop	group.code.0	group.code.t	r.net.obs	r.net.boot.mean	r.net.boot.median	r.net.boot.CI.L	r.net.boot.CI.U	f.net.obs	f.net.boot.mean	f.net.boot.median	f.net.boot.CI.L	f.net.boot.CI.U	N.tot.T0.obs.mean	N.tot.T0.boot.mean	N.tot.T0.boot.median	N.tot.T0.boot.CI.L	N.tot.T0.boot.CI.U	N.tot.Tt.obs.mean	N.tot.Tt.boot.mean	N.tot.Tt.boot.median	N.tot.Tt.boot.CI.L	N.tot.Tt.boot.CI.U	message.pop	d.obs	d.boot.mean	d.boot.median	d.boot.CI.L	d.boot.CI.U	f.death.obs	f.death.boot.mean	f.death.boot.median	f.death.boot.CI.L	f.death.boot.CI.U	N.light.Tt.obs	N.light.Tt.boot.mean	N.light.Tt.boot.median	N.light.Tt.boot.CI.L	N.light.Tt.boot.CI.U
sip1	3	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t48_18O	0.135271724574144	0.135034716189695	0.134971905863806	0.0787435697722914	0.196451130965303	1565408.74429687	1555408.00779791	1535010.94028049	919618.195986292	2291043.21423081	26090.1457382812	25923.4667966318	25583.5156713416	15326.9699331049	38184.0535705136	none	T0.9	t0_16O	t48_16O.t48_18O	9280841.87705038	9304657.96778286	9167082.6705201	5040808.38793955	14380880.0256994	154680.69795084	155077.632796381	152784.711175335	84013.4731323258	239681.333761656	3007128.95036258	3001842.49080126	3007128.95036258	2261683.48945041	3888355.7635165	21568812.7044633	21611158.426367	21213094.4218323	13185886.5400914	31832565.9084053	none	7715433.13275351	7749249.95998495	7616993.97742791	3347354.20886058	12935406.259506	128590.552212558	129154.165999749	126949.899623798	55789.2368143429	215590.104325101	20003403.9601665	20055750.4185691	19759347.5619957	11402761.7927346	30233805.7098097
sip2	3	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t48_18O	0.0638389579164972	0.0692772269178839	0.0604955196856066	0	0.196824224102617	187108.173586189	177213.890482629	176550.433880419	-173820.642324388	517944.956128442	3118.46955976981	2953.56484137716	2942.50723134032	-2897.01070540647	8632.41593547403	Warning: no occurrences in rep rA_t72_16O (t24_16O/t48_16O/t168_16O/t3_16O/t72_16O)	T0.9	t0_16O	t48_16O.t48_18O	1709608.87004776	1727447.21057772	1616424.29351826	-110020.412220827	4182031.14585139	28493.4811674627	28790.786842962	26940.404891971	-1833.67353701378	69700.5190975232	1648059.02860893	1637047.99625097	1648059.02860893	0	3306391.84317471	5067276.76870445	5091942.41740641	5028903.87443272	2115232.16704305	9904369.19118496	Warning: no occurrences in rep rA_t0_16O (t0_16O)	1522500.69646157	1550233.32009509	1404011.40107223	-262386.02065018	4063126.9907431	25375.0116076929	25837.2220015849	23400.1900178706	-4373.10034416968	67718.7831790517	4880168.59511826	4914728.52692378	4712427.79808495	1889524.15306333	9706957.68038234
sip3	3	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t48_18O	0.0522974967833255	0.0550688458884071	0.0554400650530181	0	0.116280811027367	518930.199673189	528286.347419618	535345.342034694	-198608.7620901	1174945.99911336	8648.83666121981	8804.77245699363	8922.4223672449	-3310.146034835	19582.4333185559	none	T0.9	t0_16O	t48_16O.t48_18O	4050732.26205966	4032589.69730543	4008029.58010457	655390.233219028	7545723.60018048	67512.204367661	67209.8282884238	66800.4930017429	10923.1705536505	125762.060003008	8450740.41512547	8444002.69816886	8450740.41512547	6015083.03072826	11044575.2584758	16552204.9392448	16509182.0927797	16476370.9172733	10373122.2319749	23280405.7318713	none	3531802.06238647	3504303.34988581	3484638.95965196	212479.912483783	7155598.41828582	58863.3677064412	58405.0558314302	58077.3159941994	3541.33187472965	119259.973638097	16033274.7395716	15980895.7453601	15911738.5343971	9990280.94194249	22776114.4747379
sip4	3	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t48_18O	0.120302156106653	0.121794407633112	0.116417446819341	0	0.277591323932242	376313.624173642	355104.653014777	365801.956427827	-157281.618316012	817528.171143713	6271.89373622736	5918.41088357961	6096.69927379711	-2621.36030526687	13625.4695190619	Warning: no occurrences in rep rA_t24_16O & rA_t3_16O & rB_t3_16O & rC_t24_16O (t48_16O/t3_16O/t24_16O/t72_16O/t168_16O)	T0.9	t0_16O	t48_16O.t48_18O	3887342.04422858	3907691.6463443	3765035.66299254	1761375.32713173	6719361.76597285	64789.0340704764	65128.1941057384	62750.594383209	29356.2554521955	111989.362766214	0	0	0	0	0	7774684.08845716	7815383.2926886	7530071.32598508	3522750.65426346	13438723.5319457	Warning: no occurrences in rep rA_t0_16O & rB_t0_16O & rC_t0_16O (t0_16O)	3511028.42005494	3552586.99332952	3368488.69733813	1397021.50060316	6406696.03832249	58517.140334249	59209.7832221588	56141.4782889688	23283.6916767194	106778.267305375	7398370.46428352	7460278.63967383	7120921.89997556	3173829.73749129	13043839.400225
sip5	3	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t48_18O	0	0.00757032046920345	0	0	0.0530238954646649	-22945.2994172262	-23298.6658759016	-24060.2388007773	-126143.690183001	82687.4135363145	-382.421656953771	-388.311097931693	-401.003980012955	-2102.39483638334	1378.12355893858	Warning: no occurrences in rep rB_t168_16O (t72_16O/t48_16O/t24_16O/t168_16O/t3_16O)	T0.9	t0_16O	t48_16O.t48_18O	125951.361231398	125144.950576761	162847.570601471	-979580.598127984	1160487.72914692	2099.18935385663	2085.74917627935	2714.12617669118	-16326.3433021331	19341.4621524487	2379428.64916919	2391108.91202733	2379428.64916919	886473.888605424	4654002.24408638	2631331.37163199	2641398.81318085	2655610.3240823	1439821.7550759	3800788.56014965	none	148896.660648624	148443.616452662	190422.204145415	-946117.901518593	1191886.03073833	2481.6110108104	2474.06027421104	3173.70340242358	-15768.6316919766	19864.7671789723	2654276.67104922	2664697.47905675	2690419.7138248	1425342.85324089	3796939.24137494
sip7	3	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t48_18O	0.0301148569163367	0.0374868186356025	0.0331757846399832	0	0.0984386135003433	203175.813509136	209595.774676088	217047.839647521	-386869.23971015	682490.74889095	3386.2635584856	3493.26291126813	3617.46399412535	-6447.82066183583	11374.8458148492	none	T0.9	t0_16O	t48_16O.t48_18O	1402419.49664131	1397202.25043509	1283161.25590816	-638505.655767038	4091949.99139213	23373.6582773551	23286.7041739182	21386.0209318027	-10641.7609294506	68199.1665232021	7282654.95622123	7274157.05639809	7282654.95622123	5996565.35585621	8536159.90832077	10087493.9495039	10068561.5572683	9905584.30095915	6355782.71477156	15362574.7344611	none	1199243.68313217	1187606.47575901	1093605.6578819	-896853.47701116	4011548.96117512	19987.3947188695	19793.4412626501	18226.7609646984	-14947.557950186	66859.1493529188	9884318.13599471	9858965.78259219	9631417.23360565	6074351.41408242	15241549.8590628
sip8	3	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t48_18O	0.0404632846848871	0.0594942644842211	0.0446627955214056	0	0.179552748786275	660120.66909706	730104.916354921	724700.142405522	-2103851.17169181	3350753.37968245	11002.0111516177	12168.415272582	12078.3357067587	-35064.1861948635	55845.8896613742	none	T0.9	t0_16O	t48_16O.t48_18O	5431576.52524295	5512602.50265945	5299995.70668783	-738662.596743507	12345825.4870643	90526.2754207159	91876.7083776576	88333.2617781304	-12311.0432790584	205763.758117739	15688782.2014077	15717766.4180689	15688782.2014077	8017198.54307907	22721468.981006	26551935.2518936	26742971.4233878	26121157.0703834	16710606.5493875	39211684.7658946	none	4771455.85614589	4782497.58630453	4724615.60948246	-2124677.59134141	12220507.7542098	79524.2642690982	79708.2931050755	78743.5934913743	-35411.2931890235	203675.12923683	25891814.5827966	26012866.5070329	25485184.7797958	15311562.1646029	39022754.2308966
sip9	3	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t48_18O	0.0651490093615739	0.0643427587655408	0.0633625737481442	0.00483641184858468	0.136975642170762	521315.87400512	497943.114072423	490844.635027681	44266.6404241847	1024378.56630262	8688.59790008533	8299.05190120705	8180.74391712802	737.777340403078	17072.9761050436	none	T0.9	t0_16O	t48_16O.t48_18O	4145826.68137803	4150437.92977456	4003091.85752829	1395532.72539728	7642867.55121452	69097.1113563004	69173.9654962427	66718.1976254715	23258.8787566213	127381.125853575	4896494.02663231	4876805.06868134	4896494.02663231	1669122.45849259	7340928.8076457	13188147.3893884	13177680.9282305	13041426.7932237	8975805.84683348	19686925.2069166	none	3624510.80737291	3652494.81570214	3499332.64330972	843012.668056896	7240605.18862042	60408.5134562151	60874.9135950357	58322.2107218288	14050.2111342816	120676.753143673	12666831.5153832	12679737.814158	12469932.0368602	8409408.62900837	19338526.5262993
sip13	3	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t48_18O	0.15590180995469	0.157150958974834	0.159980452723584	0.0373351839614488	0.25650980424123	5713527.05622549	5888782.97492146	5873811.05969208	1305434.28299314	10845482.4465388	95225.4509370915	98146.3829153577	97896.850994868	21757.2380498856	180758.040775646	none	T0.9	t0_16O	t48_16O.t48_18O	28798777.6139301	29080043.5786999	28641371.6334516	15657774.9164939	44545318.2836581	479979.626898834	484667.392978331	477356.193890861	260962.915274898	742421.971394301	10541591.3726499	10534605.3923868	10541591.3726499	5966645.58513277	14563203.1740136	68139146.60051	68694692.5497865	68139146.60051	40701048.6005676	99625721.7048132	none	23085250.5577046	23191260.6037784	22621929.3252539	8653036.61908322	38740150.8117428	384754.175961743	386521.010062974	377032.155420899	144217.276984721	645669.180195714	62425619.5442846	62805909.5748651	61939264.4815418	34953918.5485246	93222136.8436137
sip15	3	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t48_18O	0.0491478059031634	0.0605046515190019	0.0516966170918809	0	0.161311734567783	221881.666096618	229123.478771734	223909.789239182	-377001.503258358	745934.684564152	3698.02776827696	3818.72464619556	3731.82982065304	-6283.3583876393	12432.2447427359	Warning: no occurrences in rep rA_t3_16O (t48_16O/t24_16O/t168_16O/t72_16O/t3_16O)	T0.9	t0_16O	t48_16O.t48_18O	2764153.61689012	2766784.40727614	2761973.41316052	735101.985967885	4639290.0798537	46069.2269481687	46113.0734546023	46032.890219342	12251.6997661314	77321.5013308949	2267781.26600538	2254950.40929795	2267781.26600538	0	3555126.07517992	7796088.49978562	7788519.22385022	7811833.45253426	4285400.94504407	11095193.807655	Warning: no occurrences in rep rA_t0_16O (t0_16O)	2542271.9507935	2537660.92850441	2516596.81085061	470626.965188655	4472067.18907183	42371.1991798917	42294.3488084068	41943.2801808434	7843.78275314422	74534.4531511972	7574206.833689	7559395.74507849	7571996.22867304	4138027.13124022	11009956.4416057
